Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
GoTo Group,"Senior Product Manager, Data Science Platform and Data Products",Reposted 2 weeks ago,"About The Role

You've got an appointment, so you open your Gojek app to order a ride. Behind the scenes, we run numerous data streaming jobs and machine learning models within seconds to provide you and our partners with the best possible experience. However, managing the underlying data engineering and science infrastructure in production is more challenging than it should be. That's where our team comes in. Our promise to business users, data scientists, and data engineers is simple: focus on your core responsibilities while we handle the complex engineering problems.

As a Product Manager, you'll engage with business users, data scientists, data engineers, and other data consumers to identify their needs and translate them into platform capabilities. We solve software engineering problems for data users, and you will be the bridge between these two worlds.

We are seeking an experienced Senior Product Manager to lead the development and growth of our Data Science Platform, including GenAI platforms/products and Streaming/Batching Pipeline products. This role is essential for enabling our data consumers to deliver insights and products efficiently, ensuring seamless data flow across the organization.

What You Will Do

Develop and communicate a clear product vision and roadmap for data science/GenAI platforms/products, and Streaming/Batching Pipeline products.
Lead the end-to-end product development lifecycle from ideation through launch and iteration, aligning product strategies with business objectives and stakeholder needs.
Collaborate closely with cross-functional teams, including engineering, data science, analytics, and operations, to deliver high-quality products.
Prioritize features and improvements based on data analysis, user feedback, and business impact.
Utilize data-driven insights to inform product decisions and measure the impact of product features.
Implement and track key performance indicators (KPIs) to ensure product success and drive continuous improvement.
Foster a culture of experimentation and iteration to optimize product performance and user satisfaction.
Communicate product updates, progress, and challenges effectively to stakeholders at all levels of the organization.

What You Will Need

5+ years of product management experience, specializing for at least 3 years in data science platforms, data pipelines, or related products.
Proven track record of successfully managing complex technical products in fast-paced environments.
Strong understanding of data science, and data engineering principles.
Experience with streaming and batching data processing technologies such as Apache Kafka, Spark, Flink, etc will be a big plus.
Strong analytical and problem-solving skills, leveraging a data-driven approach to decision-making.
Excellent verbal and written communication skills.
Demonstrated leadership abilities, capable of inspiring and motivating cross-functional teams.

About The Team

The mission of the Gojek Data organization is to elevate user satisfaction, foster trust, and deliver significant value to both our customers and company through advanced data analytics. Our team manages a spectrum of critical technologies including data platforms, data science platforms, data streaming (Daggers, Firehoses), and batching products (Optimus). We also collaborate closely with customer engagement and insights platforms such as Marketing Comms, experimentation, segmentation, and product analytics, all of which play pivotal roles in Gojek’s offerings—from dynamic pricing and driver allocation to food recommendations and fraud prevention.

The Data organization supports all user personas across the entire data lifecycle, from data ingestion through transformation, utilizing analytics and experimentation to extract meaningful insights. Many of our products are open source and accessible on Github, underscoring our commitment to transparency and collaboration.

In addition to driving company growth, we prioritize the personal development and well-being of every team member. We are dedicated to leveraging intelligent technology and innovative engineering approaches to simplify daily life. Furthermore, we share a passion for chai, movies, and TV shows, which contributes to our vibrant team culture.","Communication, Cross-functional Team Leadership, Data Pipelines, Data Science, Key Performance Indicators, Problem Solving, Product Management, Product Service, Product Strategies, and Product Vision",https://media.licdn.com/dms/image/v2/D560BAQHgIVeVdQXzvA/company-logo_100_100/company-logo_100_100/0/1723176835737/gotogroup_logo?e=1733356800&v=beta&t=ShVN5HYyn-ZIoCoXbH8LMVg_WyEA8Fs8vcwbZ3IyTCE,On-site,"Jakarta, Jakarta, Indonesia"
Shopee,UI/UX Designer - Product,2 weeks ago,"About The Team

Shopee is the leading e-commerce platform in Southeast Asia and Taiwan. We provide easy, secure, and fast online shopping experiences to our buyers and sellers every day.

We’re looking for a mid-senior UI/UX designer to join us in enhancing our core e-commerce platforms.

You will help improve the sellers’ experience in listing products, managing inventory, monitoring shop performance and marketing initiatives, and engaging with buyers through social and engagement features. You will collaborate with cross-functional teams of designers, writers, product managers, operations, and business analysts.

Job Description

Design our core e-commerce platforms (mobile and web/dashboard). Create high-fidelity mockups and prototypes for presentation to stakeholders and higher management.
Work closely with product and business counterparts to understand their requirements and translate them into intuitive user interfaces.
Advocate for our users’ needs by actively participating in team discussions and brainstorming sessions.

Requirements

A degree in Visual Communication Design, Human-Computer Interaction, Computer Science, or a closely related discipline.
At least 4-6 years of experience in UI/UX or Product Design.
A robust UI/UX portfolio that demonstrates your thought process. Experience with B2B interfaces (both mobile and web/dashboard) is highly advantageous.
Proficiency in English is required; the ability to read and communicate in Chinese is a big plus.
Comfortable working in a fast-paced environment and excited to drive projects forward.
Confident and assertive in your design decisions while staying open to constructive feedback.","Communication, Computer Science, Constructive Feedback, Human Computer Interaction, Interfaces, Mockups, Product Design, Product Service, User Experience (UX), and User Interface Design",https://media.licdn.com/dms/image/v2/C560BAQE0iX_dgdH7nA/company-logo_100_100/company-logo_100_100/0/1672279162763/shopee_logo?e=1733356800&v=beta&t=WpiNIgxf_q3rtGx8ZfEsPtkoY0TBxxeIkHkA0DpEcec,On-site,"Jakarta, Indonesia"
EY,UI/UX Consultant,Reposted 1 week ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture, and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The exceptional EY experience. It’s yours to build.

We look forward you to joining us in the Digital & Emerging Technologies Consultant team:

For UI/UX role, with details below-

Key responsibilities: 

Provide design guideline standard to ensure good UX is achieved across digital products
Provide guidance on the implementation of UX research methodologies, testing activities, and predict user behavior
Lead discussion with client to grab their design style preferences
Provide style standards on typography and graphic design based on agreement with client
Involve working and collaborating efficiently to develop and enhance design operations and processes
Ensure design governance and standards are enforced through a design system 
Develop lo-fi/hi-fi mockups and prototypes to effectively articulate interaction designs

Requirements: 

5 years of professional experience as design practitioner
Proven track record of shipping good design experience
Strong desire to change and challenge status quo, ask the right questions and make things happen
Excellent communication, presentation, and interpersonal skills
Business proficiency in English

Ideally, you must have a:

Bachelor’s Degree or above in Information Systems, Computer Science, Electronics and Communications, or related disciplines.
Minimum three (3) years of experience (for Senior level) and 5 to 7 years for Manager

The opportunity:

You will help our clients navigate the business and technology transformation vision. We’ll look to you to provide our clients with a unique business and technology perspective on how technology can transform and improve their entire organization – starting with key business issues they face. This is a high-growth, high-visibility area with plenty of opportunities to enhance your skill set and build your career. 

Your key responsibilities: 

You’ll spend most of your time working with a wide variety of clients and your colleagues to deliver the latest trends, practices, technologies, and architecture to design, build and maintain scalable and robust solutions that unify, enrich, collaborate and deliver value. 

Skills and attributes for success:

Outstanding team player
High level of motivation
Strong work ethic
Self-starting attitude
Independent and able to manage and prioritize workload
Ability to quickly and positively adapt to change
Excellent written and verbal communication, presentation, client service, and technical writing skills, coupled with excellent executive presence.
Significant experience in managing and delivering medium to large teams on complex programs and projects.
Assessing, designing, architecting, and developing solutions leveraging the latest technologies and trends to exceed the business requirements
Unifying, enriching, and delivering value to derive insights and opportunities
Leveraging in-house and partners - platforms and solutions as needed and recommending and building new platforms/solutions as required to exceed business requirements
Communicating findings, recommendations, and opportunities to improve platforms and solutions
Demonstrating a deep understanding of technology, concepts, tools, features, functions, and benefits of different approaches
Seeking out information to learn about emerging methodologies and technologies
Clarifying problems by driving to understand the true issue
Looking for opportunities for improving methods and outcomes
Collaborating, influencing, and building consensus through constructive relationships and effective listening
Solving problems by incorporating data into decision making 
Proven track record of sales and delivery in a consulting context with established client relationships and experience

Ideally, you must have a:

Bachelor’s Degree or above in Information Systems, Computer Science, Electronics and Communications, or related disciplines.
Minimum three (3) years of experience (for Senior level) and 5 to 7 years for Manager or Senior Manager level.

What We Look For 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","Business Requirements, Communication, English, Mockups, Presentations, SAP FI, Technical Architecture, UX Research, User Behavior, and Workload Prioritization",https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1733356800&v=beta&t=RrTPG8YlIhUlEyfXcWM1sEfwHcLvjidUsT0354HhTow,On-site,"Jakarta, Jakarta, Indonesia"
Talent Insider,UI And UX Designer Intern,3 weeks ago,"About the Company:

Talent Insider is an upcoming HR Consultancy Service, founded in 2021. Our clients have been some of the leading brands in Indonesia, and this service continues to expand.

Registered in Singapore & Indonesia, we can assist with your growth plans and strategies, and continue to expand our regional presence with strong regional partners to assist our client in recruitment and branding strategy.

Job Description:

Collaborate With The Design Team To Understand Visual Design Concepts And Translate Them Into Functional, Responsive, And Visually Appealing User Interfaces.
Develop And Implement UI/UX Best Practices To Ensure A Seamless And Enjoyable User Experience Across Web And Mobile Applications.
Write Clean, Efficient, And Maintainable Code That Aligns With Design Specifications.
Work Closely With Cross-functional Teams, Including Front-end Developers And Product Managers, To Deliver High-quality User Interfaces.
Contribute To The Design And Development Of New Features And Improvements.
Stay Updated On Industry Trends And Emerging Technologies In UI/UX Design And Development. 


Job Requirements:

Bachelor's degree in Computer Science, Graphic Design, HCI, or a related field (or equivalent work experience).
Less than a year of professional experience in UI/UX development.
Proven ability to convert design concepts into code, with a strong portfolio showcasing previous work.
Strong understanding of front-end technologies, including HTML5, CSS3, and JavaScript.
Experience working with design tools such as Sketch, Figma, or Adobe XD.","Cascading Style Sheets (CSS), Concept Art, Design Specifications, Front-End Development, HTML5, JavaScript, User Experience (UX), User Experience Design (UED), User Interface Design, and Visual Design",https://media.licdn.com/dms/image/v2/C560BAQE1tUpFj8bT_Q/company-logo_100_100/company-logo_100_100/0/1630662935364/talentinsider_logo?e=1733356800&v=beta&t=lFsw45nvGi3Y0_SIEAKk3eUP2t-qSBANBSXhXws0SDY,On-site,Jakarta Metropolitan Area
Pensieve,UI/UX Designer,1 month ago,"Responsibilities

Develop and deliver disruptive concepts. Turn initial ideas into applicable designs.
Pay attention to the outputs (innovation & aesthetics) and produce distinguished solutions which take into account both user needs and business goals.
Create applicable solutions to complex problems.
Be a key enabler to deliver innovative, groundbreaking work. We are all about open collaborative work where we need ideas to execute top-notch solutions to help our clients.
Key deliverables: Personas, scenarios, flowcharts, design prototypes, infographics, UI/UX concepts and design.

Requirements

A minimum bachelor's degree in a relevant design discipline.
At least 2 years of in-depth experience in user interface design for end-user applications.
A strong online portfolio for reference.
Proficiency and familiarity with desktop dashboard interface design and data visualization.
Proficiency in developing comprehensive design systems aimed at enhancing user convenience and experience.
Proficiency in developing comprehensive design systems aimed at enhancing collaboration.
Extensive experience in employing user-centered design processes, collaborating with end-users, and cross-functional teams, including engineering, product management, and project delivery teams.
Proficiency in design and prototyping tools, particularly Figma (mastery preferred).
Ability to effectively convey ideas through various methods such as storyboards, wireframes, and prototypes.
Understanding of Big Data, Machine Learning, and AI technologies and their implications for design solutions.
Strong grasp of design processes and project management.
Effective influencing, negotiation, and communication skills, both written and verbal.","Communication, Design Systems, Flow Charts, Information Graphics, Negotiation, Process Design, Storyboarding, User Experience (UX), User Interface Design, and Wireframing",https://media.licdn.com/dms/image/v2/C560BAQFckE5okC7bAA/company-logo_100_100/company-logo_100_100/0/1630642305885/pensieve_id_logo?e=1733356800&v=beta&t=u5e5SebJwfgO5DYp66k9NtprJosH4AtBUXIqB_S0Jqs,On-site,"Jakarta, Jakarta, Indonesia"
PT Siaga Abdi Utama,User Interface Designer,3 weeks ago,"Are you a creative visionary with a passion for crafting exceptional digital experiences? Do you thrive in a dynamic environment where innovation and collaboration drive every project? If so, we have the perfect opportunity for you!

At SAU, we're pushing the boundaries of what's possible with cutting-edge technology and groundbreaking designs. Our team is a diverse group of forward-thinking professionals dedicated to making a real #IMPACT in the world. We believe that great design is at the heart of every successful product, and we're on the lookout for a talented UI/UX Designer to help us elevate our digital experiences to new heights.

Join us and be part of a company where your creativity is not just valued but celebrated. Here, you'll have the freedom to explore new ideas, the support to develop your skills, and the platform to showcase your talent. If you're ready to take your career to the next level and work on projects that make a difference, we want to hear from you!

Job Description: We're looking for a talented and experienced UI/UX Designer to join our dynamic team. As a UI/UX Designer at our Client's Company, you will be responsible for creating intuitive and visually appealing user interfaces and ensuring a seamless user experience across our digital products.

Key Responsibilities:
Collaborate with product managers, developers, and other stakeholders to understand project requirements and user needs.
Conduct user research and usability testing to gather insights and validate design concepts.
Create wireframes, prototypes, and high-fidelity designs for web and mobile applications.
Develop and maintain design systems, ensuring consistency across all platforms.
Implement feedback from user testing and team reviews to iterate on designs.
Stay up-to-date with the latest design trends, tools, and technologies.

Qualifications:
Bachelor’s degree in Information Technology, Computer Science, Graphic Design, Interaction Design, or related field.
1+ years of experience in UI/UX design.
Strong portfolio showcasing your design process and work on web and mobile applications.
Proficiency in design tools such as Sketch, Figma, Adobe XD, and InVision.
Solid understanding of user-centered design principles and best practices.
Excellent communication and collaboration skills.
Ability to handle multiple projects and meet deadlines in a fast-paced environment.
Have knowledge or experience in Front-End Developments have advantages (Vue.js)","Adobe XD, Figma (Software), InVision, Sketch App, User Experience Design (UED), User Interface Design, and Vue.js",https://media.licdn.com/dms/image/v2/D560BAQH7RLc8XGhmVQ/company-logo_100_100/company-logo_100_100/0/1694995853228/siaga_abdi_utama_logo?e=1733356800&v=beta&t=ozOt6pNMZeolRU42D0OR6m0Tzd1oG0CvfJJo_JLCHic,On-site,"Jakarta, Indonesia"
Jack,Jr UI/UX Designer,1 month ago,"Responsibilities

Explore product ideas through design and animation before executing them.
Translate the product vision into features and user flows.
Unify our existing web and mobile platforms to create a central design theme, providing a seamless user experience.
Create wireframes, prototypes, and mockups to visualize design ideas and user interactions.
Plan and conduct usability testing and evaluate user feedback.
Establish, promote, and evolve our unique design style by infusing industry best practices and standards.
Constantly improve the UI/UX of the product.
Design mockups of new features and products for implementation.
Formulate good design ideas and propose solutions to increase product usefulness and usability.
Demonstrate prototypes/designs to users and stakeholders.
Proactively initiate communication with users and maintain ongoing engagement without the need for explicit encouragement.
Work closely with cross-functional teams, including product managers, developers, and marketers, to ensure design solutions meet project requirements and timelines.
Have good judgment to prioritize the most impactful ideas that will contribute to user satisfaction.
Pay attention to details and remain enthusiastic about continually improving your work.

Requirements

Minimum Bachelor's degree in any relevant field
Have 2+ years relevant design experience at a tech, product-driven company
Expert in either UI, UX or visual design but skilled in more disciplines across product design
Hands-on experience creating style guides, user journey maps, wireframes and hi-fi mock-ups, visual design, user interface patterns, layout best practices, etc.
Know how developer works (additional points)
Proficient in mastering UX tools (overflow, sketch, Figma, invision / marvel)
Knowledge of wireframe tools (e.g. Wireframe.cc and InVision)
Self-motivated and able to efficiently run with a project while adhering to the project schedule
Excellent communication skills—you should be able to clearly articulate your design decisions and motivations behind them
Team spirit; strong communication skills to collaborate with various stakeholders
Self-starter able to work with minimum supervision

Candidates MUST attach a portfolio or link of their recent top 3 -5 works that best demonstrate UI/UX skills.","Communication, Mockups, Product Service, Usability, Usability Testing, User Experience (UX), User Flows, User Interface Design, Visual Design, and Wireframing",https://media.licdn.com/dms/image/v2/D560BAQEMxAcnBcLLZQ/company-logo_100_100/company-logo_100_100/0/1688611049615/itsjack_logo?e=1733356800&v=beta&t=PeoTYou4KpjKAfO1LFqLc12x5IbCbeW7_Y5LHIXzqzs,On-site,"Jakarta, Jakarta, Indonesia"
PT Reka Multi Aptika,Cloud Engineer CI/CD,22 hours ago,"Minimum bachelor’s degree or equivalent in Computer Science/Information Technology or equivalent
 2 years experience in Kubernetes and Docker
 2 years experience in Helm Chart
 Have a knowledge in Unix/Bash
 Have a knowledge in Nginx (Ingress and Reverse Proxy)
 Have use Cloud Housting Provider (GCP/AWS/Alicloud)
 Understanding server and network installation","Bash, Chart, Docker Products, Google Cloud Platform (GCP), Helm (Software), Helm Charts, Kubernetes, Linux, Proxy Server, and Reverse Proxy",https://media.licdn.com/dms/image/v2/C560BAQG6g8i7I1J7aQ/company-logo_100_100/company-logo_100_100/0/1637896252446?e=1733356800&v=beta&t=7EOVsNkG_xJNdXl32_hkBNFzK5BpGQVzZWStm3wDRTY,On-site,"Jakarta, Jakarta, Indonesia"
Paper.id,Frontend Engineer Intern,3 weeks ago,"What Will You Do

Develop and maintain our frontend web application based on requirements
Translate created designs and wireframes into high-quality code
Involvement in several level of development lifecycle
Work closely together with backend engineer, UI/UX designer and product team

What Are We Looking

Currently pursuing or recently finished a bachelor degree in computer science or related field
Basic knowledge of Programming Language; HTML, CSS, and JavaScript
Understanding integration with Rest API- Basic knowledge of basic databases.
Willing to learn new things especially in front-end web development
This is a paid internship program with 6 months period.","Application Programming Interfaces (API), Cascading Style Sheets (CSS), Databases, Front-End Development, HTML, JavaScript, Programming, Programming Languages, Representational State Transfer (REST), and Web Applications",https://media.licdn.com/dms/image/v2/C560BAQGf5KdnfguwrA/company-logo_100_100/company-logo_100_100/0/1661934250329/paper_id_logo?e=1733356800&v=beta&t=WNNQiecgBgHK9VgiNTUMdm9N0KeYBvGctcZe3gQ4YMM,Hybrid,Jakarta Metropolitan Area
GEELY,Tax Manager,22 hours ago,"Job descriptions
Tax compliance management. encompassing meticulous tax reviews of contract terms and thorough invoice verification to ensure compliance with local tax regulations.
Coordinate and verify tax declaration data for Indonesian entities, ensuring accuracy and adherence to regulatory requirements.
Provide tax planning support, perform tax monitoring and provide monthly tax forecasting reports.
Provide necessary tax information to the tax colleagues in HQ.
management of related transactions, including related documentation, transaction routing, pricing, and monitoring of subsidiary profitability levels
tax risk management, handling external tax audits and strengthening internal tax monitoring and inspection.
tax-related support. Collaborate with the business side to resolve a spectrum of tax-related issues, leveraging expertise to provide insightful solutions that align with organizational objectives.

Requirements
1. Bachelor's degree or higher in accounting, taxation, or a related field. Preference will be given to candidates with a background at a Big Four firm.
2. Proficient in English is a plus.
3. Automotive industry experience preferred
4. Possess over 5 years of experience in tax management, demonstrating exceptional abilities in tax management, risk assessment, and coordination, with the capacity for independent judgment on professional issues.
5. Demonstrate an innovative mindset, excellent communication and coordination skills, and a strong spirit of teamwork.
6. Exhibit a responsible, organized, and detail-oriented work approach, with the ability to handle substantial work pressure effectively.","Analytical Skills, English, Finance, Financial Audits, Financial Management, Tax Accounting, Tax Advisory, Tax Audits, Tax Compliance, and Tax Research",https://media.licdn.com/dms/image/v2/C560BAQHHQ-C3u4wqKg/company-logo_100_100/company-logo_100_100/0/1630636001164/geely_logo?e=1733356800&v=beta&t=kJEUB0bDP7irR2k99-60JsUpoNooY1fHd2zLzBrNmdE,On-site,"Jakarta, Indonesia"
Sika,Technical Sales Engineer (Mandarin Speaker),3 weeks ago,"Responsibilities:
Searching for new building project and maximizing potential clients in designated regions.
Managing and interpreting customer requirements - speaking with clients to understand, anticipate and meet their needs.
Developing long-term relationships with clients through managing and interpreting their requirements.
Persuading clients that product or service best satisfies their needs in terms of quality, price, and delivery.
Providing pre-sales technical assistance, product education, and after-sales support services.
Supporting marketing activities by attending trade shows, conferences, and marketing events.
Making technical presentations and demonstrating how a product meets client needs.
Requirements
Must be a minimum of 25 years old. 
Bachelor’s degree (S1) from any majors.
Good command in Mandarin.
Have a minimum experience of 3 years in sales area especially in Chinese construction company / industry / clients.
Have strong negotiation and interpersonal skills. 
Dynamic, aggressive, and enterprising personality with the ability to thrive under pressure.","Construction, Negotiation, Persuasion, Project Engineering, and Sales",https://media.licdn.com/dms/image/v2/C4E0BAQHLb11dz4mjIw/company-logo_100_100/company-logo_100_100/0/1630636626339/sika_logo?e=1733356800&v=beta&t=M2iodMR56WPOOh83cIJoFj80x_F01QvTjgMZfcyYNic,On-site,"Bekasi, West Java, Indonesia"
Gently,R&D Formulator Supervisor (Skincare & Kosmetik),4 hours ago,"Gently adalah brand personal care yang mengedepankan khasiat dan formula yang lembut dengan bahan-bahan natural dan bebas dari bahan kimia yang berbahaya. Saat ini Gently sedang mencari R&D Formulator Skincare dan Decorative untuk bergabung dengan tim kami yang dinamis. Anda akan memformulasi brand skincare bayi, anak-anak, dan dewasa serta beberapa produk dekoratif.

Job Qualification:

D3/S1 Kimia/Farmasi
Pengalaman minimal 3-5 tahun di Industri kosmetik sebagai Formulator
Memiliki pengetahunan dan pemahaman mengenai bahan update bahan baku
Memiliki kemampuan riset dan analisa yang baik
Memiliki ketertarikan di bidang skincare dan personal care
Mempunyai skill komunikasi yang baik
Bersedia ditempatkan di BSD, Tangerang Selatan (Full WFO)

Job Description:
Melakukan pengembangan produk skincare/decorative/personal care
Melakukan formulasi dan melakukan trial terhadap formula produk baru, formula produk existing maupun reformulasi produk existing
Melakukan research bahan baku yang cocok dan aman digunakan untuk formulasi
Memeriksa spesifikasi bahan baku yang akan digunakan
Melakukan pengawasan trial skala produksi untuk produk baru dan reformulasi produk existing
Pembuatan dokumen trial dan persiapan dokumen untuk keperluan regulatory","Cosmetics, Personal Care Products, Research Skills, Research and Development (R&D), and Skin Care",https://media.licdn.com/dms/image/v2/D560BAQGs3s_3tKWbLw/company-logo_100_100/company-logo_100_100/0/1723006237529/gentlyindonesia_logo?e=1733356800&v=beta&t=V-gTpionYJrWQhKUkG_1e6lwAwWViZX4nkWkfHYk07k,On-site,"Kota Tangerang Selatan, Banten, Indonesia"
Xendit,Forex Lead,4 weeks ago,"About the Job
At Xendit, we are seeking an experienced FX professional to join our team and drive our foreign exchange operations. This role is a unique opportunity to lead our small FX team, managing several $ billions annually in FX transactions. Your mission is to enhance our FX capabilities, mitigate risks, and optimize financial outcomes, contributing to Xendit's growth and success. You will have a direct impact on our mission by ensuring the efficiency and effectiveness of our FX operations, working closely with cross-functional teams, and driving strategic initiatives.

Minimum Qualifications
Extensive experience in FX management with exposure to Asian exotic currencies and global currencies 
Experience in managing multiple currencies across markets and implementing netting strategies to optimize spread
Proven track record of managing large-scale FX transactions and operations
Strong understanding of FX markets, instruments, and regulations
Excellent analytical, problem-solving, and decision-making skills
Experience in implementing new fx tools and processes to drive operational improvements 
Exceptional communication and leadership abilities

Preferred Qualifications
Degree in Finance, Business Administration, or a related field
Experience in a fintech or payments company operating across borders 
Knowledge of risk management practices and strategies
Familiarity with emerging technologies and trends in the FX space
Strong network within the financial services industry
Ability to adapt to a fast-paced, dynamic work environment
ACT Qualifications or similar professional certifications

Responsibilities
Lead FX Operations: Manage and oversee Xendit's FX team and dealing activity, ensuring efficient and effective execution of FX transactions
Partnership management: Own the relationship with local and regional liquidity partners to optimize for price and margin and for relationship
Develop Strategies: Create and implement FX strategies to optimize financial outcomes and mitigate risks
Market Analysis: Monitor and analyze FX market trends, identifying opportunities to enhance profitability 
Team Development: Mentor and develop team members, promoting their professional growth and success
Policy Management: Oversee the development and maintenance of FX policies, procedures, and systems
Cross-Functional Collaboration: Work closely with other teams to align the FX team with overall business goals
Reporting: Provide regular reports and insights to senior management on FX performance and strategy
Continuous Improvement: Foster a culture of continuous improvement, innovation, and excellence within the FX team
Automation and Efficiency: Work with the product team to automate risk management and funding strategies once proven
Do whatever it takes to make Xendit succeed","Banking, Cross-border Transactions, FX Operations, Financial Operations, Foreign Exchange (FX) Trading, and Payments",https://media.licdn.com/dms/image/v2/C4D0BAQEFJPFvzTYq5A/company-logo_100_100/company-logo_100_100/0/1630456612741/xendit_logo?e=1733356800&v=beta&t=22lS4j0IqzfkRnm2E7FYBBLcD_Qwu3ELKWwu8KtzN1M,Hybrid,"Jakarta, Indonesia"
Traveloka,Senior Product Analyst - Platform,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our Product team is at the forefront of shaping the user experience for our global online travel agency. We specialize in search optimization, display/merchandising, and personalized recommendations to help travelers find their perfect stay. Our innovative solutions leverage advanced data analytics and machine learning to deliver tailored suggestions, ensuring a seamless booking journey. Additionally, our team conducts thorough market and competitor analysis to stay ahead of industry trends and competitors, driving strategic insights for continuous improvement.

Define the product plan and goals to realize the team’s vision.
Define and analyze the success metrics of the product that inform product success.
Lead the ideation, research, design, development and launch of user-centric products in partnership with cross-functional stakeholders.
Understand the users needs, identify and define the product requirements by taking into consideration the business goals, development cost & technical debt that might incur.
Exercise good judgment to maintain high product quality.
Leveraging experiments, quantitative and qualitative user insights to make data-informed and data-driven decisions.
Build relationships with stakeholders across the organization to understand and prioritize needs across use cases and also short & long-term time horizons.
Plan and manage multiple projects based on the level of urgency and importance of the projects.
Communicate concisely and influence stakeholders to prioritize their works in the interest of shared benefits or agreed business needs.
Provide recommendations on business process improvement and operational guidelines.



Requirements

At least 2 years of experience at top-tier multinational tech or engineering firms, multinational banks, or a credible and strong track record in supporting building or growing a business.
At least a Bachelor's degree in Engineering, Computer Science, Finance, Design, or other fields from top local or overseas universities with strong academic results, MBA is a plus.
Solid technical background with understanding and/or hands-on experience in software development and web technologies; with an aptitude towards solving complex problems.
Excellent analytical and problem-solving skills and strong intuitions of user behaviors. Have a strong willingness to learn and adapt to change quickly.
Self-starter with a strong sense of curiosity, strong ownership, a bias for action, and a can-do attitude.
Experienced in breaking down needs into product requirements and communicating them to the respective functions like engineers, design, or data team.
Able to highly collaborate with cross-functional teams with proven abilities to navigate stakeholders to deliver outcomes.
Able to communicate in English and Indonesia, via a verbal and written medium.
Passion for making the world better through technology. Enjoy working in a technical and data-centric context.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Business Insights, Communication, Data Analytics, Marketing Analytics, Problem Solving, Product Analysis, Product Requirements, Product Service, and Web Technologies",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1733356800&v=beta&t=uGC8UHkYZOR4_nqPBPmH04aZ8trXFlN7sI2F9ozYXS0,On-site,Jakarta Metropolitan Area
