Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
Traveloka,Backend Engineer - Ground Transport,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Software Engineer - Backend in Ground Transport (Bus & Shuttle Supply) team, you will get to experience designing, building and maintaining highly-available & highly-scalable systems that serve millions of Traveloka users. In addition to working with fellow engineers, you will also work with Product Managers, Data, Designers, Quality, Operations, and other various stakeholders in order to build and deliver the best products and features that enable our customers to fly conveniently. Building an application is more than just writing code, you will be involved in the complete cycle of product development: ideation, design, implementation, and support.

Software engineering takes the central roles for building Traveloka products and systems. You will:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure. 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background. We work in an open environment where there are no boundaries or power distance. Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves
Participate and contribute to engineering hygiene such as code review, unit testing, and integration testing.
Participate and contribute to the solution and architectural design review.
Participate in the service support as on-call.
Participate and contribute to innovation and problem-solving



Requirements

Bachelors' degree in Computer Science or equivalent from a reputable university
Having minimum 2 years of experience in software engineering, application development, or system development
Deep knowledge in software engineering, application development, or systems development
Excellent understanding of software engineering concepts, design patterns, and algorithms
Comfortable working in cross-functional teams
Curiosity to explore creative solutions, deliver innovations, and embrace emerging/new technologies



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Back-End Web Development, Code Review, Computer Science, Data Integration, Databases, Integration Testing, Problem Solving, Software Development, and System Development",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1732147200&v=beta&t=Dt6_D1JgJU6k4fR8rUduk1VWiebZALH8ZLfzMIAUuG8,On-site,Jakarta Metropolitan Area
Agate,Game Designer Gamification,3 weeks ago,"Responsibilities
Planning, thinking, and designing game systems/controls/interfaces/narrative/level/mechanics that align with design pillars to delight the users.
Working collaboratively with fellow designers and development team members to concept and deliver the intended experience.
Communicating design decisions to relevant stakeholders.

Requirements
First and foremost, you are a designer. You must understand the end-users and business context to develop suitable solutions. You know when to make a quick and dirty prototype and when to make a polished one. You also have to gather users’ feedback and know how to use it to improve your design.
At least three years of working experience as a game designer.
Your portfolio should include at least 2-3 games. Experience developing casual games will be preferred.
Relevant portfolio. Applicants without a portfolio will not be considered.
Have a good understanding and can devise plans for a game’s monetization and in-game economy. Please show this in your portfolio.
Possess excellent critical and design thinking.
Possess excellent communication skills, both oral and written.
Able to lead fellow designers and/or the team to realize the vision of the design.
The ability to use relevant game engines and tools to prototype will be preferred.

Pluses
Possess design leadership experience
Able to communicate fluently in English, both oral and written","Communication, Design Thinking, Game Design, Level Design, Monetization, and Narrative",https://media.licdn.com/dms/image/v2/C560BAQEdtke05KVdLA/company-logo_100_100/company-logo_100_100/0/1679367031949/agateint_logo?e=1732147200&v=beta&t=ZBOGDqTLhu6MQ-760DRfcwB5IIBguyVTc-aQ_RrqfaM,Hybrid,"Bandung, West Java, Indonesia"
Palo Alto Networks,"Systems Engineer (Presales) - FSI, Indonesia",Reposted 4 days ago,"Company Description

Our Mission

At Palo Alto Networks® everything starts and ends with our mission:

Being the cybersecurity partner of choice, protecting our digital way of life.

Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we’re looking for innovators who are as committed to shaping the future of cybersecurity as we are.

Our Approach to Work

We lead with flexibility and choice in all of our people programs. We have disrupted the traditional view that all employees have the same needs and wants. We offer personalization and offer our employees the opportunity to choose what works best for them as often as possible - from your wellbeing support to your growth and development, and beyond!

Job Description

Your Career

As a Systems Engineer you provide technical expertise and guidance in your customer’s zero trust journey. You will play a key role in defining technical solutions that secure a customer’s key business imperatives. You evangelize our industry leadership in on-prem, cloud, and security services that establish PANW as your customer’s cybersecurity partner of choice.

Your Impact

Role

Curiosity is core to the SE role, and you see complex problems as opportunities to learn and deliver innovative solutions! You define your impact by:

Meeting and exceeding sales quotas by building and implementing strategic, technical account plans that target cross-platform solutions 
Conducting discovery to understand and articulate the key technical, operational, and commercial imperatives of your prospects and customers
Planning and building compelling technical and business-focused solutions which drive adoption and growth after the initial sale and across the portfolio
Demonstrating strong communication skills and the ability to influence through effective presentations and customer-specific demos, technical engagements, and workshops
Orchestrating supporting resources to ensure a one-team approach that demonstrates a cohesive strategy
Promoting end-to-end solutions that include PANW and/or partner professional services to ensure customers realize business value sooner
Understanding the competitive landscape and effectively differentiate our leadership 
Continuously investing in yourself to develop technical and professional skills that drive your ever-increasing contributions to customer success while actively participating within the SE community and at industry events

Qualifications

Your Experience

Understanding of data networking
8+ years experience doing presales role
Delivering cybersecurity solutions that solve technical challenges and influence new business initiatives
Influencing and gaining buy-in from key stakeholders, either in a customer-facing or internal role - prior experience in a pre-sales role is ideal
Creating and delivering technical presentations, workshops, or technical validation engagements 
Experience selling, implementing, or managing SaaS/SASE/cloud/managed/on-prem offerings is a plus
Partnering with Customer Support functions to ensure successful implementation and adoption of sold solutions
Complex sales involving long sales processes with multiple buying centers and multi-product solutions is preferred

Additional Information

The Team

Our SE team members work hand-in-hand with large organizations around the world to keep their digital environments protected. We educate, inspire,and empower our potential clients in their journey to security.

You are empowered with unmatched systems and tools and a team built on joint success. You won’t find someone at Palo Alto Networks that isn’t committed to your success – with everyone pitching in to assist when it comes to solutions selling, learning, and development. Our Systems Engineering community is driven by the mission to be our customers’ cybersecurity partner of choice, protecting their digital way of life.

Our Commitment

We’re trailblazers that dream big, take risks, and challenge cybersecurity’s status quo. It’s simple: we can’t accomplish our mission without diverse teams innovating, together.

We are committed to providing reasonable accommodations for all qualified individuals with a disability. If you require assistance or accommodation due to a disability or special need, please contact us at accommodations@paloaltonetworks.com.

Palo Alto Networks is an equal opportunity employer. We celebrate diversity in our workplace, and all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or other legally protected characteristics.

All your information will be kept confidential according to EEO guidelines.

Is role eligible for Immigration Sponsorship?: No. Please note that we will not sponsor applicants for work visas for this position.","Communication, Data Networks, Demos, Networking, Presales, Presentations, Professional Skills, Solution Selling, Technical Presentations, and Workshops",https://media.licdn.com/dms/image/v2/C560BAQFZg72Sfni4SA/company-logo_100_100/company-logo_100_100/0/1657225156841/palo_alto_networks_logo?e=1732147200&v=beta&t=movHa0oT5KTlsB6Q5mljRWj1Adc4igFODQX3xdw0S5I,On-site,Jakarta Metropolitan Area
GoTo Group,Enterprise Information Security Engineer Lead,Reposted 3 days ago,"About The Role

The enterprise information security engineer is responsible for independently improving and maintaining the security of Enterprise IT systems and SaaS services used by GoTo corporate users.

The role is required to independently collaborate with various security, IT, and engineering teams to continuously monitor, review and if required improve the security of GoTo enterprise IT systems and SaaS services. He/she is required to independently identify possible security issues and then subsequently identify and drive the implementation of security improvements to maintain the GoTo security posture.

The role will also act as a subject matter expert and provide security recommendations as well as answer security-related queries for GoTo users and teams.

What You Will Do

Continuously monitor, review, maintain, and improve security controls that are used to secure GoTo enterprise IT systems and SaaS services;
Review and implement initiatives to improve the security posture of GoTo enterprise IT systems and SaaS services;
Perform security hardening on GoTo IT systems and SaaS services;
Support the remediation of relevant security issues relevant to GoTo corporate IT systems and SaaS services;
Provide answers and recommendations to security-related questions, queries, and requests related to GoTo enterprise IT systems and SaaS services;
Develop, review, and improve technical documentation and reports relevant to the security controls used by GoTo corporate IT systems and SaaS services.

What You Will Need

Strong technical foundation in IT, networking, and general security concepts (a bachelor's degree or higher is a plus).
At least 5 years of experience in cyber security, preferably with hands-on experience in implementing and maintaining the security of enterprise grade IT systems and SaaS services, e.g., Google Workspace, Microsoft 365, Slack, SAP, or Atlassian;
Proven hands-on experience in the configuration and troubleshooting of enterprise security solutions, e.g., EDR, MDM, DLP, Firewall, and/or SASE;
Proven hands-on experience in the management and security of enterprise collaboration tools such as Google Workspace, Microsoft 365, or Lark;
Coding and scripting skills especially for automation is highly desired;
Ability to develop clear and concise documentation and reports.

About The Team

The Enterprise Security team is a tight knit, diverse, and collaborative team full of strong-minded individuals that are focused on problem-solving. We welcome and encourage everyone to speak their mind and engage in candid discussions to solve interesting challenges that we’re dealing with on a day-to-day basis.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Collaboration Tools, DLP, Data Privacy, Ethical Hacking, Google Workspace, Information Security, Microsoft 365, Security Controls, Vulnerability Assessment, and Vulnerability Management",https://media.licdn.com/dms/image/v2/D560BAQHgIVeVdQXzvA/company-logo_100_100/company-logo_100_100/0/1723176835737/gotogroup_logo?e=1732147200&v=beta&t=d_Cr0YVbrREvu352aQFyHpqRaXmaQZG2Y3qClU29eZo,On-site,"Jakarta, Jakarta, Indonesia"
Traveloka,Backend Engineer - Accommodation,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Software engineering takes the central role in building Traveloka products and systems. You will be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure. You will be exposed to several advanced technologies such as hotel and room data mapping, inventory aggregation from multiple sources, openAI-related applications, and others.

You will work in cross-functional teams and meet great people regularly from top-tier technology, consulting, product, or academic background. We work in an open environment where there are no boundaries or power distance. Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.



Requirements

Bachelor's degree in Computer Science or equivalent from a reputable university with good academic results is preferred.
Having minimum 3 years of experience in software engineering, application development or system development
Passion in software engineering, application development, or systems development
Excellent understanding of software engineering concepts, design patterns, and algorithms
Strong object-oriented analysis and design skills.
Good business acumen, excellent problem skills and broad understanding of software and system design.
Comfortable working up and down the technology stack.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Back-End Web Development, Computer Science, Databases, Software Development, System Development, and Systems Design",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1732147200&v=beta&t=Dt6_D1JgJU6k4fR8rUduk1VWiebZALH8ZLfzMIAUuG8,On-site,Jakarta Metropolitan Area
Lancesoft Indonesia,Java Software Engineer,1 week ago,"Currently we're looking for Java Developer position!

Job Details:
- Have working experiences dan strong knowledge in Java Spring Boot.
- Minimal 2 years experience as Java Developer.
- Have working experiences and solid understanding in developing backend microservices based on Rest API and gRPC.
- Have working experiences and solid understanding in developing backend microservices integrated with SQL database (Oracle, posqresSQL) and NoSQL database (Monggo DB) and data caching (redis).
- Creative problem-solving skills.
- Good analytical & logical thinking.
- Familiar working with Git.","Java, PostgreSQL, and Spring Boot",https://media.licdn.com/dms/image/v2/D560BAQFuozay5Kozog/company-logo_100_100/company-logo_100_100/0/1713216265128/lancesoft_indonesia_logo?e=1732147200&v=beta&t=rzmJcxjR9Jx7WGBKuhpDyVZ9A6aISv05WBobMlmuxcI,On-site,"Jakarta, Indonesia"
Ultra Voucher,Backend Engineer,3 weeks ago,"Requirements:
Strong Typescript proficiency
Knowledge of Node.JS and PHP and frameworks on the Node.JS ecosystem
Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
min 1 years of experience as a back-end engineer
Knowledge of front-end technologies like Typescript
Experience with DevOps, Docker and Kubernetes would be a plus
Experience with Nginx web server and Linux environment is nice to have

Job Responsibilities:

Build and maintain functional web applications
Troubleshoot and debug issues
Collaborate with front-end developers to integrate front-end elements with server-side logic and functionalities
Building reusable and clean code for future use
Hande SQL database using postgres & mysql and no SQL using mongo db
Handle integration microservice using message queue (Kafka & Rabbit MQ)
Handle cache using redis
Analyze business needs and be able to provide good solution skills to these problems","Back-End Web Development, Docker Products, JavaScript, Kubernetes, Linux, Nginx, Node.js, PostgreSQL, SQL, and TypeScript",https://media.licdn.com/dms/image/v2/C560BAQHyuKT4J8sJtg/company-logo_100_100/company-logo_100_100/0/1630660245472/ultravoucher_logo?e=1732147200&v=beta&t=NGs-N0DbhUtPdEjUjw_H37n2iEXNa3AF2AhX_mZrzOw,Hybrid,"Tebet, Jakarta, Indonesia"
AccuSentry,Application Engineer,2 weeks ago,"We are looking people with the passion to learn and tackle new challenges. It doesn't matter if you only have a passing familiarity with the field of machine vision. We hire people not based on their current expertise but on their future potential fit in our company and industry. Fresh graduates, as well as experienced engineers, are very much welcome to apply.

The Application Support Engineer implements and supports machine vision inspection solutions to help manufacturers improve product quality and increase production performance. They are usually sent to support the various clients we have across the globe. The role includes:
Responsibilities:
• Apply mechanical, electrical, optical, and programming knowledge to a wide array of machine vision applications
• Communicate with client’s team of engineers to tailor machine vision application specific to their process
• Develop and implement robust machine vision inspections for customer applications
• Use Solidworks to develop 3D assemblies, create mechanical drawings, and generate electrical schematics
• Participate in installation and validation of the inspection system [hardware and software] at customer sites (international travel)
• Engage with customers, provide training, and provide engineering support post-installation to guarantee successful adoption of the system
• Prepare trip reports and summaries
• Support customers with continuous improvement of their applications

Qualification and Requirements:
• Degree in Engineering, preferably Mechanical Engineering (completed in 4-6 years)
• Strong Troubleshooting and debugging skills
• Basic project management with excellent communication skills
• SolidWorks experience is a plus
• Previous technical working experience or internship
• Willing to travel internationally (40%-50%)
• Proficient in English (oral and written) - the hiring process will be conducted in English
• Ability to speak other foreign language(s), especially Arabic, Chinese, or Japanese, is a plus
• Relevant working experience in the manufacturing environment is a plus","Automation, Electrical Engineering, Mechanical Engineering, and Project Management",https://media.licdn.com/dms/image/v2/C4E0BAQFLSpwrIPkniQ/company-logo_100_100/company-logo_100_100/0/1630616318586/accusentry_logo?e=1732147200&v=beta&t=2XNoElumR1z401nK9nfwL0PAwANNqf3ftrsKvy7Eq9g,On-site,"Jakarta, Jakarta, Indonesia"
Alcon,CSV Engineer,Reposted 2 weeks ago,"As a CSV Engineer supporting the Engineering Team, you will be trusted to work at the Batam Plant. This position is responsible for planning, writing, and reviewing computer protocols, ensure that all GxP computer-based systems operate correctly, and team goal/target are met while in compliance to company implemented policy (internal/global Alcon quality procedure, HSE, DI, GDP, SOP, and 5S). In this role, a typical day will include:

Assist in the design and build of tools and equipment.
Complete or assist in the completion of design studies.
3. Resolve systemic issues providing short, medium, and long-term solutions. Assist in the installation, maintenance, and general support of systems.
Responsible for validation or verification execution activities related to computerized system, this includes providing documentation showing that the computerized system and validation software are meeting regulatory requirements.
Compile and review validation data
Develop SOPs and Work Instructions

WHAT YOU’LL BRING TO ALCON: 

Degree in Engineering or a Relevant field
5 year of experience in the semi / full automated industrial environment as an Automation Engineer will be an advantage
Proficient in communicating in English both verbally and written
Strong Communication skill: Collaborating with cross-functional teams and managing project timelines
Problem-Solving abilities for day to day activities
Understand the FDA – 21 CRF Part 11
Experience in writing documentation – SOP, protocol, accesment
Understand the compliance with the computerize system

ATTENTION: Current Alcon Employee/Contingent Worker

If you are currently an active employee/contingent worker at Alcon, please click the appropriate link below to apply on the Internal Career site.

Find Jobs for Employees

Find Jobs for Contingent Worker","Communication, Computerized System Validation (CSV), Problem Solving, and Standard Operating Procedure (SOP)",https://media.licdn.com/dms/image/v2/C560BAQHl3gAtOPF6VQ/company-logo_100_100/company-logo_100_100/0/1630586939813/alcon_logo?e=1732147200&v=beta&t=G863Oh62mJbIewDtfjsng0ByOMpwRfGsXpp4EuQadrA,On-site,"Batam, Riau Islands, Indonesia"
EY,DevOps Engineer - Senior or Manager Consultant,Reposted 4 days ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:

The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.

We are looking for DevOps Engineers with Full-Stack experience who have worked with modern software solutions including node.js, REST APIs, and cloud-based Solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities: 

The goal is to support our clients to transform their business through technology. As a DevOps Engineer you will be responsible for designing, developing, and maintaining infrastructure automation in multi-cloud ecosystem to support development operation.

Requirements: 

Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
3+ years of Development experience, 3+ years of DevOps experience
Ability to build infrastructure as code - IaaS (terraform, cloud formation, ansible, pulumi)
Ability to automate tasks from infrastructure creation to software build artifacts to multi-system complex deployment pipelines (scripting, CI/CD, Jenkins, deployment orchestration)
Hands on experience working within Enterprise grade frameworks (.net framework, java, golang, python development or other core programming languages)
Understanding of multiple DBMS an its features
Strong understanding of Azure, AWS, or GCP PaaS solutions
Experience with microservices and containerization
Command line, shell scripting and some Linux scripting required
Solid understanding of best practices around branching, repo, code management
An understanding of monitoring, alerting and logging on high availability systems
An understanding of DevOps best practices and implementing them

Ideally, you must have a:

Prior consulting experience relevant to industry-specific business and technology functions
Prior consulting experience highly preferred

What we look for 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","CLI, Containerization, Database Management System (DBMS), DevOps, Linux, Microservices, Scripting, Shell Scripting, Software Build, and Software Development",https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1732147200&v=beta&t=LBsgvhfx2deZl0t7b3XSb5hZkfU4n-CKQR0yi4hLsjc,On-site,"Gambir, Jakarta, Indonesia"
PT Sinergi Prakarsa Utama (Sinergi),Full Stack Developer,1 week ago,"Responsibilities
Membuat program untuk modul aplikasi Core+
Melakukan bug fixing modul aplikasi Core+
Mengembangkan aplikasi sesuai dengan proyek yang dibutuhkan
Menyelesaikan proyek tepat waktu
Mengeksplorasi teknologi baru untuk mendukung perkembangan proyek

Qualifications
S1 Sistem Informasi
Full stack programmer
Menguasai PHP/ Java script
Menguasai programming language Kotlin/ React Native
Memahami SDK/ API level Android
Paham menggunakan firebase
Memahami konsep Restful API
Menguasai tools CVS Git/ Jira
Menguasai tools DevOps Docker & Kubernetes
Menguasai RDBMS (Postgre, MariaDB, etc.)","API Development, DevOps, Full-Stack Development, JavaScript, Jira, Kubernetes, PHP, and RDBMS",https://media.licdn.com/dms/image/v2/D560BAQH3RM9MSCTLIw/company-logo_100_100/company-logo_100_100/0/1695951026855/sinergiprakarsautama_logo?e=1732147200&v=beta&t=x6iPdbJKJ-pOLaOIXFDfgYhkeIgzHe3so_HOvwubcPs,On-site,"Tangerang, Banten, Indonesia"
Tada,Backend Project Developer,1 month ago,"Tada the Game-Changer in Loyalty and Retention!

Who We Are?
Tada is a B2B2C loyalty and rewards platform that helps businesses improve channel partner, customer, and employee retention, build loyalty, and drive growth. Founded in 2012, Tada offers unified solutions that create engaging and rewarding experiences.

As an Indonesian SaaS company with a global footprint, Tada has assisted 400+ local and international brands across various industries. Our game-changing loyalty solutions have also garnered numerous awards, solidifying our reputation as a leader in the sector.

Job Opportunities
Job Title: Backend Project Developer 
Department: Engineering
Working Arrangement: On-site

Information about the role: 
The Backend Developer crafts the engine behind web and mobile applications, ensuring they are fast, secure, and scalable. By building robust server-side logic and seamless APIs, they enable flawless user experiences and drive the application's success.

Key Responsibility
Responsible to support and develop Node.js microservice modules and shared libraries to support core business functions
Responsible for system management, maintenance, and enhancement
Monitoring, logging, and creating various alerts on key matrix
Assist and guide others technically through collaboration and pair programming
Troubleshoot, identify, and resolve advanced issues in a timely manner
Take full accountability for written and reviewed code, write reusable and sustainable code, and practice test-driven development and defensive programming to create a more stable deliverable
Propose and deliver an optimal solution
Proactively ask for assistance when hindered by roadblocks or requirement issues
Documentation, Reporting and training

Requirement
2-3 years experience as a backend developer able to code in Nodejs or Golang
Strong architecture and documentation skills along with experience working in a true agile environment with TDD and continuous integration
Strong problem-solving and troubleshooting abilities.
Sufficient knowledge in application development, specifically developing robust and maintainable Nodejs or Vuejs apps
Strong Computer Science fundamentals in object-oriented design, algorithms, and data structures, as well as process-oriented problem-solving skills
Ability to communicate effectively with both technical and non-technical audiences
Detail-oriented with a demonstrated ability to self-motivate and follow through on project
Knowledge of containerization technologies such as Docker and container orchestration tools like Kubernetes.
Familiarity with cloud computing platforms like AWS, Azure, or Google Cloud Platform.

Why You'll Love Working Here?
Sabbatical Program: Recharge with our 15-day sabbatical leave every three years, acknowledging that long-term work can be demanding
Growth Opportunities: We support your learning and development aspirations, both within and outside our organization, aiming to nurture an entrepreneurial spirit in our team.
Unique Work Environment: Experience the unique blend of a mission-driven digital company with the innovative mindset of a start-up, enriched by our presence since 2012.
Engagement Department: Get involved to refresh your mind with exciting activities outside the work to do.
Laptop Ownership/Allowance: Choose between a company laptop or a laptop
Celebrate With Us: We love to celebrate work anniversaries and birthdays
Learning and lots of it. We promote vertical and lateral movement. It’s not uncommon for Tayo (that’s what we call our team) to move divisions two or three times throughout their career. We want people to learn new stuff that excites them. 
Sincere teamwork. This word isn’t officially in our values, but when I asked new joiners about what value they really feel at Tada that’s not stated on our wall, many mentioned that Tayo is really helpful and they can feel the ‘teamwork’ atmosphere
Think and act like an owner is our value. But the truth is we don't want you to act like an owner, we want you to be a real owner. So for our top performers, we'd love to lure you into our stock options program

What We Do Not Promise
We do not promise fixed working hours. Sometimes, projects and deadlines may require additional hours or flexibility.
We do not promise unlimited resources or budgets. We may have to operate with limited resources and manage priorities carefully.
We do not promise a pressure-free environment. There are often high demands and significant expectations for growth and success.

If you're ready for a challenge and eager to make a real impact and be the Leading Loyalty & Rewards Platform in the region, Take the leap and help us shape the future of loyalty and rewards! 🚀🌟","Agile Environment, Computer Science, Container Orchestration, Kubernetes, Learning, Pair Programming, and Skill Development",https://media.licdn.com/dms/image/v2/C560BAQGLuqH9ozZMWA/company-logo_100_100/company-logo_100_100/0/1650536814638/usetada_logo?e=1732147200&v=beta&t=2aKNR68XIb9-7M1mH7LT3CHkl8MGlENGUMDusWmEdJc,On-site,"South Jakarta, Jakarta, Indonesia"
Traveloka,Backend Engineer - Flight,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Software Engineer - Backend in Flight team, you will get to experience designing, building and maintaining highly-available & highly-scalable systems that serve millions of Traveloka users. In addition to working with fellow engineers, you will also work with Product Managers, Data, Designers, Quality, Operations, and other various stakeholders in order to build and deliver the best products and features that enable our customers to fly conveniently. Building an application is more than just writing code, you will be involved in the complete cycle of product development: ideation, design, implementation, and support.

Software engineering takes the central roles for building Traveloka products and systems. You will:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure. 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background. We work in an open environment where there are no boundaries or power distance. Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves
Participate and contribute to engineering hygiene such as code review, unit testing, and integration testing.
Participate and contribute to the solution and architectural design review.
Participate in the service support as on-call.
Participate and contribute to innovation and problem-solving



Requirements

Having minimum 2 years of experience in software engineering, application development or system development. 
Passion in software engineering, application development, or systems development 
Excellent understanding of software engineering concepts, design patterns, and algorithms 
Comfortable working up and down the technology stack Curiosity to explore creative solutions and try new things 
Bachelors' degree in Computer Science or equivalent from a reputable university



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Code Review, Computer Science, Creative Problem Solving, Problem Solving, Software Development, and System Development",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1732147200&v=beta&t=Dt6_D1JgJU6k4fR8rUduk1VWiebZALH8ZLfzMIAUuG8,On-site,Jakarta Metropolitan Area
