Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
Paxel Indonesia,Senior DevOps Engineer,3 weeks ago,"User query/issue handling.
Ensuring user queries or issues are captured, validated, and triaged for further processing.
Communicating with users.
Ensuring that various types of information are communicated to users through the appropriate channel(s).

Main Tasks:
Identify and diagnose issues and problems
Setup and maintain Cloud & Infrastructure
Documented all IT Projects and Tasks
Troubleshoot Issue

Qualifications:
Mastering LINUX, UNIX & related OS
Have knowledge of CI/CD, Jenkins, Python, Git, ArgoCD, Ansible, HelmChart
Able to troubleshoot servers & infrastructure
Have a background or experience in the field of backend/system administrator","DevOps, IT Project & Program Management, IT Project Management, IT Projects, Project Management, Query Languages, Query Writing, Software Development, and Test Automation",https://media.licdn.com/dms/image/v2/C560BAQH4v3czpncpJA/company-logo_100_100/company-logo_100_100/0/1646288535108/paxel_co_logo?e=1733356800&v=beta&t=R_TjqUybmbB2nq0zJ6EJML_gL98c6PVTGQPSZ1WQz80,Hybrid,"Jakarta, Indonesia"
Agoda,"Senior Data Architect (Bangkok based, relocation provided)",Reposted 2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

The Opportunity 

In this role as Data Architect, you will be working alongside of BI Analysts and business stakeholders to enable the CEG department of Agoda with actionable data to drive better decision making. You will be integral in the design and implementation of reliable, performant and scale-able data intelligence solution to overall improve our data warehouse architecture, business intelligence reporting, data automation solutions and data product developments

In This Role, You’ll Get to 

Design and develop large and complex data warehouse architecture including sourcing of new data sources, developing ETL solutions, driving automation of data solutions and building reliable data models
Oversee end-to-end ownership of data projects and independently collaborate with engineering, product and business stakeholders in an agile environment to solve business problems
Optimize data management, improve data quality and governance and implement best practices across data landscape of CEG data warehouse
Explore and experiment in application development to challenge existing development processes to drive data automation and usage

What You’ll Need To Succeed

At least 5 years of experience working in a data engineering / ETL / DWH developer function
Strong education background with degrees in Engineering or Information Systems (preferred)
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets
Knowledge of big data tools, such as Spark, Kafka, etc
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with non-relational databases
A self-motivated, driven, flexible, quick learning, high achieving, “can do” mentality
An ability to work well independently and as part of a team

It’s Great If You Have 

Experience with large scale data platforms (GCP, S3, Hadoop, etc.) and modern data warehouse technologies (e.g. Redshift, Snowflake, etc.)
Experience with software development processes for Agile/Scrum and CI/CD utilizing technologies such as GIT, Jenkins, Terraform
Experience with object-oriented/functional script languages, such as Python, Scala, C++ etc
Experience with BI client tools such as Tableau and Power BI and platform

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #ENG #4 #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","DWH, Data Analytics, Data Architecture, Data Engineering, Data Governance, Data Models, Data Quality, Databases, Extract, Transform, Load (ETL), and Query Writing",https://media.licdn.com/dms/image/v2/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/company-logo_100_100/0/1656643826660/agoda_logo?e=1733356800&v=beta&t=S1ieRyzqQ6FfOkm9tTFUV-WTEcgmy7cUjcm1lzDATJ0,Hybrid,"Jakarta, Jakarta, Indonesia"
Sea,QA Engineer Lead (ShopeePay) - Sea Labs,Reposted 2 weeks ago,"Job Description:

Review the regular regression testing progress and issues, help the team to deliver high quality products
Responsible for task complexity assessment, testing strategy, and the coordination with other stakeholders.
Review team’s test case coverage, follow-up on test progress and testing issues. 
Provide the technical support for the team about the mobile(Android/IOS) automation test case development and maintenance.
Continuously develop plans and processes to maintain and improve team’s testing capability
Continuously develop plans and processes to maintain team’s knowledgebase
Assess and develop team members’ skills and capabilities through training and guidance


Requirements:

Able to converse in English fluently - both written and orally
5 years or more hands-on experience in manual testing and mobile automation testing,familiar with the common mobile automation frameworks, such as Espresso, UIautomator, Xcuitest, Appium, Good to know the Selenium
Possesses strong technical skills and the ability to complete testing of complex systems independently.
Able to provide technical guidance to team members
Excellent logical and analytical thinking abilities to solve various technical problems
Strong sense of responsibility and teamwork. Proactively analyze problems and develop countermeasures to address issues faced.
Has the experience to lead a team with 10+ members.


Preferred:

Proven experience in building and leading a team from beginning is preferred
Proven experience in innovating improvements in processes or tech is preferred
Experience in the internet industry is preferred
Experience in the e-commerce sector is preferred","Analytical Skills, Complex Systems, Manual Testing, Mobile Automation, Performance Testing, Quality Assurance, Regression Testing, Software Testing, Test Automation, and Test Cases",https://media.licdn.com/dms/image/v2/C560BAQEAIrDkWI_p6g/company-logo_100_100/company-logo_100_100/0/1631341864429?e=1733356800&v=beta&t=f6WN1bTubNebvidWzJ76RMv3YZ5W7fPXSm94w7SS6uY,On-site,"Jakarta, Indonesia"
PT Nojorono Tobacco International,Oracle Developer,2 weeks ago,"Job Description
Development Report di Oracle EBS
Development Aplikasi APEX, integrasi antara existing system maupun satellite system
Memimpin tim backend dan memberikan peningkatan sesuai dengan perkembangan teknologi
Melakukan eksplorasi terhadap penggunaan flutter, ORDS dan Oracle APEX

Job Requirement
Minimal ulusan S1/S2 (jurusan Teknik Informatika/Sistem Informasi)
Memiliki pengalaman kerja minimal 5-7 tahun sebagai senior technical developer/developer lead/data engineer
Memiliki pengalaman bekerja di perusahaan manufaktur, distributor atau service menjadi nilai plus
Menguasai Oracle Developer (EBS, RMS), Form, Report, Workflow
Menguasai Python, Javascript, SQL/MySQL/PLSQL, HTML, CSS, Jquery, dan ETL Tools (Talend, Pentaho, Oracle RETL)","Cascading Style Sheets (CSS), ETL Tools, Oracle Developer Suite, Oracle E-Business Suite, PL/SQL, Python (Programming Language), and jQuery",https://media.licdn.com/dms/image/v2/C560BAQEUGotUjEbFWA/company-logo_100_100/company-logo_100_100/0/1630663592392?e=1733356800&v=beta&t=3z0Si7fJf4I_OmS7obm7Wjb_alMJIaUyrZuTlNt5IuU,On-site,"East Jakarta, Jakarta, Indonesia"
VLink Inc,SAP Advanced Business Application Programming Developer (ABAP),1 day ago,"Job Description:
Design, develop and modify SAP custom programs or applications
Collaborate with internal and external IT development on any project and issues
Develop report program, performance tuning, modification, and support custom in SAP ABAP
Develop integration SAP to non SAP Application
Understanding SAP business process, especially at Logistic Module (MM and SD Modules)

Requirements:
Minimum 3 years experience as SAP ABAPER
Experience in SQL Trace, SAP run time analysis, debugging, ABAP query, info sets
Good knowledge of SAP tables, fields, domains
Experience in Customer-oriented industry is an advantage
Good communication in English, both verbal and written
Hard worker and able to work under tight schedule and time limit
Able to manage multi-task and priorities
Having personality aligning with the orientation following values: Customer Focused, Integrity, Team Work, Innovation, and Professionalism and personality: Active, Confident, Efficient, and Sincer","ABAP, Analytical Skills, Communication, Customer-Focused Service, Debugging, English, Performance Tuning, SAP Products, SAP Sales & Distribution, and SQL",https://media.licdn.com/dms/image/v2/C4E0BAQHAMUYx5jqZ1w/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630643463375/vlink_inc_logo?e=1733356800&v=beta&t=3nQ5J4f2PY-APEF7JIN41IPgKyVofw0NuLMCmF228dE,Hybrid,"Jakarta, Indonesia"
Agoda,"Senior PostgreSQL Developer, Product Support Team (Bangkok based, relocation provided)",Reposted 1 week ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know our Team:

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

The Opportunity:

As a member of the Database Development team, you will engage in database design, data management, and database development, all integrated with automated Continuous Integration/Continuous Delivery (CI/CD) pipelines. We work in close coordination with product teams, ensuring to offer support and solutions that uphold technical excellence and fulfill business needs.

In this Role, you’ll get to:

Design efficient, scalable, and maintainable database architectures, schemas and tables
Write optimized PostgreSQL queries, SPs and functions to support various requirements
Conduct database code review to ensure quality, efficiency, and adherence to best practices
Diagnose and resolve performance issues, including queries, indexing and execution plan analysis
Transfer and migrate data from various sources to PostgreSQL, ensuring data integrity and optimizing performance
Collaborate with development teams for seamless database integration
Utilize automated database CI/CD pipelines to streamline the development process
Leverage advanced PostgreSQL features to enhance database performance and reliability

What you’ll Need to Succeed:

Minimum 4 years of hands-on experience with PostgreSQL database development and administration
Bachelor’s degree in computer science, computer engineering or a related field
Proficient in database design, ER Diagram with advanced knowledge in writing complex SQL queries, stored procedures, and functions
Demonstrated expertise in query optimization and analyzing execution plans
Ability to prioritize tasks and work under pressure to meet deadlines
Collaborative team player with good interpersonal and communication skills
Be able to attend on-call rotation

It’s Great if you have:

PostgreSQL certification is a plus
Experience with GitLab version control systems and containerization with Docker
Familiarity with Agile development methodologies
Familiarity with NoSQL databases and concepts for handling unstructured data

This position is based in Bangkok, Thailand (Relocation Provided)

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #ENG #4 #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Containerization, Data Architecture, Database Development, Databases, Gitlab, PostgreSQL, Query Optimization, SQL, SharePoint Server, and Stored Procedures",https://media.licdn.com/dms/image/v2/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/company-logo_100_100/0/1656643826660/agoda_logo?e=1733356800&v=beta&t=S1ieRyzqQ6FfOkm9tTFUV-WTEcgmy7cUjcm1lzDATJ0,Hybrid,"Jakarta, Jakarta, Indonesia"
Crypto.com,Application Security Engineer / Code Reviewer,Reposted 1 week ago,"At Crypto.com , our dedication to user security is led by our highly experienced Security Team. Comprising an international roster of seasoned cybersecurity experts, our team leads the company's Security, Privacy, and Security Compliance endeavors.

The team includes holders of international patents for technologies integrated in our security architecture. Under the stewardship of a distinguished CISO recognized by the Forbes Technology Council and among the Global Top 100 CISOs, our team has consistently championed industry standards, acquiring certifications like ISO27001, ISO27701, ISO22301, PCI:DSS 3.2.1 (Level 1), NIST Tier 4, and SOC 2 Type II, in addition to the MPI License from Singapore MAS. Our Chief Information Security Officer reports directly to the CEO, underscoring the prioritization of security in our organization's hierarchy.

Our Security Team not only places great emphasis on credentials and expertise but also deeply values hands-on experience, rapid cognition, and dynamic learning. The challenges in the world of crypto are ever-evolving, and as such, our team prides itself on quick adaptability and robust teamwork, ensuring that we stay ahead of potential threats and always safeguard our user base.

No security practitioner wants to work in a company that no hacker would bother to hack. Crypto.com is a Crypto-currency company with our own Crypto Wallet, Exchange, and various Blockchain Technologies and all these are attracting top-notch hackers around the world to try to attack our system 24x7.

To keep up with the fast pace of the software development release cycle, the Application Security and DevSecOps team is expanding and hiring talented security professionals to join us and protect the company.

For more background information about the company, please visit our website https://crypto.com

Responsibilities

Discover security vulnerabilities through design review, manual source code review, and follow up on the remediation process
Use automated tools to find security vulnerabilities in source code and/or system
Participant in relevant agile scrum meetings and provide professional recommendations on the design of security controls, libraries, and/or protocols
Conduct secure coding training sessions
Implement various security control verification and risk detection by developing our own automation system
Implement security related libraries for internal use
Provide support on application level security monitoring, intrusion detection, and incident response

Requirements

At least 5 years of software development experience with a focus on either Server Side Java or Rails language.
Experience in mobile application development will be an added advantage
We would love to hire a code reviewer with a solid background in security code review, but we are also open to candidates who have solid background in software development but no security code review experience. 
Candidates with more experience will be considered for a more senior role and title
Good understanding of the whole software development lifecycle, CI/CD tools, cloud, Kubernetes, and various and technology stacks
CISSP, CSSLP, OSWE is definitely an advantage
Familiar with OWASP Top 10 is an advantage
Proficiency in both spoken and written English. Being able to speak Mandarin will be an advantage

Benefits 

Working in a well-organized team and be able to learn how to protect an Enterprise and ship secure applications at a fast pace
New challenges every day, but still be able to enjoy work-life balance 
Have exposure to many cutting edge technologies in the industry
Flexible working environment with adjustable work from home arrangements

Life @  Crypto.com 

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Are you ready to kickstart your future with us? 

Benefits

Competitive salary

Medical insurance package with extended coverage to dependents

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About  Crypto.com :

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com .

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.

Please note that only shortlisted candidates will be contacted.","English, Incident Response, Java, Mandarin, Mobile Application Development, Ruby on Rails, Security Controls, Security Monitoring, and Server Side",https://media.licdn.com/dms/image/v2/D560BAQHIpxFJoR_AxA/company-logo_100_100/company-logo_100_100/0/1723706217039/cryptocom_logo?e=1733356800&v=beta&t=DSMk3mI99ZgU_a_P8ehk3HmY2dc5-HrPq1yAE2qvlrg,Hybrid,"Jakarta, Jakarta, Indonesia"
Traveloka,Software Engineer (Backend) (Customer Care) (CRM & Operation Tools),Reposted 4 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!



Job Description

As a Software Engineer on the Customer Care team, you will be building scalable platform for both Traveloka customers & internal users. You will be responsible to ensure Traveloka customers & internal users have an effortless and satisfying experience interacting with each other.

You will work in cross-functional teams and meet great people on a regular basis, in addition to working with fellow engineers, you will also work with Product Managers, Designers, Data Analysts, Customer Operations, and other various stakeholders. Building an application is more than just writing code, you will be involved in the complete cycle of product development: ideation, design, implementation, and support.



Requirements

Having minimum 3 years of experience in software engineering, application development or system development
Passion in software engineering, application development, or systems development
Excellent understanding of software engineering concepts, design patterns, and algorithms
Can collaborate effectively with the team 
Knowledge and experience in using Java
Knowledge and experience in using Terraform and AWS is a plus 
(Optional) Bachelors' degree in Computer Science or equivalent degree



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Algorithms, Application Development, Back-End Web Development, Computer Engineering, Computer Science, Design Patterns, Java, Programming, Software Development, and System Development",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1733356800&v=beta&t=uGC8UHkYZOR4_nqPBPmH04aZ8trXFlN7sI2F9ozYXS0,On-site,Jakarta Metropolitan Area
PT Putragaya Wahana,MVAC Engineer,1 week ago,"About Us:

PT Putragaya Wahana is the visionary force behind the Thamrin Nine complex, a world-class superblock nestled in the heart of Jakarta. Our flagship project is not just a development; it's a game-changer, redefining mixed-use developments in Indonesia's capital and boasting a myriad of offerings that includes the first two supertall buildings in Indonesia (Autograph & Luminary Tower; the former reaching unprecedented heights as the tallest building in Indonesia and the entire Southern Hemisphere), luxury Grade-A offices, a lifestyle mall, vibrant F&B spaces, top-notch sports and entertainment facilities, observatory deck and a range of hospitality choices, including PARKROYAL Hotel & Serviced Suites, Pan Pacific Hotel, and the first Waldorf Astoria Hotel in Indonesia.


Located just a few minutes away from the iconic Bundaran HI, Thamrin Nine is not just redefining cityscapes; we cultivate dreams, shaping the future of urban landscapes. As we soar to unparalleled achievements, we invite individuals who are passionate and ready to grow and embark on this extraordinary journey with us.


Join our team and be a part of a thriving company that values creativity, fosters growth, and empowers its employees to reach new heights. Elevate your career with Thamrin Nine - where ambition meets opportunity!


Role Summary:

As MVAC Engineer is responsible for designing, developing and implementing MVAC systems.

Responsibilities:

  Coordination and attending weekly meetings with Consultant MEP for the Design of MVAC scope works (for review, tender, and construction drawing) related to updated Structure, Architect & Interior Design
Daily activity for the coordination with all parties internal Engineers Design to ensure Design all scope is already conformed & circulated based on updated Design Structure, Architect, ID, MEP drawings
Daily activity for the checking, sign-off & coordination of circulating all drawings before production to the Contractors, such as For Construction, PMI / SD, and sketch drawings
Preparing for Design MVAC scopes and drafting by PGW to produce drawings as references of Contractors to submitted Shop Drawings (such as attached drawing for Construction, PMI/SD, sketches)
Daily checking & sign-off for the Shop Drawing approval especially MVAC drawings submitted from all Contractors to review, comments, or approved as note / not approved
Checking & signing off for the Composite drawing submitted from Main Contractors related to superimposed MEP installation, Architect / ID, and Structure drawings
Checking & sign off for the approval of Material MVAC scopes submitted from all Contractors and vendors to review, comments, or approved as note / not approved
Daily reporting to the MEP Manager for the updated information & activity coordination MEP works, especially MVAC scopes
Coordination, held meetings, and checked on-site projects with the Contractors if there was a dispute or difficulty related to on-site project to solve the problem
Coordination with the Procurement team interim of finalized technical data before purchase
Coordination with all Vendors of MVAC equipment interim of technical data status and material on site schedule
Coordination and attending Weekly meetings with Contractors related to updated MVAC work progress & process drawings and onsite solving problem
Preparing and checking updated drawings & Equipment Schedule of MVAC installation before handing over data documents to the Tenants
Attending the Site walk of the project
Attending the Testing & Commissioning system of Equipment MVAC scopes
Checking and sign off As Built Drawing MVAC installation and Equipment Schedule submitted from MVAC Contractors as final drawings before handing over all documents to the Owner based on contractual

Requirements:

Bachelor’s degree in Mechanical
At least 8 years of working experience in MVAC Engineer
Good understanding of project
Strong interpersonal and communication skills
AutoCAD (Computer-aided design)
Practical Construction Knowledge

At PT Putragaya Wahana, we advocate fair employment practices, and recruit talents based on merit and fit with our Corporate values. We provide equal opportunity for all qualified persons and build an inclusive workplace regardless of race, gender, age, religious belief or nationality.",AutoCAD,https://media.licdn.com/dms/image/v2/D560BAQGWXH-abUHoWA/company-logo_100_100/company-logo_100_100/0/1701675279793/pt_putragaya_wahana_logo?e=1733356800&v=beta&t=j9KWarM01NJQek3nGJ3yaC90jQhZAlGE4TdBE94nx9g,On-site,Jakarta Metropolitan Area
IDEKU,Backend Engineer,2 days ago,"Ideku Technology Solution Pte Ltd. focus on empowering F&B businesses for success with user-friendly POS, enhanced experiences, and seamless support. By focusing on these aspects, IDEKU can become a valuable partner for F&B businesses, helping them thrive in a competitive industry and provide exceptional experiences to their customers.

Now we are hiring Backend Engineer (Java) for Indonesia team,
placement at Tokopedia Care Tower, West Jakarta.

Responsibility:

Participate in the entire application lifecycle, focusing on coding and debugging
Write clean code to develop functional web applications
Troubleshoot and debug applications
Collaborate with Front-end developers to integrate user-facing elements with server-side logic
Gather and address technical and design requirements
Provide training and support to internal teams
Build reusable code and libraries for future use
Liaise with developers, designers, and system administrators to identify new features
Follow emerging technologies
Have a desire to learn

Job Requirements:

Willing work full onsite
Proven work experience as a Back-end developer (Java) with 3-4 years professional experience
Have experience at a Startup Company or POS project system is a plus
Understanding of Software Development Life-Cycle
Good foundation in object-oriented programming techniques
Have strong knowledge in Back-end programming using Java
Experience in Relational Database such as SQL Server, MySQL
Knowledgeable in writing and coding SQL statements
Experience in Web Service and REST API
Implement CI / CD Pipeline
Deep knowledge of TCP socket, web socket, and messaging (rabbitmq, kafka)
Having knowledge in repositories GitHub, BitBucket and Gitlab
Familiarity with Windows Server, and Windows Azure is a must
Familiarity with Modern JavaScript Framework such as Angular/React.js/Vue.js is a plus
Produce clean, efficient code based on specifications
Excellent analytical and time management skills
Teamwork skills with a problem-solving attitude","Apache Kafka, Back-End Web Development, Problem Solving, and Software Development",https://media.licdn.com/dms/image/v2/D560BAQEKKr64REd0Pg/company-logo_100_100/company-logo_100_100/0/1712118659652/ideku_io_logo?e=1733356800&v=beta&t=g7YWuIIGvB_3GB-nXDxy6C3itHeL_z--E3v24cdihxA,On-site,"Jakarta, Indonesia"
PT Siaga Abdi Utama,Full Stack Engineer,1 week ago,"At SAU, we believe that extraordinary people deserve extraordinary opportunities, and we're excited to take you on a journey that you won't forget for the rest of your life. A job opening that promises not just a job but a fulfilling career.

We’re #hiring for Full Stack Developer! Know anyone who might be interested?


Responsibilities
Design and develop web front-end using react.js
Design and develop web back-end using PHP (CodeIgniter) and JavaScript (node.js/express.js)
Perform database development utilizing MySQL/PostgreSQL
Have broad knowledge and experiences using Java (Spring Boot Framework)
Contribute to the full software development lifecycle, from requirements gathering to deployment and maintenance
Stay updated on industry best practices and emerging technologies to enhance the development process.

Qualifications
Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience).
Minimum of 1 years of professional experience in full-stack web development with a focus on react.js, node.js/express.js, PHP CodeIgniter, MySQL
Proficiency in Java and experience with Spring Boot frameworks
Strong problem-solving skills and the ability to work effectively in a collaborative team environment.
Motivated and able to thrive in a challenging, target-driven environment.
Excellent communication skills and the ability to articulate technical concepts to non-technical stakeholders

Preferred Skills:
Knowledge of Jira and Confluence
Knowledge of version control systems, preferably Git
Understanding of web security best practices.","Back-End Web Development, CodeIgniter, Express.js, Full-Stack Development, Laravel, Node.js, PHP, PostgreSQL, React.js, and Spring Boot",https://media.licdn.com/dms/image/v2/D560BAQH7RLc8XGhmVQ/company-logo_100_100/company-logo_100_100/0/1694995853228/siaga_abdi_utama_logo?e=1733356800&v=beta&t=ozOt6pNMZeolRU42D0OR6m0Tzd1oG0CvfJJo_JLCHic,On-site,"Jakarta, Indonesia"
