Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
Equinix,Data Center Critical Facilities Engineer,Reposted 1 week ago,"Who are we?

Equinix is the world’s digital infrastructure company®, operating over 250 data centers across the globe. Digital leaders harness Equinix's trusted platform to bring together and interconnect foundational infrastructure at software speed. Equinix enables organizations to access all the right places, partners and possibilities to scale with agility, speed the launch of digital services, deliver world-class experiences and multiply their value, while supporting their sustainability goals.

Joining our operations team means that you will be at the forefront of all we do, maintaining critical facilities infrastructure as part of a close-knit team delivering best-in-class service to our data center customers. We embrace diversity in thought and contribution and are committed to providing an equitable work environment that is foundational to our core values as a company and is vital to our success.

Data Center Critical Facilities Engineer

Job Summary

Has a substantial understanding of the job while working on assignments that are moderately difficult requiring judgement in resolving issues or making recommendations. Focus is on moderately difficult tasks, using substantial understanding of standard operating procedure. Supports the overall team.

Responsibilities

Facility / Infrastructure Maintenance

Performs preventative and corrective maintenance checks on-site to facility components
Performs repairs, maintenance, installations and on-site inspections to facility systems. Supports energy efficiency measures
Monitors the Building Monitoring System (BMS) and resolves difficult alarm issues that require judgement in resolving while following SOPs
Operates and maintains plumbing, fire suppression, and safety systems
Operates critical infrastructures under the supervision of more senior technical staff

Vendor Support

Supports the work approval process for service providers on difficult maintenance work, for tracking: briefing at the start of work, work during the day workday/shift and final review of the work carried out. Ensures vendor maintenance activities are carried out as per Equinix's standard operating procedures
In cooperation with vendors, supports modifications to technical files for plants and equipment ensuring files and builds are up-to-date

Site Administration & Incident Support

Performs site logs for permits, such as Maintenance Operation Protocol (MOPs) and scripts
Identifies Single Points of Failure (SPOFs) and makes recommendations
Responds to all on-site incidents, including failures, problems and delays
Uses substantial understanding in following operating procedures to support on-site administration

Work Orders & Additional Projects

Completes routine work requests and circuit installations
Troubleshoots and maintains office equipment (if necessary); supports auxiliary equipment and machines with problem solving and repairs to avoid/minimize downtime
Makes minor changes to mechanical, electrical and specialized systems, as directed
Carries out infrastructure projects

Collaboration

Collaborates with others to resolve facility incidents
Optimally collaborates within the department; may mentor team members on general maintenance activities
Provides stakeholders of inventory needs in order to maintain efficient stock levels of critical parts and equipment

Qualifications

Good team player, strong communication and interpersonal skills are desirable
Sensitive to, and capable of managing, all aspects of engineering risk
Willing to work in shift rotations
Typically requires a formal education background in Engineering (Electrical / Mechanical / Facilities Management or related disciplines) and at least 4 years of equivalent work experience

Equinix is committed to ensuring that our employment process is open to all individuals, including those with a disability. If you are a qualified candidate and need assistance or an accommodation, please let us know by completing this form.

Equinix is an Equal Employment Opportunity and, in the U.S., an Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to unlawful consideration of race, color, religion, creed, national or ethnic origin, ancestry, place of birth, citizenship, sex, pregnancy / childbirth or related medical conditions, sexual orientation, gender identity or expression, marital or domestic partnership status, age, veteran or military status, physical or mental disability, medical condition, genetic information, political / organizational affiliation, status as a victim or family member of a victim of crime or abuse, or any other status protected by applicable law.

Equinix is committed to ensuring that our employment process is open to all individuals, including those with a disability. If you are a qualified candidate and need assistance or an accommodation, please let us know by completing this form.

Equinix is an Equal Employment Opportunity and, in the U.S., an Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to unlawful consideration of race, color, religion, creed, national or ethnic origin, ancestry, place of birth, citizenship, sex, pregnancy / childbirth or related medical conditions, sexual orientation, gender identity or expression, marital or domestic partnership status, age, veteran or military status, physical or mental disability, medical condition, genetic information, political / organizational affiliation, status as a victim or family member of a victim of crime or abuse, or any other status protected by applicable law.","Building Management Systems, Corrective Maintenance, Facilities Engineering, Facilities Operations, Fire Suppression Systems, General Maintenance, Preventive Maintenance, Problem Solving, Resolving Issues, and Site Inspections",https://media.licdn.com/dms/image/v2/D560BAQEFXHBqe5BmkA/company-logo_100_100/company-logo_100_100/0/1704224316338/equinix_logo?e=1733356800&v=beta&t=4yxUl9moicc7DzsqkOIfgHpwXLGtj3vQGVPiaBaKXos,On-site,"Jakarta, Indonesia"
Astek,Data Analyst,1 day ago,"ASTEK has been providing IT and Engineering solutions for some of the world’s largest industrial and services groups for more than 35 years with 7200 passionate experts in 22 countries throughout Europe, APAC, Middle East and the Americas

Currently, we are looking for Data Analyst which would be based in Jakarta

Responsibilities:
Bachelor's degree in computer science, Statistics, Mathematics, or related fields
Between 3 to 5 years of business data analyst or similar area
Expertise with statistics tools and business applications, such as SAP, Concur, ServiceNow, or MS SQL Server, and data integration services (Azure Data Lake)
Proven experience in data analysis, data visualization, and reporting using tools such as Power BI, SQL, Excel, Python, R, etc.
Develop regular reports and dashboards to present findings and key performance indicators (KPIs) to stakeholders and management
Gather data from various sources, both internal and external
Apply data mining techniques to extract valuable information from large datasets and identify hidden insights or trends and improvement areas
Design and develop core business metrics, create insightful automated dashboards and data visualization 
Utilize data visualization tools to create interactive and visually appealing dashboards to facilitate understanding and accessibility of data for various stakeholders
Perform quality checks to ensure data accuracy and integrity by conducting thorough data cleaning, validation, and data quality checks
Monitor and track the performance of IT and processes and initiatives using relevant metrics and key performance indicators (KPIs)
Analyze data outputs and provide actionable insights and recommendations based on the results. Prepare regular reports and ad-hoc analysis to communicate findings to stakeholders, ensuring that the information is presented in a clear and concise manner
Document data analysis processes, methodologies, and assumptions
Strong analytical skills with the ability to interpret complex data and draw meaningful insights
Understanding of big data architecture, data taxonomy, and both structured and unstructured data
Solid understanding of statistical concepts and data mining techniques
Good visualization and reporting skills","Analytics, Dashboards, Data Analysis, Data Analytics, Data Science, Data Visualization, Key Performance Indicators, Pattern Recognition, Statistical Concepts, and Visualization",https://media.licdn.com/dms/image/v2/D4D0BAQGYx0fox5gMCQ/company-logo_100_100/company-logo_100_100/0/1721227620337/astek_logo?e=1733356800&v=beta&t=vrPxpYPVfDrvko5XmKU3iy8f9uba8LXT1iHFUv3CXKA,Hybrid,"Jakarta, Indonesia"
EDTS,Data Engineer,1 month ago,"Responsibilities

What You Will Do: 

Create SQL queries to deliver ad-hoc BI requirement
Create/modify data model on LookML to deliver BI requirement
Create various forms of actionable BI mechanism (interactive reports, dashboard, alerts, scheduled email report, etc.) using any available BI tools (e.g. Spreadsheets, Looker BI, etc.)
Understand customer business flow
Aware of important customer business metrics
Able to perform basic (select, join, conditions, etc.)
Able to perform advanced SQL operations (aggregation, sub-query, CTE, etc.)

Requirements

Person We Are Looking For

Bachelor degree in Computer Science/Informatics Engineering/Information System/Engineering Physics
Fresh Graduate or Max 1 years experience as Data Engineer
Contract based
Able to use ETL tools to perform ETL operations (e.g. Pentaho, Matillion, Airflow, etc.)
Understand and implement basic Linux operations (crontab, copy, change directory, file permission, etc.)
Understand and implement BASH command
Demonstrate the ability to work efficiently
Deliver good quality work
Good interpersonal and communication skill
Able to work in team setting effectively
Attendance and reliability
Demonstrate initiative and creativity in problem solving
Capacity to develop","Communication, Computer Science, Data Analytics, Data Engineering, Data Science, Data Warehousing, Databases, Extract, Transform, Load (ETL), Problem Solving, and SQL",https://media.licdn.com/dms/image/v2/C510BAQGER7Jy0HDGmg/company-logo_100_100/company-logo_100_100/0/1630576070482?e=1733356800&v=beta&t=o4SnABOreEN0zgJZ6qDyRbMrk5E_F50r7M_lH5dqijY,On-site,"Jakarta, Jakarta, Indonesia"
Morula IVF Indonesia (PT. Morula Indonesia),Internship Customer Experience Data Analyst,1 day ago,"Job Deskripsi:
Menganalisis data untuk mengidentifikasi tren, pola, dan wawasan yang relevan mengenai pengalaman pelanggan.
Menggunakan alat analisis data seperti Excel, Google Sheets, atau perangkat lunak BI (Business Intelligence) untuk memproses dan menganalisis data. 
Membuat visualisasi data yang jelas dan informatif untuk membantu tim dalam pengambilan keputusan.
Menyusun laporan yang menjelaskan hasil analisis dan memberikan rekomendasi berbasis data.
Bekerja sama dengan tim customer experience untuk mendiskusikan temuan data dan mengusulkan strategi perbaikan.
Membantu dalam penerapan inisiatif dan program yang bertujuan untuk meningkatkan pengalaman pelanggan.
Mengukur dampak dari perubahan dan inisiatif terhadap kepuasan dan loyalitas pelanggan.
Memantau kualitas data dan memastikan keakuratan serta integritas data yang digunakan untuk analisis.
Mengidentifikasi dan melaporkan masalah atau anomali dalam data.

Kualifikasi:
Mahasiswa tingkat akhir atau lulusan baru (D3/S1) di bidang Analisis Data, Statistik, Ekonomi, Manajemen Bisnis, atau bidang terkait.
Memiliki Kemampuan analitis yang kuat dan pemahaman tentang metode statistik.
Memiliki kemampuan pengoperasian data yang baik dalam menggunakan Excel, Google Sheets, atau perangkat lunak BI adalah nilai tambah.
Keterampilan komunikasi yang baik dan kemampuan untuk menyampaikan hasil analisis dengan jelas.
Kemampuan untuk bekerja secara mandiri dan dalam tim, serta keterampilan manajemen waktu yang baik.
Memiliki kemampuan Bahasa Inggris lisan maupun tulisan yang baik.","Analytics, Customer Experience, Customer Experience Analysis, Data Analytics, English, and Microsoft Excel",https://media.licdn.com/dms/image/v2/C510BAQFZkn37xn_UNA/company-logo_100_100/company-logo_100_100/0/1630584062456/morula_ivf_jakarta_logo?e=1733356800&v=beta&t=-MMCh83Z2jp2LuadgiGxA4mQaqbVJp0rbnEzYMt3A_s,On-site,"Central Jakarta, Jakarta, Indonesia"
BRIK,Data Purchasing (HO BRIK),8 months ago,"Responsibilities

Melakukan koordinasi dengan logistik mengenai penerimaan barang
Request purchase approval dari team finance dan management
Membuat PO (Purchase Order) kepada supplier dan vendor
Melakukan koordinasi dengan PPIC jika bahan atau alat produksi mengalami keterlambatan dalam kedatangan barang
Memantau stok barang dan kebutuhan pembelian secara efisien
Memiliki sikap cepat tanggap
Terbiasa bernegosiasi dan komunikasi untuk membangun hubungan baik dengan vendor

Requirements

Lulusan SMK atau Sarjana dari berbagai jurusan
Menguasai rumus-rumus Microsoft Excel
Minimal Pengalaman 1 tahun (Internship maupun Fulltime)
Bersedia ditempatkan di Jakarta Barat","Analytical Skills, Big Data, Dari, Data Analysis, Data Modeling, Data Visualization, Databases, Extract, Transform, Load (ETL), Research Skills, and Team Leadership",https://media.licdn.com/dms/image/v2/D560BAQE6u7d_aeU9nw/company-logo_100_100/company-logo_100_100/0/1666853385381/brik_construction_logo?e=1733356800&v=beta&t=7TYT-ZNYEftUXXDwAOe4TMYmL29F6D3UZEOCCnGgBII,IDR4M/month - IDR5.5M/month,"Jakarta, Jakarta, Indonesia"
Cloudisai Technology Services,Data and AI Lead,1 day ago,"Cloudisai Technology Services mencari Data and AI Lead berbakat dengan pengalaman lebih dari 5 tahun untuk bergabung dengan tim kami di Jakarta! 🌟

Apakah Anda siap memimpin pengembangan dan implementasi solusi AI di lingkungan Azure? Kami membutuhkan Anda untuk memimpin proyek-proyek yang menantang dan memberikan dampak nyata dalam bisnis kami. Berikut adalah kesempatan untuk bergabung dengan tim inovatif kami!

Tanggung Jawab Utama :
Memimpin pengembangan dan implementasi solusi AI di lingkungan Azure, termasuk merancang, menerapkan, dan mengoptimalkan model AI.
Mengelola pemrosesan data kompleks menggunakan Machine Learning (ML) dan alat pemrograman di platform AWS dan Azure.
Mengawasi pipeline pemrosesan data dari pengumpulan hingga analisis, memastikan kualitas dan konsistensi data.
Bekerja sama dengan tim lintas fungsi untuk mengintegrasikan solusi AI ke dalam operasi bisnis.
Memberikan panduan dan dukungan kepada tim dalam mengembangkan keterampilan teknis terkait data dan AI.

 Kualifikasi :
Pengalaman lebih dari 5 tahun di peran relevan, dengan fokus pada pemrosesan data kompleks dan pengembangan AI.
Pengalaman kuat dalam menggunakan alat Machine Learning dan pemrograman untuk mengelola dataset besar di platform AWS dan Azure.
Kemampuan untuk mengembangkan, menerapkan, dan mengoptimalkan solusi AI di lingkungan Azure.
Keterampilan komunikasi yang sangat baik dan kemampuan bekerja sama dengan berbagai tim.
Gelar di bidang Ilmu Komputer, Teknik, Data Science, atau bidang terkait akan menjadi nilai tambah.

💼 Lokasi: Jakarta, Indonesia

Jika Anda siap untuk mengambil langkah besar berikutnya dalam karir Anda dan memimpin inovasi di Cloudisai, segera kirimkan CV Anda ke Dimas@cloudisai.com Jangan lewatkan kesempatan untuk menjadi bagian dari masa depan teknologi!

Apply now and make an impact!","Apache Impala, Apache Kafka, Apache Spark, Big Data, Cascading Style Sheets (CSS), Cloudera, Data Engineering, Hive, MapReduce, and Sqoop",https://media.licdn.com/dms/image/v2/C560BAQGzTl68I74IBA/company-logo_100_100/company-logo_100_100/0/1674518137821?e=1733356800&v=beta&t=0k-1wftBs_WTl7BldtIRdOSulQuJ_CqnQ4wp1wNNDBw,On-site,Jakarta Metropolitan Area
"NTT DATA, Inc.",Associate Software Development Engineer,2 days ago,"Continue to make an impact with a company that is pushing the boundaries of what is possible. At NTT DATA, we are renowned for our technical excellence, leading innovations, and making a difference for our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can continue to grow, belong, and thrive.

Your career here is about believing in yourself and seizing new opportunities and challenges. It’s about expanding your skills and expertise in your current role and preparing yourself for future advancements. That’s why we encourage you to take every opportunity to further your career within our great global team.

Grow Your Career with NTT DATA

The Associate Software Development Engineer is an entry level subject matter expert, tasked with assisting with designing, developing, and testing software systems, modules, or applications for software enhancements and new products including cloud-based or internet-related tools.

This role is accountable for assisting with for detailed design for certain modules/sub-systems, doing prototype for multi-vendor infrastructure, and showcasing it internally or externally to clients.

This role designs and develops functionality in a micro-services environment working with APIs, telemetry data, and running ML/AI algorithms on it, working with both structured and unstructured data.

What You'll Be Doing

Key Responsibilities:

Receives detailed instructions to design and develop solutions and functionality that drives the growth of business. 
Assists with writing and testing code. 
Assists with the execution of automated testing. 
Takes directions from various stakeholders to participate in software deployment. 
Assists with delivering software components while working in collaboration with the product team. 
Supports the integration and building of solutions through automation and coding, using 3rd party software. 
Receives detailed instructions to craft, build, and debug large scale distributed systems. 
Assists with writing, updating and maintaining the technical program, end-user documentation, and operational procedures. 
Assists with refactoring code. 
Assists with the reviewing of code written by other developers. 
Performs any other related task as required. 

Knowledge and Attributes:

Basic understanding of cloud architecture and services in multiple public clouds like AWS, GCP, Microsoft Azure, and Microsoft Office 365. 
Developing subject matter expert in programming languages such as C/C++, C#, Java, JavaScript, Python, Node.js, libraries and frameworks. 
Some expertise of data structures, algorithms, and software design with strong analytical and debugging skills. 
Knowledge of micro services-based software architecture and experience with API product development. 
Some expertise in SQL and no-SQL data stores including Elasticsearch, MongoDB, Cassandra. 
Basic understanding of container run time (Kubernetes, Docker, LXC/LXD). 
Some proficiency with agile, lean practices and believes in test-driven development. 
Possess a can-do attitude and one that takes initiative. 
Ability to work well in a diverse team with different backgrounds and experience levels. 
Ability to thrive in a dynamic, fast-paced environment. 
Some proficiency with CI/CD concepts and tools. 
Some proficiency with cloud-based infrastructure and deployments. 
Excellent attention to detail. 

Academic Qualifications and Certifications:

Bachelor's degree or equivalent in Computer Science, Engineering or a related field. 
Microsoft Certified Azure Fundamentals preferred. 
Relevant agile certifications preferred. 

Required Experience:

Entry level experience working with geo-distributed teams through innovation, bootstrapping, pilot, and production phases with multiple stakeholders to the highest levels of quality and performance
Entry level experience with tools across full software delivery lifecycle, for example. IDE, source control, CI, test, mocking, work tracking, defect management. 
Entry level experience in Agile and Lean methodologies, Continuous Delivery / DevOps, Analytics / data-driven processes. 
Familiarity with working with large data sets and ability to apply proper ML/AI algorithms. 
Entry level experience in developing micro-services and RESTful APIs. 
Entry level experience in software development. 

Workplace type:

On-site Working

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Accelerate your career with us. Apply today","Computer Science, Defect Management, Microservices, Office 365, Programming Languages, REST APIs, Software Architecture, Software Deployment, Software Development, and User Documentation",https://media.licdn.com/dms/image/v2/D4D0BAQHNV1DPBFCCEw/company-logo_100_100/company-logo_100_100/0/1719587181974/ntt_data_inc_logo?e=1733356800&v=beta&t=h6OGFIVWaWVnaTvS35YEjWRLIE7zin5OzCtiwXlV7yY,Hybrid,"Gambir, Jakarta, Indonesia"
Agoda,"Lead Data Engineer – Hadoop Apps (Bangkok-Based, Relocation Provided)",Reposted 1 week ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

Why Agoda Hadoop Apps Team?

Joining this team, you will be solving some of the most difficult challenges out there today for the Hadoop ecosystem. We focus largely on building user tools and applications for other teams to use, most of these are built on top of Yarn utilizing Apache Spark as well as other cutting edge technologies.

We are also the engine that drives a fully functional world class data warehouse on top of Hadoop, this means providing tools to define data cubes and syncing high load of data from a processing Hadoop to other systems using in-house built Applications.

 In this Role, you will get to 

 Lead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing Data Platform 
 Build, administer and scale Data Platform 
 Be comfortable navigating the following technology stack: S3, Kubernetes, KubeFlow, Spark, SQL, Impala, Scala, java, Python, scripting (Bash/Python) etc. 
 Work with experienced engineers to identify and build tools to automate many large-scale data platform management 

What You’ll Need To Succeed

 Bachelor’s degree in Computer Science /Information Systems/Engineering/related field 
 6+ years of experience in Data Platform Administration eg. Hadoop, S3, AWS, Google Cloud etc. 
 6+ years of experience in Kubernetes Administration in non cloud platform 
 Good experience in Apache Spark performance tuning and debugging 
 Good level understanding of JVM and either Java or Scala 
 Experience in WorkFlow Scheduler eg. KubeFlow, AirFlow, Oozie etc. 
 SQL experience eg. SparkSql, Impala, BigQuery, Presto/Trino, StarRocks etc. 
 Experience debugging and reasoning about production issues is desirable 
 Analytical problem-solving capabilities & experience. 
 Systems administration skills in Linux 

 It’s great if you have 

 Experience working with Open-source products 
 Python/Shell scripting skills 
 Working in an agile environment using test driven methodologies 

#telaviv #jerusalem #IT #ENG #4 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #budapest #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #osaka #malta #amsterdam #oslo #warsaw #krakow #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #bangalore #delhi #hyderabad #pune #singapore #beijing #shanghai #shenzhen #tokyo #seoul #hongkong #taipei #kualalumpur #jakarta #hochiminh #hochiminhcity #manila #instanbul #makati #dubai #riyadh #gurgaon #noida

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Airflow, Apache Spark, Computer Science, Data Cubes, Debugging, Java Virtual Machine (JVM), Kubernetes, OLAP Cubes, Performance Tuning, and Scala",https://media.licdn.com/dms/image/v2/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/company-logo_100_100/0/1656643826660/agoda_logo?e=1733356800&v=beta&t=S1ieRyzqQ6FfOkm9tTFUV-WTEcgmy7cUjcm1lzDATJ0,Full-time,"Jakarta, Jakarta, Indonesia"
BDx Data Centers,IT Lead,2 weeks ago,"Minimum 10 years of experience leading the design, integration, and management of enterprise infrastructure solutions.
Ability to work well independently, as well as effectively contribute to a team environment
Ability to analyze data to create KPI
Experience in design, optimization, and implementation and operational support activities for Networking equipment such as Routers, Switches, ASAs, WiFi AP/Controllers, WAN Accelerators, Firewalls, IPS/IDS, Sniffers, and Circuit Management
Experience conducting architecture reviews to assess the impact of proposed systems and preparation of mitigation plans.
Certification in Cisco networking and communication technologies.
Layer 2/3 Ethernet Fabric. (such as Brocade, Cisco, Arista)
Firewalls (such as Palo Alto and Cisco ASA)
WAN (such as Cisco & Juniper; MPLS, DWDM, VPN, etc.)
Certification preferred: CCNP, MCSE, CISP, ITIL, 6SIGMA
Experience in managing/leading customer and support escalations directly 
Demonstrable IT Service Management leadership experience and results in Trend Analysis, Problem Management, RCA, Continuous Service Improvement, Management Information Reporting, Change Management, etc 
Experience with monitoring solutions such as Zabbix, Nagios, Cacti, Solarwinds, etc",Firewalls and LAN-WAN,https://media.licdn.com/dms/image/v2/D4E0BAQFyowvHyHOxvQ/company-logo_100_100/company-logo_100_100/0/1709304790925/bdx_data_centers_logo?e=1733356800&v=beta&t=wJoaim5iWXJBbobt5iYtYHG4k3uxjGx3ejlW6JtmI4M,On-site,"Jakarta, Indonesia"
PT. RAKHASA ARTHA WISESA,Spesialis Pengolah Data (Data Scientist Phyton),1 week ago,"Tanggung Jawab

Bahasa Pemrograman:

Kemahiran dalam Python (terutama untuk ilmu data, Model AI, Dataset, dan Pelatihan) adalah suatu keharusan.

Pembelajaran Mesin:

Keakraban dengan algoritma pembelajaran mesin dan aplikasinya dalam ilmu data menjadi semakin penting.

Menguasai Asterisk adalah suatu keharusan.
Pemahaman tentang SQL untuk kueri basis data
Kontrol Versi Git yang penting
Pengetahuan Statistik:

Pemahaman yang kuat tentang konsep statistik seperti pengujian hipotesis, analisis regresi, dan probabilitas sangat penting.

Pengurusan Data:

Kemampuan untuk membersihkan, memanipulasi, dan mentransformasi data dari berbagai sumber untuk mempersiapkannya untuk analisis.

Visualisasi Data:

Keahlian dalam menggunakan alat seperti Tableau atau pustaka seperti matplotlib untuk membuat visualisasi yang jelas dan berdampak yang mengkomunikasikan wawasan secara efektif.

Menguasai NLP, Pembuatan Teks, Jawaban Pertanyaan, Analisis Sentimen, Library Tensorflow dan Transformer 

Persyaratan

Pengalaman minimal 1 tahun di bidang terkait.
Gelar Sarjana di bidang kuantitatif seperti Ilmu Komputer, Statistik, atau Matematika umumnya lebih disukai. 
Gelar Master di bidang Ilmu Data atau bidang terkait dapat menjadi nilai tambah.
Pengalaman dalam peran yang berhubungan dengan data, seperti analis data, merupakan nilai tambah. 
Jumlah pengalaman yang dibutuhkan dapat bervariasi tergantung pada peran pekerjaan tertentu dan tingkat senioritas.","Asterisk (PBX), Data Engineering, Data Science, Deep Learning, Matplotlib, Natural Language Processing (NLP), Pandas (Software), Predictive Analytics, R (Programming Language), and Statistical Data Analysis",https://media.licdn.com/dms/image/v2/C560BAQG8YwIMsiLl6A/company-logo_100_100/company-logo_100_100/0/1678623590325?e=1733356800&v=beta&t=kY5kFjgzLbD7me14zLEmXpfpV3UhERCtXcRjbr7OYp8,On-site,"Jakarta, Jakarta, Indonesia"
bit. (PT. Bringin Inti Teknologi),IT Data Operator,1 week ago,"Responsibilities

Menginput dan memproses data ke dalam sistem database.
Memastikan data yang diolah akurat dan sesuai standar.
Menulis dan menjalankan query SQL untuk mengambil dan menganalisis data.
Memantau dan mengelola database agar berjalan lancar.
Memantau performa sistem berbasis Linux dan melakukan perbaikan jika ada masalah.
Melakukan pemeliharaan rutin pada sistem untuk menjaga kinerjanya.
Menyusun laporan data untuk manajemen dan tim terkait.
Memastikan seluruh aktivitas data sesuai dengan kebijakan keamanan.
Menjaga kerahasiaan dan keamanan data perusahaan.

Requirements

Lulusan S1 jurusan IT atau bidang terkait.
Menguasai penulisan dan eksekusi query SQL.
Paham sistem operasi Linux, termasuk perintah dasar dan administrasi.
Pengalaman kerja di bidang data atau posisi terkait minimal 1-2 tahun.
Teliti dan mampu menganalisis data dengan baik.
Bisa bekerja sama dengan baik dalam tim dan dengan berbagai departemen.
Memiliki komitmen tinggi terhadap keamanan data.","Databases, Information Technology, Negotiation, Networking, Operating Systems, Query Writing, SQL, Teamwork, Technical Support, and Troubleshooting",https://media.licdn.com/dms/image/v2/D560BAQGikuADEuX8iw/company-logo_100_100/company-logo_100_100/0/1683860919212/bribriit_logo?e=1733356800&v=beta&t=jX6Zko3-hjNmg9UST09A6nKRaZqz5heLzIb65T_Dbgs,On-site,"Jakarta, Jakarta, Indonesia"
HAUD,Data Scientist,4 months ago,"We are seeking an enthusiastic and talented Data Scientist to join our team with exceptional written and verbal English communication skills. The Data Scientist will play a key role in supporting the development and implementation of our AI initiatives. This role will involve a wide range of responsibilities, including data collection, analysis, modelling, and visualization. The ideal candidate will have a strong background in data science and AI, as well as experience working with large-scale datasets.

Role and Responsibilities:

Collect, understand, clean, and prepare large datasets for analysis
Develop and implement machine learning models to solve business problems
Analyze data to identify trends and patterns
Create visualizations to communicate insights to stakeholders
Collaborate with cross-functional teams to develop, implement and maintain AI solutions
Stay up to date on the latest advancements in data science and AI


Requirements

Master's degree in data science, Computer Science, or a related field
4+ years of experience in data science
Strong expertise in data cleaning, preparation, and analysis
Experience with machine learning algorithms and techniques
Experience with natural language processing (NLP)
Proficiency in programming languages such as Python and R
Experience with data visualization tools such as Tableau and Power BI
Excellent communication and presentation skills
Ability to work independently and as part of a team
Experience in software development environments 


Benefits

International and multi-cultural working environment
Competitive salary and benefits package
Opportunity to work on innovative AI projects
Chance to make a real impact on the world
Collaborative and supportive work environment
Flexible working model (Remote or Hybrid) 


About Us:

For most Mobile Network Operators, SMS A2P is a sleeping giant. Total addressable revenue is stagnant - coming from either fixed price wholesale, or traffic eroding price hikes. HAUD's complete Messaging Revenue Platform is an industry game-changer allowing MNOs to break free of traditional growth constraints and create attractive revenue strategies which can be enforced through our award-winning SMS firewall and billed via automation.","Analytics, Computer Science, Data Analytics, Data Cleaning, Data Science, Data Visualization, Integrated Development Environments, Natural Language Processing (NLP), Presentation Skills, and Presentations",https://media.licdn.com/dms/image/v2/C4E0BAQEdsomLrnd0kw/company-logo_100_100/company-logo_100_100/0/1631312741532?e=1733356800&v=beta&t=wbuLSS-ltsA8Y4M3D7TaIBsEPNO9kQWgfaTcTzkKOqY,Hybrid,Jakarta Metropolitan Area
