Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
Infineon Technologies,Specialist Engineering Competency Development,Reposted 1 week ago,"In this role you are responsible to lead and implement engineering competency programs and projects. In your new role you will:

Lead competency assessments including preparation, implementation, reporting
Design blended learning solutions
Use digital tools to create flexible and innovative learning programs
Design a range of learning interventions, including technical and leadership programs and working with external partners where relevant
Lead the improvement projects

You are best equipped for this task if you have:

Bachelor's degree in Education, Human Resources or Business Administration
At least 1–2 years of experience in a training related role with instructional design and delivery experience
Very good organization and follow-up skills to coordinate program efforts
Reliable time management skills with great attention to detail and systematical skills with a high degree of professionalism
Comfortable taking the initiative with an innovative approach to designing solutions
Very good with MS Office tools and Keynote, and preferably training specific authoring tools
Ability to maintain databases

#WeAreIn for driving decarbonization and digitalization.

As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.

Are you in?

We are on a journey to create the best Infineon for everyone.

This means we embrace diversity and inclusion and welcome everyone for who they are. At Infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. We base our recruiting decisions on the applicant´s experience and skills.

Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.","Attention to Detail, Competency Assessment, Databases, Instructional Design, and Statistical Tools",https://media.licdn.com/dms/image/v2/C4E0BAQG0dfCs_tMDUQ/company-logo_100_100/company-logo_100_100/0/1631307630627?e=1733356800&v=beta&t=8Jj8vdkU32sWK_Upy9pDm1VHeb9vYo6-PCGJiAu3K_A,Hybrid,"Batam, Riau Islands, Indonesia"
EY,Financial Technology Senior Consultant (FSO),Reposted 2 weeks ago,"Why should I work for Ernst & Young's Financial Services (FSO)?

We are the only professional services organisation who has a separate business dedicated exclusively to the financial services marketplace. Join Financial Services (FSO) and you will work with multi-disciplinary teams from around the world to deliver a global perspective. Aligned to key industry groups including asset management, banking and capital markets, insurance and private equity, we provide integrated advisory, assurance, tax, and transaction services.

Through diverse experiences, world-class learning and individually tailored coaching you will experience ongoing professional development. That’s how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities. Sound interesting? Well this is just the beginning. Because whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.

The opportunity

In a world where disruption is commonplace and technology changes business at an amazing rate, we help solve complex industry challenges while helping our clients manage risk and improve their performance. As a future FSO Technology Consultant, you will help our clients in the following domains:

Business & strategic challenges: business & solution architecture, business process design for the digitization of core banking or insurance processes, digital transformation in an agile context, project / program management, business and IT alignment of digital driven business initiatives, front-to-back renewal, and design & improvement of digital operating models.
Technical matters: data science, advanced analytics embedded in core business processes, IoT, data strategy, data governance, data quality, data architecture, data management, data usage, blockchain, artificial intelligence and RPA.

As part of the team, you will work on specific projects critical to financial services current landscape, with opportunities to switch teams, as you and our fast-paced business grow and evolve. You will play an important part in taking EY to the next level.

Positions we are looking for

Cybersecurity
Digital
Platform
Data & Analytics

To qualify for the role you must have

A Bachelor or Master's Degree in (Business) Engineering, Computer Science, Information Systems Management, Mathematics, (applied) Economics or a related field of studies with an affinity for leading-edge technologies.
Previous experience of at least 3-5 years in roles of Functional Consultant or Analyst Programmer preferably in companies in the financial services industry (payments, banks, insurance, capital markets).
Solid analytical skills.
Knowledge of project management with agile, traditional and hybrid methodologies.
Advanced level of English.
Experience in team leadership.
Excellent oral and written communication skills.

If you can demonstrate that you meet the criteria above, please apply as soon as possible.","Analytical Skills, Communication, Computer Science, English, Internet of Things (IoT), Project Management, Robotic Process Automation (RPA), Team Leadership, Technology Consulting, and Written Communication",https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1733356800&v=beta&t=RrTPG8YlIhUlEyfXcWM1sEfwHcLvjidUsT0354HhTow,On-site,"Jakarta, Jakarta, Indonesia"
HID,"End User Business Manager, Indonesia",2 weeks ago,"An Amazing Career Opportunity for End User Business Manager, Indonesia!!! 

 Location(s): Indonesia 

 Who are we? 

HID Global powers the trusted identities of the world’s people, places and things, allowing people to transact safely, work productively and travel freely.

We are a high-tech software company headquartered in Austin, TX, with over 4,000 worldwide employees.

Check us out here: www.hidglobal.com and https://youtu.be/23km5H4K9Eo

 Role Summary: 

This role requires a knowledgeable and experienced business professional to work with a highly experienced business development team that is constantly driving an increase in HID Global’ s image and sales opportunities within the Top 100 enterprises in selected industries per region. The actions of this position will result in

 Expanding HID footprint to emerging regions where end user touch had not been executed. 
 Coherent and consistent project acquisitions where HID Global will act as the “Trusted Advisor” to both the End-user and Influencer communities. 
 Creating pull-through sales value to the supply channel for HID Global’ s products and services with main focus on Global Business Area of Physical Access Control Solutions and its Strategic Growth Initiatives. 

The region where these activities are foreseen is Indonesia. Successful candidates will be able to scope out growth verticals and solution scope required for the region in access control. The professional shall feel at home being “voice of HID” in front of C level people, senior managers, decision makers and convey relevant message with the team.

 As our  End User Business Manager,  you’ll support HID’s success by: 

 Identify, prioritize, schedule, pursue, and deliver strategic Key End-user sales and project opportunities for target fulfillment. 
 Understand the business models and business priorities of the Key End-user accounts as it relates to security. 
 Build long term relationships thru direct and indirect touch. 
 Advise and schedule the deployment of required Key End-user programs to address individual End-user needs. 
 Cooperate with and coordinate company internal vertical business development, consultant business teams and technical resources to effectively communicate the expansion / transition to future technology. 
 Provide educational/awareness briefings for End-users to reinforce HID Global’ s role as “Trusted Advisor”. 
 Use of innovative marketing tools to nurture this relationship. 
 Orchestrate Key End-user seminars to better understand the required features & functions of future technologies. 
 Deliver Key End-user presentations during “face to face” introductory meetings. 
 Attend applicable industry tradeshows, meetings and other HID internal and external events, especially with focus on speaking and presentation opportunity. 
 Maintain a high degree of product knowledge, more on the spectrum/benefit/road map level and represent region’s status, requirements and asks to larger Physical Access Control Solutions organization. 
 Provide timely and accurate monthly status report of group activities and progress using SFDC. 
 Cooperate with vertical marketing for end user focused tools: Development of whitepapers, brochures, web presence, speaker engagements, end user events, dedicated list procurement and lead nurturing. 

 What we will love about your background: 

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Familiar with Physical Access Control, IoT, Software-as-a-Service models, strong enterprise software experience, and an understanding of information technology.

 Your Experience and Education include  :

 Bachelor Degree, preferably in Engineering, MBA from Marketing or Business etc. 
 Minimum 10+ years’ experience in driving new business within access control and a cloud-based platform and services organization in a role that required external-facing engagement with end users/partners. 
 Very solid knowledge base and network of End Customers in the territory. 
 Formal experience to carry Vertical Knowledge. 
 Physical Access Control Solution expertise is a plus. 
 Deep experience in SaaS, Applications, Software Services industry with understanding of key partner business drivers and ecosystem. 
 An analytical, data driven approach to making decisions and choosing direction. 
 Must have strong written and verbal skills with the ability to lead presentations. 
 Capable of establishing credibility with sales force and customers. 
 Strong leadership skills with cultural sensitivity and experience in influencing diverse teams. 
 Ability to think critically and creatively and to contribute in a team environment. 

Language Skills

 Ability to effectively communicate in the English language verbally and in writing & Local Language. 
 Ability to read and interpret technical journals, specifications, international technical standards, etc. 

Computer Skills

 Proficient in MS Office applications, such as Word, Excel, PowerPoint, etc. 
 Familiar with operating systems, such as Windows, etc. 
 Familiar CRM tools and analysis such as Salesforce.com. 

 Customer Expectations 

Highlight knowledge, skills, abilities and traits necessary in this role to satisfy our customer's expectations.

 Effective management of customer requirements and expectations. 
 Demonstrated history of excellence in customer service. 

Work Requirements

 Compliance to all relevant HID Global policies and procedures related to Quality, Security, Safety, Business Continuity, and Environmental systems. 
 Travel and fieldwork, including international travel may be required. Therefore, employee must possess, or be able to acquire a valid passport. 
 Must be legally eligible to work in the country in which you are hired. 

 Why apply? 

 Empowerment: You’ll work as part of a global team in a flexible work environment, learning and enhancing yourexpertise. 
 Innovation: You embrace challenges and want to drive ambitious change. 
 Integrity: You are results-orientated, reliable, and straightforward and value being treated accordingly. 

HID Global is an Equal Opportunity/Affirmative Action Employer – Minority/Female/Disability/Veteran/Gender Identity/Sexual Orientation.

#enduserbusinessmanager#sales#HIDJobs

We make it easier for people to get where they want to go!

On an average day, think of how many times you tap, twist, tag, push or swipe to get access, find information, connect with others or track something. HID technology is behind billions of interactions, in more than 100 countries. We help you create a verified, trusted identity that can get you where you need to go – without having to think about it.

When you join our HID team, you’ll also be part of the ASSA ABLOY Group, the global leader in access solutions. You’ll have 61,000 colleagues in more than 70 different countries. We empower our people to build their career around their aspirations and our ambitions – supporting them with regular feedback, training, and development opportunities. Our colleagues think broadly about where they can make the most impact, and we encourage them to grow their role locally, regionally, or even internationally. As we welcome new people on board, it’s important to us to have diverse, inclusive teams, and we value different perspectives and experiences.","Access Control, Communication, Cultural Sensitivity, Enterprise Software, Field Work, International Travel, Passport, Physical Access Control, Presentations, and Vertical Marketing",https://media.licdn.com/dms/image/v2/C4D0BAQEojinp78zHZA/company-logo_100_100/company-logo_100_100/0/1632762961395/hidglobal_logo?e=1733356800&v=beta&t=usnsEhe27iFXYaxPp8Vtdm3j1_IMZzC_PsPF86oQHcA,Full-time,"Gambir, Jakarta, Indonesia"
Infineon Technologies,Operation Excellence Senior Engineer,2 weeks ago,"In this role, you will be responsible for continuous improvement (CI) activities,cross-function CI strategy, and demonstrate Safety, Health, Environment, and Quality System Management implementation. In your new role, you will:

Responsible for continuous improvement (CI) activities by identifying areas for improvement and implementing changes that increase optimization, and excel overall performance of Quality, Cost, Delivery, Safety, and Morale aspects.
Cross-function CI strategy and continuous improvement mindset within Operations Excellence scope.
Demonstrate Safety, Health, Environment, and Quality System Management implementation.

You are best equipped for this task if you have:

Minimum 3 years of Semiconductor experience, or relevant industries (MNC, Electronic)
Having background in Lean Manufacturing, Six Sigma Approach
Strong interpersonal skills to communicate with all functional units and levels
Good systematic thinking and planning skills
Strong in designing and conceptualizing solutions

#WeAreIn for driving decarbonization and digitalization.

As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.

Are you in?

We are on a journey to create the best Infineon for everyone.

This means we embrace diversity and inclusion and welcome everyone for who they are. At Infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. We base our recruiting decisions on the applicant´s experience and skills.

Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.","Communication, Concept Generation, Interpersonal Skills, Morale, Optimization, Quality System, SQL, System Administration, Systems Management, and Troubleshooting",https://media.licdn.com/dms/image/v2/C4E0BAQG0dfCs_tMDUQ/company-logo_100_100/company-logo_100_100/0/1631307630627?e=1733356800&v=beta&t=8Jj8vdkU32sWK_Upy9pDm1VHeb9vYo6-PCGJiAu3K_A,On-site,"Batam, Riau Islands, Indonesia"
Celerates,System Analyst,1 day ago,"Key Responsibility
1. Analyze business and system requirements to design effective solutions.
2. Collaborate with stakeholders to gather and document technical requirements.
3. Create detailed system specifications and architectural designs.
4. Work closely with developers to ensure that programming aligns with system requirements.
5. Understand coding in languages such as Python, Java, or C++ to effectively communicate with the development team.
6. Understand IoT protocols, security concerns, and data management.
8. Collaborate with hardware and software teams to implement IoT projects.
9. Communicate technical concepts clearly and effectively in English.

Requirement:
1. Bachelor’s degree in Computer Science, Information Technology, Engineering, or a related field.
2. Proven experience as a System Analyst, with knowledge of programming and IoT with minimum 3 years.
3. Fluency in English, with excellent communication skills.","Analytical Skills, Business Analytics, Communication, Computer Science, Databases, System Development, System Requirements, Systems Analysis, and Technical Requirements",https://media.licdn.com/dms/image/v2/C510BAQE82EIhAmdokg/company-logo_100_100/company-logo_100_100/0/1630591280524/celerates_logo?e=1733356800&v=beta&t=WpfgqQSlLLtwpnuNkbx_Tv5K6_TphcxD64z5OeY1AXQ,On-site,Jakarta Metropolitan Area
Moladin,Appraisal - SME (Jakarta),1 month ago,"Responsibilities

Conduct customer visits and surveys to gather the necessary information and documentation for assessing customer eligibility
Thoroughly evaluate the condition of collateral (property/land/building) and provide recommendations on the value of the collateral in the system
Ability to compare and collaborate with KJPP on property valuation, as well as verify the collateral value by conducting at least three (3) valid data comparisons in the surrounding area
Demonstrate commitment to a target number of visits and comply with SLA processing time and SOP implementation
Perform the know-your-customer (KYC) process, validate documents, verify collateral, and identify potential fraud
Have a keen understanding of property value and ownership (ownership title) and conduct on-site verification with customers

Requirement

Minimum Bachelor's or Master's Degree from a reputable university
Minimum of 3 years of industry experience in the evaluation of SME, Micro SME, or Commercial Loans
Proficient understanding of property valuations across different areas, including the ability to identify factors that may affect the value of collateral
Thorough knowledge of the credit process and underwriting, covering loan submission, documentation, appraisal policy, collateral approval analysis, collateral security title, and legal document review
Demonstrates exceptional attention to detail and a high level of interest in analyzing customer data
Highly accountable with a strong sense of integrity, commitment, and discipline

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

wadEW6uGZh","Analytical Skills, Attention to Detail, Collateral, Commercial Lending, Communication, Customer Data, Loans, Marketing, Real Estate Appraisal, and Small and Medium-Sized Enterprises (SME)",https://media.licdn.com/dms/image/v2/D560BAQFYzYvJjqQXLg/company-logo_100_100/company-logo_100_100/0/1687337836849/moladin_logo?e=1733356800&v=beta&t=G_cRzzQ1g0sgz_HMpGLZt0FEFo-nuxrRxZKjuKFW4YI,On-site,"Jakarta, Jakarta, Indonesia"
Moladin,Appraisal - SME (Medan),1 week ago,"Responsibilities

Conduct customer visits and surveys to gather the necessary information and documentation for assessing customer eligibility
Thoroughly evaluate the condition of collateral (property/land/building) and provide recommendations on the value of the collateral in the system
Ability to compare and collaborate with KJPP on property valuation, as well as verify the collateral value by conducting at least three (3) valid data comparisons in the surrounding area
Demonstrate commitment to a target number of visits and comply with SLA processing time and SOP implementation
Perform the know-your-customer (KYC) process, validate documents, verify collateral, and identify potential fraud
Have a keen understanding of property value and ownership (ownership title) and conduct on-site verification with customers

Requirement

Minimum Bachelor's or Master's Degree from a reputable university
Minimum of 3 years of industry experience in the evaluation of SME, Micro SME, or Commercial Loans
Proficient understanding of property valuations across different areas, including the ability to identify factors that may affect the value of collateral
Thorough knowledge of the credit process and underwriting, covering loan submission, documentation, appraisal policy, collateral approval analysis, collateral security title, and legal document review
Demonstrates exceptional attention to detail and a high level of interest in analyzing customer data
Highly accountable with a strong sense of integrity, commitment, and discipline

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

9179ekTZp4","Analytical Skills, Attention to Detail, Collateral, Commercial Lending, Communication, Customer Data, Loans, Real Estate Appraisal, Small and Medium-Sized Enterprises (SME), and Valuation",https://media.licdn.com/dms/image/v2/D560BAQFYzYvJjqQXLg/company-logo_100_100/company-logo_100_100/0/1687337836849/moladin_logo?e=1733356800&v=beta&t=G_cRzzQ1g0sgz_HMpGLZt0FEFo-nuxrRxZKjuKFW4YI,On-site,"Medan, North Sumatra, Indonesia"
Moladin,Appraisal - SME (Semarang),1 month ago,"Responsibilities

Conduct customer visits and surveys to gather the necessary information and documentation for assessing customer eligibility
Thoroughly evaluate the condition of collateral (property/land/building) and provide recommendations on the value of the collateral in the system
Ability to compare and collaborate with KJPP on property valuation, as well as verify the collateral value by conducting at least three (3) valid data comparisons in the surrounding area
Demonstrate commitment to a target number of visits and comply with SLA processing time and SOP implementation
Perform the know-your-customer (KYC) process, validate documents, verify collateral, and identify potential fraud
Have a keen understanding of property value and ownership (ownership title) and conduct on-site verification with customers

Requirement

Minimum Bachelor's or Master's Degree from a reputable university
Minimum of 3 years of industry experience in the evaluation of SME, Micro SME, or Commercial Loans
Proficient understanding of property valuations across different areas, including the ability to identify factors that may affect the value of collateral
Thorough knowledge of the credit process and underwriting, covering loan submission, documentation, appraisal policy, collateral approval analysis, collateral security title, and legal document review
Demonstrates exceptional attention to detail and a high level of interest in analyzing customer data
Highly accountable with a strong sense of integrity, commitment, and discipline

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

QF0mh8yi0C","Analytical Skills, Attention to Detail, Collateral, Commercial Lending, Communication, Customer Data, Loans, Marketing, Real Estate Appraisal, and Small and Medium-Sized Enterprises (SME)",https://media.licdn.com/dms/image/v2/D560BAQFYzYvJjqQXLg/company-logo_100_100/company-logo_100_100/0/1687337836849/moladin_logo?e=1733356800&v=beta&t=G_cRzzQ1g0sgz_HMpGLZt0FEFo-nuxrRxZKjuKFW4YI,On-site,"Semarang, Central Java, Indonesia"
StickEarn,IoT Engineer,1 week ago,"Job Responsibilities:

Design and develop IoT devices and systems for data collection, including hardware selection, firmware development, and software integration.
Deploy and maintain IoT devices in various outdoor and indoor environments, ensuring optimal performance and reliability.
Integrate IoT devices with existing data infrastructure and platforms.
Troubleshoot and resolve technical issues related to IoT devices and systems.
Collaborate with data scientists and engineers to optimize data collection and processing.
Stay updated on the latest IoT technologies and industry trends.


Job Requirements

Bachelor's degree in Electrical Engineering, Computer Engineering, or a related field.
Strong understanding of IoT concepts, protocols (e.g., BLE, Wi-Fi, cellular), and hardware platforms.
Proficiency in embedded systems development, including firmware programming and hardware interfacing.
Experience with sensor integration and data acquisition.
Knowledge of cloud platforms and data transmission protocols.
Strong problem-solving and troubleshooting skills.
Ability to work independently and as part of a team.
Passion for technology and a desire to build innovative solutions.
Experience with computer vision hardware and software.
Knowledge of data security and privacy best practices.
Experience with low-power wireless technologies.","Bluetooth, Internet of Things (IoT), and Problem Solving",https://media.licdn.com/dms/image/v2/C560BAQGOdoRgdGQ87Q/company-logo_100_100/company-logo_100_100/0/1631340700567?e=1733356800&v=beta&t=FxhTeQS8YmkJ7nYbU3y3tA-fgr6oDp16O1VrQt9pR6M,On-site,"Gambir, Jakarta, Indonesia"
Bima Sakti Alterra,Implementation Specialist - IoT,1 week ago,"Responsibility :
• Memvalidasi dan memverifikasi kebutuhan bisnis klien sesuai dengan dokumen pre-sales.
• Melakukan konfigurasi dan menyiapkan sistem aplikasi sesuai dengan kebutuhan klien.
• Menjalankan dan memastikan kelancaran aktivitas proses migrasi data dari sistem lama ke sistem Bimasakti.
• Melakukan testing secara menyeluruh untuk penambahan fungsi baru seperti: fitur, print out, laporan, formula, dan lainnya sebelum diinstalasi pada klien.
• Melakukan pelatihan kepada user serta mempersiapkan seluruh dokumen yang dibutuhkan dalam pelatihan.
• Memastikan penambahan/perubahan kebutuhan klien dapat dikelola dengan baik, tercatat dalam dokumentasi dan dikomunikasikan dengan project manager.
• Merencanakan, membuat, merevisi dan menghasilkan seluruh dokumentasi yang diperlukan dalam implementasi.

Kualifikasi :
• Gelar Sarjana (S1) dalam Ilmu Komputer / Teknologi Informasi,, S1 Teknik Elektro /D4 teknik otomasi.
• Pengetahuan yang baik tentang DFD, Diagram Alir, use case, ERD.
• Ketajaman bisnis yang kuat, termasuk keterampilan komunikasi lisan dan tertulis.
• Keterampilan memecahkan masalah yang sangat baik.
• Keterampilan organisasi yang sangat baik dengan perhatian tinggi terhadap detail.
• Kemahiran bahasa Inggris baik lisan maupun tulisan.
• Kemampuan berpikir analitis dan presentasi yang kuat.","Analytical Skills, Communication, Data-flow Diagrams, ERD, English, and Problem Solving",https://media.licdn.com/dms/image/v2/C560BAQEjZ3BdCb6g9g/company-logo_100_100/company-logo_100_100/0/1644394905174/bima_sakti_alterra_logo?e=1733356800&v=beta&t=13R5LVGqDEG1oxcKGeWvT1YqnHiGaUs6QWKYnbIOrao,On-site,"Denpasar, Bali, Indonesia"
MatchaTalent,(Global ICT) Cloud AWS Azure Solution Architect Engineer,1 day ago,"About the Company
 


Our client is a multinational Chinese employer which is providing network tools, network services, and telecommunication related needs. Our client's headquarter is based on Shenzhen, Guangdong who's established in 1987. This company is starting to produce phone switches, and now developed into creating the telco network providers which is not only tools, but also the complex service for domestic and international coverage. Their products are reaching more than 170 countries with more than 195,000 employees.
 We are seeking a skilled Solution Architect to join our team. The ideal candidate will have a deep understanding of the business scenarios of large and medium-sized enterprises and experience in cloud architecture, particularly with Huawei Cloud. You will work closely with IT, application architecture, and other personnel within the enterprise to analyze and optimize existing IT architectures and drive the implementation of design solutions.
 Key Responsibilities:
 Business Collaboration and Analysis:
  Understand the business scenarios of large and medium-sized enterprises.
Collaborate with IT and application architecture teams to analyze and optimize existing IT architectures.
Promote the implementation and delivery of design solutions provided by pre-sales architects.
 Solution Design and Implementation:
  Utilize Huawei's cloud products and solution capabilities for demand analysis, solution design, solution presentation, POC verification, professional service delivery, and traditional IT to cloud architecture design.
 Presales and Revenue Generation:
  Conduct presales activities for Huawei Cloud and incorporate revenue generation as part of the KPI.
 Technical Trend Monitoring:
  Stay updated with the latest technical trends in cloud, AI, IoT, and other emerging technologies.
 Competitor Analysis:
  Understand major cloud competitors such as AWS, Azure, and their key technologies, solutions, and services.
 Feedback and Improvement:
  Provide feedback on issues in customer management and post-sales service systems.
Implement systematic and continuous improvements.
 Customer Communication:
  Regularly communicate with major customers (on-site or remotely) to ensure the healthy and stable operation of the cloud business, enhancing the customer experience.
 Performance Evaluation:
  Meet performance KPI evaluation criteria.
 
 Candidate Requirements 
Presales experience is a must.
Educational Background:
  Degree in Electronic Information Engineering, Communication Engineering, Computer Science and Technology, Network Engineering, Electrical Engineering and Automation, Information Engineering, Information Science and Technology, Software Engineering, Optoelectronic Information Engineering, Electrical Information Engineering, Computer Software, or related fields.
 Technical Experience:
  Experience in architecting, operating, and migrating solutions built on virtualized (compute, network, and storage) and cloud platforms such as Huawei, AWS, Azure, and GCP is an added advantage.
Minimum of 5 years of experience in cloud projects.
 Language Skills:
  Proficiency in speaking, reading, and writing in English and Chinese.
Strong presentation skills and a customer-centric approach.
Comfortable providing technical training to customers and partners.
 Learning Agility:
  Eager to learn new technologies with an excellent ability to adapt and learn quickly.
 Presales Experience:
  Experience in presales is an added advantage.
Willingness to engage in presales activities is required.
 Certifications:
  HCIA, HCIP, or HCIE certification (or AWS, GCP, ALI, Azure cloud certification) is an added advantage.
 Communication Skills:
  Proactive with good communication skills.
 Cloud and Application Migration:
  Preferably have experience in cloud or application migration and online delivery.","Chinese, Cloud Computing, Competitive Analysis, Demand Analysis, English, Enterprise Solution Design, Post-Sales, Presales, Presentation Skills, and Technical Solution Design",https://media.licdn.com/dms/image/v2/C4E0BAQE_Vm8amrEGnw/company-logo_100_100/company-logo_100_100/0/1630615547796/matchatalent_logo?e=1733356800&v=beta&t=23Xeg7NDhGhVrApQ-vb43bf6Kpzh4GjeG_XmnLNX2Bc,On-site,"Jakarta, Jakarta, Indonesia"
Synapsis,IoT Engineer (Middle Level),1 day ago,"Job Description
Design, develop, and optimize embedded firmware for IoT devices and sensors, ensuring reliability, efficiency, and scalability.
Collaborate with hardware engineers to define system architecture, select components, and integrate firmware with hardware designs.
Implement IoT communication protocols such as MQTT, HTTP, or etc for device-to-cloud and device-to-device communication.
Conduct unit testing, integration testing, and validation of firmware to ensure functionality, performance, and security
Debug and troubleshoot firmware issues, identify root causes, and implement corrective actions.
Document firmware designs, specifications, and test procedures for internal reference and regulatory compliance.
Collect sensor data to the device using an available interface.
Build reusable code & libraries for future use and optimize code & performance of IoT devices.
Collaborate with software engineers teams to integrate devices to servers.

Job Requirements 
Graduate from Bachelor, Diploma degree from Engineering or other related majors.
Have experience in embedded firmware development for IoT devices or embedded systems for minimum 1-2 years.
Experience with Python Programming Language (Flask) and Raspberry Pi. 
Experience of hardware/software interfacing and communication protocols (e.g., SPI, I2C, UART).
Experience with IoT Protocol Communication Data, like HTTP, MQTT, and SNMP.
Experience with IoT Connectivity Communication Data, like GSM, Ethernet, Wireless, LoRa, and other Radio Frequency Modules.
Experience with SQL & NoSQL Databases, like MySQL & MongoDB. 
Experience with Industrial Protocol Sensor (Modbus, CAN Bus).
Familiar with Linux Operating System.
Understand Basic Networking and Electronics.

Placement
Halim, East Jakarta.","Electronics, Embedded Software, Embedded Systems, Firmware, I2C, Internet of Things (IoT), Mqtt, Python (Programming Language), Raspberry Pi, and Service Provider Interface (SPI)",https://media.licdn.com/dms/image/v2/D560BAQFhr9drKH7Bcg/company-logo_100_100/company-logo_100_100/0/1692767913899/synapsis_id_logo?e=1733356800&v=beta&t=IvNHDUBuJ-eXI3f5WJnDoPfO6uylExfD9cXd7DpdW4I,On-site,Jakarta Metropolitan Area
Vascomm,Database Administration,2 weeks ago,"Company Overview""Vascommers"" aim to deliver BRIGHT solution for your business. We have established partnerships with telecommunication companies and banks to build and develop branchless banking systems, server-based e-money systems, and internal information systems. We enhance the experience of many business lines who need to grow and spread their market area towards many cities in Indonesia. Vascomm also working in the field of Internet of Things (IoT) to develop future technology like smart homes/offices and smart cities. At Vascomm, we believe that everything can be enhanced.Developing application and systems need to be supported by the infrastructure of the system. One of the infrastructures is the database infrastructure. The one who handles those jobs is a database engineer. A database engineer work around infrastructure system and security to help installation, configuration, and deployment of server database.

Responsibilities

Design a database architecture.
Configuring the software database.
Creating a database user and giving the user the power to access data.
Participate in design and development with developers.
Ensure data integrity, and monitor and improve database performance (optimization).
Helps facilitate data (CRUD) that cannot be done by the Helpdesk and DevOps teams.
Creating database documentation.

Requirement

Educational degree in Information Engineering or System Information.
Having knowledge about Linux OS.
Understand the concepts of RDBMS and NoSQL.
Understand how to optimize the query.
Having advance knowledge on database queries an functions such as tirgger and stored procedure.
Understand the required database environment (Oracle, MySQL, MongoDB, Casandra).
Understand how to configure a database environment for development and production purposes.
Able to define database structure patterns, storage structures, and access methods.
Able to analyze and anticipate system requirements.
Being able to analyze security holes that arise from databases created.
Having experience in Postgresql is a plus
Having certification or course in related filed.","Data Architecture, Data Integrity, Databases, MongoDB, MySQL, NoSQL, RDBMS, SQL, Stored Procedures, and System Requirements",https://media.licdn.com/dms/image/v2/C510BAQGBcxTbKXao4A/company-logo_100_100/company-logo_100_100/0/1630634996529/vascomm_id_logo?e=1733356800&v=beta&t=8x41VDqoYZMeGnjgNcC3ESH6Rpo7ANxAebjjG6G6hbI,Hybrid,"Sidoarjo, East Java, Indonesia"
