Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
PT. VIVO MOBILE INDONESIA,Internet Product Specialist,3 weeks ago,"Job Responsibilities: 
Planning the list, preparing the content and executing the push application of the V-Appstore.
Collecting and analyzing multidimensional data such as market insight, Application, market industry and competitor data of the V-Appstore.
Responsible to adjust and translate all contents, topics and recommendations based on custmers preferences in each countries that handled.
Providing Banner application recommendation list for the V-Appstore
Compiling, transforming and aggregating the data of each countries to produce an evaluation report.

Job Requirements: 
Bachelor's Degree majoring in, Journalistic, Public Relation, or equivalent, Management or IT
Accuracy and attention to detail
Ability to perform filing and record keeping tasks
Good analytical and critical thinking
Willing to work under-pressure and in flexible working environment
Fresh Graduate or 1 years allow
Mandarin (Speaking & Writing)- At least 1 Year(s) of working experience",Analytical Skills and Market Analysis,https://media.licdn.com/dms/image/v2/D560BAQF4nPg0nSaiLA/company-logo_100_100/company-logo_100_100/0/1699241543272/vivoindonesia_logo?e=1733356800&v=beta&t=X13rj-xyzBEHGZN6Rcjgg_-n3YrFlrw0N7ruPiQ2KN8,On-site,"North Jakarta, Jakarta, Indonesia"
Crypto.com,Senior Mobile Developer - Android,Reposted 1 week ago,"Requirements:

We're looking for self-starting engineers with strong experience developing sophisticated applications. You will be Involved in end-to-end mobile application development life cycle.
Interested in building first-class product to solve real world problems
Experienced with various technologies, a fast learner and have a “get things done” mentality
Strong organizational skills and interpersonal skills and the ability to juggle conflicting requirements from many different stakeholders
Humble to embrace better ideas from others, eager to make things better, open to challenges and possibilities
Experience building complex applications for the Android using Kotlin/Java
Mobile application development at the user interface and system levels
Experience and good understanding on Test-Driven-Development (TDD), implement instrumented unit tests
Experience with Jetpack Compose, Coroutine, MVVM and the multi-module architecture
Experience in building real time graph, displaying real time data etc.
Willing to learn

Life @  Crypto.com

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Are you ready to kickstart your future with us? 

Benefits

Competitive salary

Medical insurance package with extended coverage to dependents

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About  Crypto.com :

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com .

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.","Android, Android Jetpack, Coroutines, Interpersonal Skills, Kotlin, Mobile Application Development, Mobile Applications, Model-view-viewmodel (MVVM), Organization Skills, and User Interface Design",https://media.licdn.com/dms/image/v2/D560BAQHIpxFJoR_AxA/company-logo_100_100/company-logo_100_100/0/1723706217039/cryptocom_logo?e=1733356800&v=beta&t=DSMk3mI99ZgU_a_P8ehk3HmY2dc5-HrPq1yAE2qvlrg,Hybrid,"Jakarta, Jakarta, Indonesia"
PT. VIVO MOBILE INDONESIA,HR Compensation Benefits and Industrial Relations Expert,3 days ago,"JOB RESPONSIBILITIES: 

Oversee the development and implementation of employment policies.
Determine appropriate remuneration for new hires, balancing internal equity with external competitiveness.
Monitor the payroll payment process, generate reports related to payroll expenses, and maintain and operate the payroll system.
Develop plans for salary adjustments and annual bonuses.
Create the annual budget plan for HR expenses.
Initiate and design employee benefit programs, supporting all related projects such as group insurance and annual medical check-ups.
Collaborate with top executives, government institutions, and industry experts on HR planning and actions, and participate in employee and industrial relations activities.

JOB REQUIREMENTS: 
Bachelor's degree in Human Resources, Business Administration, Finance, or a related field.
Proven experience in compensation and benefits administration, typically 5+ years in a similar role.· 
Professional certification such as Certified Human Resource Professional (CHRP) is advantageous.
Fluent in english, Language Proficiency in Chinese Language is advantageous.
In-depth knowledge of compensation and benefits best practices, laws, and labor law regulations.
Strong analytical and problem solving skills.
Proficiency in HRIS and payroll systems, as well as Microsoft Office, particularly Excel.
Excellent communication and interpersonal skills to effectively interact with employees, management, and external vendors.
Willing to in our Marketing Office In PIK, North Jakarta","Analytical Skills, Chinese, Compensation, English, Expenses, Financial Risk Management, Human Resources Information Systems (HRIS), Payroll Administration, Payroll Systems, and Problem Solving",https://media.licdn.com/dms/image/v2/D560BAQF4nPg0nSaiLA/company-logo_100_100/company-logo_100_100/0/1699241543272/vivoindonesia_logo?e=1733356800&v=beta&t=X13rj-xyzBEHGZN6Rcjgg_-n3YrFlrw0N7ruPiQ2KN8,On-site,"North Jakarta, Jakarta, Indonesia"
Crypto.com,(Senior) Mobile Developer - iOS,Reposted 2 weeks ago,"About the role:

As part of the team you will focus on developing best-in-class iOS applications using our modern tech stack. Our apps are written purely in Swift and architected using MVVM-C. We heavily rely on RxSwift/Combine, so any experience in reactive programming is considered a plus.

The difference you will make:

Collaborate closely with members of tech & product in a cross-functional feature team to develop innovative features for a large global user base.
Analyse product requirements and designs provided by product owners, providing valuable feedback based on your expertise in iOS development.
Deliver high-quality, modularised, and scalable code that is maintainable and testable within reasonable timelines.
Engage in regular sync-ups with not only your feature team, but also the entire iOS team, ensuring that your ideas and insights are heard and valued.

Your expertise:

Minimum of 2 years of full-time iOS development experience (no upper limit)
Proficiency in Swift, UIKit and a solid understanding of iOS development best practices.
Familiarity with MVVM architecture (experience with SnapKit and RxSwift/Combine is highly desirable)
Experience in writing unit tests and snapshot/UI tests
Proficiency in Git and familiarity with branching models such as Git-flow, Trunk Based Development, etc.
Strong problem-solving skills and a passion for continuous learning.
Excellent communication and collaboration abilities.
A focus on producing high-quality code and exceptional user experiences.
Candidates with more experience will be considered as senior developer.

If you are a motivated and talented iOS developer who thrives in a collaborative environment, we would love to hear from you.

Join our team and contribute to building cutting-edge mobile applications that make a difference.

Please include examples of your work or links to your portfolio with your application.

Life @  Crypto.com

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Are you ready to kickstart your future with us? 

Benefits

Competitive salary

Medical insurance package with extended coverage to dependents

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About  Crypto.com :

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com .

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.","Mobile Application Development, Model-view-viewmodel (MVVM), Problem Solving, Product Requirements, Swift (Programming Language), UIKit, Unit Testing, User Interface Design, iOS, and iOS Development",https://media.licdn.com/dms/image/v2/D560BAQHIpxFJoR_AxA/company-logo_100_100/company-logo_100_100/0/1723706217039/cryptocom_logo?e=1733356800&v=beta&t=DSMk3mI99ZgU_a_P8ehk3HmY2dc5-HrPq1yAE2qvlrg,Hybrid,"Jakarta, Jakarta, Indonesia"
China Mobile International Limited,Assistant Finance Manager,2 weeks ago,"Responsibilities
Execute budget control to ensure all expenses incurred and connected party transactions carried out are properly authorized and within budget
Prepare the necessary payment requisitions in internal approval system
Assist in managing the operation procedures in accounts payable / receivables
Liaise with local government authorities and ensure timely filings of all finance & tac related activities
Review and translate (if necessary) the financial statements of the company and coordinate with auditors to ensure timely completion of internal and external audits
Assist in tax compliance matters which include fathering of information and reviewing of draft returns
Handling Tax
Perform cash management such as cash flow forecast, fund raising and repatriation (if any) and prepare fund transfer
Manage AP/AR matter and perform bank reconciliation
Complete other ad-hoc duties assigned from time to time by Indonesia Unit
Handle ac hoc projects as assigned by Indonesia Unit or APAC Regional or HQ Finance

Requirements
Degree or above in Finance, Accounting, Auditing, Banking, Economics or equivalent professional qualifications
Minimum 5 years and above of relevant experience or Multi-National Company
Highly committed, versatile, motivated and proactive individual
Strong communication, interpersonal and leadership skills
Good command of spoken and written English, proficiency in Mandarin or Chinese language is an advantage","Accounts Payable (AP), Accounts Receivable (AR), Bank Reconciliation, Budget Control, Cash Flow, External Audits, Financial Statements, Leadership, Tax Accounting, and Tax Compliance",https://media.licdn.com/dms/image/v2/C510BAQGN9Rzb9N_9xQ/company-logo_100_100/company-logo_100_100/0/1630633636876/china_mobile_international_limited_logo?e=1733356800&v=beta&t=pVjTyajnhhoe_gXj7AdwSL-1H8zdcoswTirx6oudarE,On-site,"Jakarta, Indonesia"
amIT Global Solutions (AGS),Mobile Developer,1 day ago,"Qualifications
Bachelor's degree in Computer Science, Information Technology, or a related field.
At least 3 years of experience in Mobile development or a related role.
Proficient in JavaScript ES6, CSS, Redux, and optionally TypeScript.
Understand the concept of Object-Oriented Programming and have expertise in the React Native framework.
Capable of and knowledgeable about reusable components and debugging code.
Able to utilize data storage concepts, including both local cache and local databases (SQL and NoSQL).
Proficient in using APIs and understanding API concepts.
Capable of using collaboration tools such as GitHub and TFS.
Skilled in and understands the concepts of clean code, design patterns, and secure programming.
Able to grasp and apply basic architecture principles on iOS and Android platforms.
Willing to work onsite at Ciracas, East Jakarta.","Android Development, Clean Coding, GitHub, JavaScript, Mobile Software Development, NoSQL, Object-Oriented Programming (OOP), React Native, and SQL",https://media.licdn.com/dms/image/v2/C510BAQHtSQFheS7lBw/company-logo_100_100/company-logo_100_100/0/1631335951789?e=1733356800&v=beta&t=FHAUCJYDnIXubh0oNcmT1dWNeoHCaimUwGogf8_aN8s,On-site,"Gambir, Jakarta, Indonesia"
PT. Qtasnim Digital Teknologi,Mobile Developer,1 month ago,"Company Description: Qtasnim adalah sebuah perusahaan yang telah mengukuhkan komitmennya dalam dunia teknologi informasi. Kami telah berhasil menyediakan solusi terbaik dalam pembangunan dan pengembangan aplikasi enterprise, integrasi sistem, web portal dan aplikasi mobile. Kami mengangkat standar kualitas sebagai komitmen utama kami. Job Description:

Mobile Developer",Mobile Application Development and iOS Development,https://media.licdn.com/dms/image/v2/C4D0BAQGQ0MFHnmAYIA/company-logo_100_100/company-logo_100_100/0/1654156225486/qtasnim_logo?e=1733356800&v=beta&t=TaJqimM0JNKG-M2DPatNoP7qBE05PK3fR9Ryh-YwvPg,On-site,"Bandung, West Java, Indonesia"
Turing,Remote Mobile Engineer - AI Development,3 months ago,"Our client, a renowned company from the US, is in need of skilled Swift developers.

By joining this team, you will have the opportunity to contribute to the advancement of AI in the mobile coding ecosystem by creating powerful AI-driven tools for developers.

Job Responsibilities:

Develop efficient Swift code to advance AI capabilities in the mobile coding ecosystem
Utilize the MVVM design pattern for scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Job Requirements:

Open to individuals across all experience levels, from junior to industry leader.
Bachelor’s degree in Engineering, Computer Science, or equivalent hands-on experience is required.
Required knowledge of mobile engineering.
Good understanding of Swift and MVVM design patterns.
Must be able to carry out modular development and testing of code.
Knowledge of QA technologies will be considered an asset.
Must have excellent English communication skills, both in writing and speaking.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Receive a competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Take the leap and test your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team today and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Science, Design Patterns, English, Mobile Application Development, Model-view-viewmodel (MVVM), Modular Construction, Swift (Programming Language), and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Indonesia
Turing,Remote Mobile Engineer - AI Development,3 months ago,"Our client, a renowned company from the US, is in need of skilled Swift developers.

By joining this team, you will have the opportunity to contribute to the advancement of AI in the mobile coding ecosystem by creating powerful AI-driven tools for developers.

Responsibilities:

Develop efficient Swift code to enhance AI capabilities in mobile coding
Utilize the MVVM design pattern to create scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Requirements:

Open to individuals across all experience levels, from junior to industry leader.
Bachelor’s degree in Engineering, Computer Science, or equivalent hands-on experience is required.
Required knowledge of mobile engineering.
Good understanding of Swift and MVVM design patterns.
Must be able to carry out modular development and testing of code.
Knowledge of QA technologies will be considered an asset.
Must have excellent English communication skills, both in writing and speaking.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Apply today and showcase your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team now and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Science, Design Patterns, English, Mobile Application Development, Model-view-viewmodel (MVVM), Modular Construction, Swift (Programming Language), and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Indonesia
Turing,Remote Mobile Engineer - AI Development,3 months ago,"Our client, a prominent US-based company, is currently seeking experienced Swift developers.

By joining their team, you will contribute to the advancement of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Job Responsibilities:

Develop efficient Swift code to advance AI capabilities in the mobile coding ecosystem
Utilize the MVVM design pattern for scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Job Requirements:

Accepting applicants from all professional levels, from newly graduated to industry experts.
Bachelor's degree in Engineering, Computer Science, or a similar level of practical experience necessary.
Must be knowledgeable about mobile engineering practices.
Good grasp of Swift and familiarity with the MVVM design approach.
Ability to undertake modular development and perform code tests.
Prior knowledge of QA technologies is advantageous.
Exceptional verbal and written communication skills in English required.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Receive a competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Take the leap and test your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team today and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Engineering, Computer Science, English, Mobile Application Development, Model-view-viewmodel (MVVM), Swift (Programming Language), Written Communication, and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Indonesia
Turing,Remote Mobile Engineer - AI Development,3 months ago,"Our client, a prominent US-based company, is currently seeking experienced Swift developers.

By joining their team, you will contribute to the advancement of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Job Responsibilities:

Develop efficient Swift code to advance AI capabilities in the mobile coding ecosystem
Utilize the MVVM design pattern for scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Job Requirements:

Accepting applicants from all professional levels, from newly graduated to industry experts.
Bachelor's degree in Engineering, Computer Science, or a similar level of practical experience necessary.
Must be knowledgeable about mobile engineering practices.
Good grasp of Swift and familiarity with the MVVM design approach.
Ability to undertake modular development and perform code tests.
Prior knowledge of QA technologies is advantageous.
Exceptional verbal and written communication skills in English required.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Receive a competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Take the leap and test your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team today and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Engineering, Computer Science, English, Mobile Application Development, Model-view-viewmodel (MVVM), Swift (Programming Language), Written Communication, and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Jakarta Metropolitan Area
Turing,Remote Swift Engineer - AI-powered Mobile Development,3 months ago,"Our client, a prestigious US-based company, is looking for Swift developers to join their team.

This is an exciting opportunity to contribute to the advancement of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Job Responsibilities:

Develop efficient Swift code to advance AI capabilities in the mobile coding ecosystem
Utilize the MVVM design pattern for scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Job Requirements:

Welcoming candidates at any career stage, from entry-level to expert.
Bachelor’s degree in Engineering, Computer Science, or similar field, or demonstrable experience.
Must have familiarity with mobile engineering techniques.
Good skills in Swift programming and the MVVM architectural framework.
Able to engage in component-based development and thorough code testing.
Familiarity with quality assurance tools is beneficial.
Strong communication abilities in English, both verbal and written.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Receive a competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Take the leap and test your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team today and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Science, Design Patterns, English, Mobile Application Development, Model-view-viewmodel (MVVM), Programming, Swift (Programming Language), and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Jakarta Metropolitan Area
Turing,Remote Mobile Engineer - AI Development,3 months ago,"Our client, a prominent US-based company, is currently seeking experienced Swift developers.

By joining their team, you will contribute to the advancement of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Responsibilities:

Develop efficient Swift code to enhance AI capabilities in mobile coding
Utilize the MVVM design pattern to create scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Requirements:

Accepting applicants from all professional levels, from newly graduated to industry experts.
Bachelor's degree in Engineering, Computer Science, or a similar level of practical experience necessary.
Must be knowledgeable about mobile engineering practices.
Good grasp of Swift and familiarity with the MVVM design approach.
Ability to undertake modular development and perform code tests.
Prior knowledge of QA technologies is advantageous.
Exceptional verbal and written communication skills in English required.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Apply today and showcase your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team now and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Science, Design Patterns, English, Mobile Application Development, Model-view-viewmodel (MVVM), Swift (Programming Language), Written Communication, and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,Remote,Jakarta Metropolitan Area
