Company Names,Job Titles,Posted On,Job Details,Skill
Traveloka,Accommodation Data Analyst,Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Become thinking partner to Accommodation stakeholder. Design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the current business performance and/or potentials
Design, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline. Develop ETL pipelines within a robust framework that is highly automated and re-usable for different use-cases.
Develop dashboards not just for monitoring, but to produce actionable insights that decision makers can use to conduct data exploration, or derive quick insights.
Work with the business to answer tactical questions, often via our experiments platform, that will affect the development of product features.
Work with the business to answer strategic questions that will affect the long-term goals of the business.

Our techstack: BigQuery, dbt, Python, Github, Google Looker Studio, Tableau



Requirements

Passionate in data, analysis, or insights with high curiosity and skepticism.
Good communication, presentation, and storytelling skills to deliver data-inspired findings.
Comfortable working with open-ended questions and potentially ambiguous problem statements
1+ years of data role experience (analyst, scientist, or engineer).
1+ years of hands-on experience with SQL, spreadsheet, and R/Python.
1+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).
Prior experience in conducting statistical experimentation or A/B testing is a plus.
Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.
Bachelor/Master’s degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Business Insights, Communication, Data Analytics, Domo, Presentations, Python (Programming Language), R (Programming Language), SQL, Spreadsheets, and Storytelling"
TikTok,"Search Operations Quality Assurance, Model Data - Trust and Safety - Indonesia",Reposted 2 weeks ago,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo. 

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

Team Introduction
Our Trust & Safety team's commitment is to keep our online community safe. We have invested heavily in human and machine-based moderation to remove harmful content quickly and often before it reaches our general community. 

It is possible that this role will be exposed to harmful content as part of the core role/as part of project/ in response to escalation requests/by chance.
This may occur in the form of images, video, and text related to every-day life, but it can also include (but is not limited to) bullying; hate speech; child safety; depictions of harm to self and others, and harm to animals.

Our Search Operations team supports our efforts to address objectionable or disturbing content which could include images of violence, animal cruelty, hate speech, violent extremism, or content that exploits or endangers children. The team plays a vital role in analyzing user searches and search strategy optimization to ensure a positive and safe user experience for our community.

What will I be doing?
- Quality inspection of labeled data on time and ensure the quality.
- Localize the labeling guidelines, support the guideline training, and align the guideline updates.
- Conduct calibration meetings with the labeling team in the appeal process: analyze different cases, record and evaluate their performance, and offer solutions and suggestions for the current problem to help the team improve the accuracy rate and alignment.
- Work closely with R&D (Research and Development) and PM (Product Manager) in order to provide feedback on data quality.
- Parts of this role will require supporting other products within the ByteDance suite. ByteDance is TikTok's parent company, whose mission is to inspire creativity and enrich life. 

Qualifications

 Minimum Qualifications:
- Proficiency in English and Bahasa Indonesia (local language).
- 1 year of experience as a Content Specialist or Content Reviewer.

Preferred Qualifications:
- Have completed a Bachelor’s degree or above.
- 1 year of experience as a Quality Assurance in Content or Customer Service.
- Good knowledge of search engines, and familiarity with social media platforms.
- An in-depth understanding of local culture and familiarity with the Internet usage habits of local users.

Trust & Safety is committed to the well-being of all our employees. Our promise is to provide comprehensive and evidence-based programs, to promote and support physical and mental well-being throughout each employee's journey with us. We believe that well-being is a relationship and that everyone has a part to play, so we work in collaboration and consultation with our employees and across our functions in order to ensure a truly person-centered, innovative, and integrated approach.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Bahasa Indonesia, Data Quality, English, Marketing, Moderating, Quality Assurance, Quality Inspection, Search Engines, Social Media, and Web Analytics"
Nikel,Lead Data Scientist / Analytics Manager,3 months ago,"Background

Nikel is a leading embedded finance fintech that connects capital to small businesses. We provide end-to-end lending solutions for banks and technology companies via Nikel Lend (API-based lending solution), Nikel Market (B2B marketplace connecting banks to tech companies), and Nikel Fund (MAS-licensed fund manager). Nikel is on a mission to enable lending to be seamless for banks, technology companies, and entrepreneurs.

Role

The Company is seeking a Lead Data Scientist / Analytics Manager to help accelerate the Company’s innovation and data-driven strategy, including data management, predictive analytics, machine learning, and intelligent automation. He or she will lead the Company’s data science function and be expected to delegate work effectively and perform certain tasks individually. He or she should also have a strong understanding of credit, particularly related to the SME segment. He or she will also be responsible for day-to-day risk management of the Company’s loan portfolio and delivering output for external stakeholders, e.g., credit scoring tools for banks and articles for distribution to investors.

Responsibilities

Apply advanced analytical skills and machine learning experience to develop and implement credit models, behavioral analytics, and optimization models
Manage, mentor, and provide technical guidance to junior members of the team
Effectively communicate your projects to your internal and external stakeholders including customers
Be constantly improving our practices and frameworks related to Data Science at scale
Collaborate with the technology team on the integration and implementation of the models into the products

Qualifications

Degree in a quantitative discipline: Mathematics, statistics, physics, data analytics, machine learning (Masters/PhD is a plus)
Good theoretical understanding of relevant statistical models, their inner workings, assumptions, and limitations
7+ years of experience in developing credit models in Retail/SME space, preferably in credit cards, retail/SME, merchant analytics, application/behavioral/collections scorecards, and anti-fraud models
A proven track record of leading successful projects, stakeholder management skills, and the ability to manage timelines and expectations
Experience in managing and mentoring junior data scientists, strong communication skills, and organizational coordination ability
Strong hands-on experience in the model development lifecycle for data scientists (training, testing, tuning, and performance monitoring)
Excellent hands-on knowledge in at least 2 of these languages: R, Python, SQL
The ability to understand existing models and conduct customization to fit into local markets/data
Experience with IRB, IFRS9, and local regulation for ASEAN countries, is a plus
Comfortable in a fluid environment, self-directed, flexible, and creative
Commitment to the firm’s social mission and corporate values

Benefits

Challengingrolein a startup environment with strong growth ambitions
Meaningful work toward the Company’s social impact mission and vision
Competitive compensation and benefits

At Nikel, we are committed to diversity and equitable access to employment opportunities based on ability. Interested candidates can send their applications to careers@nikel.com. We thank all applicants for their interest but will only contact candidates selected to advance in the hiring process.

Powered by JazzHR

ixIdcjcaGV","Analytics, Data Analytics, Data Science, Model Development, Optimization Models, Performance Monitoring, Python (Programming Language), R (Programming Language), SQL, and Timelines"
Global Excel Indonesia,MIS Data Analyst,6 days ago,"What You'll Be Doing

Collecting, analyzing, and interpreting data, including medical histories, examination results, and suggested treatments to provide a minimum recommendation to support business questions and provide actions.
Analyzing data to assist in delivering optimal healthcare management reports and decision-making.
Apply statistical techniques, including statistical software packages, tabulation programs, and pivot tables to analyze large and complex datasets, and ensure the correctness of the analysis.
Provide technical and non-technical support with report preparation, including data posting and modification of report templates.
Develop and implement statistical analysis plans to tackle project objectives.
Provide clinical insight from the analysis of medical claims data.
Generate reports for end-users to support evidence-based decision-making.
Responsible for developing and maintaining data collection for capturing and processing data.
Provides in-depth and sophisticated analyses with interpretive thinking to define problems and develop innovative solutions

Who We Are Looking For

Have experience in Healthcare and/or Life and Health Insurance Industry
Min 5-year experience working as a Medical Data Analyst
Have knowledge of SQL for data analysis, and skills in Microsoft Applications, including Excel and Access, Healthcare reimbursement methodologies
Be result-driven and able to balance various demands to ensure all objectives and deadlines are achieved
Strong written and spoken English and Bahasa Indonesia","Analytical Skills, Bahasa Indonesia, Data Analysis, Data Analytics, Macros, Management Information Systems (MIS), Pivot Tables, Report Preparation, Statistical Analysis, and Statistical Analysis Plans"
TransPerfect,Data Contributor,Reposted 2 weeks ago,"Welcome and thank you for your interest!

We are currently looking for people to participate in our Saturn project.

What is the project about?

The purpose of this project is to collect corporate emails which you received from businesses or organizations to help improve anti-spam and email filtering technology. A corporate email usually includes the business name or brand of a company or business, e.g. example@transperfect.com, example@yatra.com, etc.

The emails should not be older than the 1st of January 2021 and should be only in English.

Task description:
You will share the emails in .eml or .msg formats from your personal computer (desktop or laptop), using our DataForce proprietary platform. You may submit a total of 50 emails.

There are 2 types of emails needed for this project, time-sensitive emails and transactional emails.

Time-sensitive emails are emails sent to an individual recipient where delivery at a specific point in time directly influences the value of the message. These are usually emails that users prefer to see in their inbox so they can act within a certain time window. For example, a meeting invitation from a company, a power outage in your house on a specific day sent by your network provider or a sudden change in flight terminal on a coming trip sent by the airline.

Transactional emails are emails sent to one individual at a time. They specify recent transactions, financial statements, shipment deliveries, receipts of purchases and travel bookings.

Regardless of the email category, each email must have the following attributes:

- Subject line should consist of a minimum of 4 words
- Sender email address should have a corporate domain name. Emails from @gmail, @yahoo, @aol, @outlook, @icloud, and other similar domains will not be accepted
- Sender Name
- Header (Subject, From, To and Date)

Who is eligible?
To participate you should meet the following qualifying criteria:
- Be 18 years or older.
- Be a resident of Indonesia.

Where is the project taking place?
This is a fully remote project.

How much is the compensation?
You will receive $1 USD for each accepted transactional email and $2.5 USD per each accepted time-sensitive email.

As payment method, we offer the following options according to your country of Residence:

- For residents of Indonesia, we offer PayPal and Gift Card.

Please note that all submissions will be checked by our Quality Assurance team and compensation will be provided for accepted assets.

How long does it take?
The task duration varies depending on how many emails you deliver and the speed of your internet connection.","Data Entry, Email, Information Technology, and Spam Filtering"
Agoda,"Senior Data Architect (Bangkok based, relocation provided)",Reposted 1 day ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

The Opportunity 

In this role as Data Architect, you will be working alongside of BI Analysts and business stakeholders to enable the CEG department of Agoda with actionable data to drive better decision making. You will be integral in the design and implementation of reliable, performant and scale-able data intelligence solution to overall improve our data warehouse architecture, business intelligence reporting, data automation solutions and data product developments

In This Role, You’ll Get to 

Design and develop large and complex data warehouse architecture including sourcing of new data sources, developing ETL solutions, driving automation of data solutions and building reliable data models
Oversee end-to-end ownership of data projects and independently collaborate with engineering, product and business stakeholders in an agile environment to solve business problems
Optimize data management, improve data quality and governance and implement best practices across data landscape of CEG data warehouse
Explore and experiment in application development to challenge existing development processes to drive data automation and usage

What You’ll Need To Succeed

At least 5 years of experience working in a data engineering / ETL / DWH developer function
Strong education background with degrees in Engineering or Information Systems (preferred)
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets
Knowledge of big data tools, such as Spark, Kafka, etc
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with non-relational databases
A self-motivated, driven, flexible, quick learning, high achieving, “can do” mentality
An ability to work well independently and as part of a team

It’s Great If You Have 

Experience with large scale data platforms (GCP, S3, Hadoop, etc.) and modern data warehouse technologies (e.g. Redshift, Snowflake, etc.)
Experience with software development processes for Agile/Scrum and CI/CD utilizing technologies such as GIT, Jenkins, Terraform
Experience with object-oriented/functional script languages, such as Python, Scala, C++ etc
Experience with BI client tools such as Tableau and Power BI and platform

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #ENG #4 #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","DWH, Data Analytics, Data Architecture, Data Engineering, Data Governance, Data Models, Data Quality, Databases, Extract, Transform, Load (ETL), and Query Writing"
GoTo Group,Senior Software Engineer (Data Warehouse),2 weeks ago,"About The Role

At GoToFinancial, engineering is central to everything we do: bringing our ideas to life and into the lives of our users. As a Backend Engineer for the Infrastructure Engineering team, you'll play an integral part in creating the best developer experience for our product engineers.

As a member of the Data Platform team, you will be at the epicenter of an amazing company, experiencing extreme growth and solving the challenges that come with scaling rapidly. You will work closely with the business teams and other Data teams to make data better accessible and reliable while leveraging the largest-scale data processing technologies in the world. In order to succeed in this role, you should have a product mindset along with a strong vision of building data products for a massively scalable data engineering platform.

What You Will Do

Develop and maintain scalable data products for building a self-serve data engineering platform.
Write code that is clear, concise, performant, tested and easily understood by others
Containerization and deployment of the data products on Kubernetes
Design and deploy the data products Google Cloud Platform or any other cloud.
Collaborate with data and business teams to gather requirements and translate them into technical specifications.
Document processes, architectures, and workflows, and provide training and support to team members.

What You Will Need

A minimum of 2-5 years of experience in a software engineer role, coupled with a graduate degree in a relevant field such as Computer Science.
Strong in-depth experience of writing code in Golang.
Good understanding of containerization, including Docker or Kubernetes.
Good understanding of the full life cycle of the data warehouses.
Strong analytical skills, the ability to work effectively in cross-functional teams, meticulous attention to detail, self-motivation, adaptability, and a strong sense of ownership
Strong interpersonal and communication skills

About The Team

Our GoPay team consists of 200+ zealous folk based in Jakarta and Bangalore. As Nasi Goreng is to the people of Indonesia, we are to Gojek: providing the nourishment to sustain our business from the inside out. We run and oversee one of Southeast Asia's largest e-money wallet platforms and Indonesia's leading digital payments provider.

Our service is now accepted by over 300,000 online and offline merchants in Indonesia alone, with our ecosystem processing US$3.6 billion of annualized Gross Transaction Value. But, the growth of Payments does not stop here. We are hungry for more. We intend to become the largest payment and financial services group in Southeast Asia. It's our job to ensure that this number grows, and more importantly, that anyone utilizing our platform is given the most seamless payment experience possible. How does one achieve this, you may ask? By collaborating diligently with our users to understand the daily obstacles they face in the payment arena, and then crafting our products and services to aid these issues.

As a team, we’re concerned not only with the growth of the company but each other’s personal and professional growth, too. Along with a common drive to jump over technical barriers and provide sustainable solutions, our team bonds over our shared love for tea, movies, and TV shows.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Analytical Skills, Back-End Web Development, Communication, Computer Science, Cross-functional Team Leadership, Easily Adaptable, Interpersonal Communication, Requirements Gathering, Software Development, and Technical Specs"
GoTo Group,Senior Data Scientist,Reposted 6 days ago,"If you’re a data scientist at heart, this role is for you! because you’ll be mining insights from the sea of data, building data products, and designing experiments with the ability to see the real-time impact of your contribution. You’ll get to work with a talented troop of business leads, product managers and fellow data folks, and spend a majority of your time diving deep into some of the most challenging analytical problems in the Gojek Marketplace - the brain that powers all of Gojek’s services - including Matchmaking, and Pricing streams.

What You Will Do

Understand business concerns and formulate them as technical problems that can be solved using data and math/stats/ML
Work with Product managers, Machine Learning Engineers, and Business Users to build, deploy, and scale Data Science solutions on Driver Experience and Earning related initiatives at Gojek that impact the driver’s livelihood
Use your experience in Data Science, Machine Learning, Software Engineering, distributed systems to rapidly prototype and deploy the systems to production
Work with Business teams to continuously refine, improve the systems to cater to ever-changing Gojek need
sAnalyze large volume data and generate insights that will be actionable
Design and conduct experiments to measure the impact of ML solutions or product features launched by Gojek Marketplace Team (Pricing and Matchmaking) 

What You Will Need

Bachelor's/Master’s Degree in Computer Science, Statistics, Operation research or other quantitative fields, with 3-5 years of relevant experience
Hands-on experience in Statistics/ML fundamentals and demonstrated experience in Python, SQL, and basic visualization tools
Solid knowledge of Data Science and Machine Learning fundamentals, with proven experience to formulate Data Science solutions to business problems
Ability to write clear and concise technical documentation
Experience in taking Data Science models to production 
Expertise to conduct analysis independently for a business problem through data manipulation, formulation of hypotheses, design and statistical analysis of experiments to test them

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Computer Science, Data Manipulation, Data Science, Machine Learning, Operations Research, Python (Programming Language), SQL, Statistical Analysis, Statistics, and Visualization"
"NTT DATA, Inc.",Key Account Manager,6 days ago,"Continue to make an impact with a company that is pushing the boundaries of what is possible. At NTT DATA, we are renowned for our technical excellence, leading innovations, and making a difference for our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can continue to grow, belong, and thrive.

Your career here is about believing in yourself and seizing new opportunities and challenges. It’s about expanding your skills and expertise in your current role and preparing yourself for future advancements. That’s why we encourage you to take every opportunity to further your career within our great global team.

Grow Your Career with NTT DATA

The primary responsibility of the Key Account Manager is to manage and grow relationships. This is done by driving expansion and renewals across all solutions within assigned accounts.

Responsible for selling the company’s products or services to and maintaining relationships with existing accounts.

What You'll Be Doing

Key Roles and Responsibilities:

Manage and grow relationships to drive expansion and renewals across all solutions within assigned accounts in the foundational segment. 
Minimize churn and maximize retention as well as uncover opportunistic growth priorities in assigned accounts. 
Responsible for driving client satisfaction throughout the entire lifecycle of the clients’ buying process, by taking ownership for the commercial agreement for each client. 
Engages with clients to address concerns and provide recommends possible solutions that can be delivery by NTT(Ltd). 
Generate demand by assisting clients to identify current needs and engages clients through digital marketing channels. 
Build enduring relationships and display an understanding of the client industry, business environment and strategy to identify current and future opportunities for NTT (Ltd). 
Effectively articulate how NTT can add value through our services and solutions, with a focus on growth priority offerings. 
Influence and work closely with vendors to achieve required results. 
Use NTT(Ltd)’s sales tools and methodology to effectively manage territory, accounts, opportunities, pipelines and forecast. 
Develop open and effective channels of communication in with each client within the assigned account. 
Encourage revenue growth by inspiring clients to additional services. 
Become the reliable point of contact for clients that is required to establish a strong business relationship. 
Aim to achieve performance targets and exploit opportunities, whilst displaying notable client service orientation. 
Implement and/or align governance and compliance policies in own practice area to identify and manage risk exposure liability. 
Monitor and control financial governance and compliance to ensure the effective management of financial cost

Knowledge, Skills and Attributes:

Sales business acumen - The skills supporting successful selling through organizational and business outcome mindset. Success will require focusing on planning, leveraging tools and data, and concentrating on NTT Ltd business requirements. Developing the skills to understand your client’s business (including commercial and financial aspects) in order to bring value to them from NTT’s portfolio of services. 
Sales client engagement and management - The skills used to effectively manage and analyze the client throughout the client lifecycle, with the goal of improving client relationships and driving sales growth. Success will require detailed understanding of client needs, effective sales planning, and building trust, all while managing to client expectations. Developing the skills required to know your client, building effective and lasting relationships with them and to be seen as a trusted advisor. 
Sales solution skills - The knowledge of NTT Ltd.'s offerings, client applications, use cases and market trends and the skill to apply them to individual client and prospect situations that positions the sales team member as an expert client advisor. Success will require the ability to link NTT Ltd offerings, including high-value services to specific client and prospect needs and outcomes. 
Sales pursuit - The skills and knowledge that enable a sales team member to create success by identifying and advancing opportunities at assigned prospects and clients. Success will require both individual ownership as well as accountability for coordinating internal and external resources in order to close sales opportunities. 

Academic Qualifications and Certifications:

Relevant Degree or Bachelor's degree

Required Experience:

Moderate level experience in Data Center, Network, Cloud Infrastructure, a similar role in a similar environment
Moderate level experience in a sales environment and/or customer service role
Moderate level sales and client engagement experience
Moderate level experience negotiating with clients and vendors
Moderate level experience with business to business and business to consumer sales techniques
Moderate level experience working as part of a sales team in a fast-paced environment
Moderate level experience analyzing commercial information
Moderate level experience in marketing or advertising would be advantageous
Moderate level experience working with Salesforce.com contact platform

Workplace type:

On-site Working

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Accelerate your career with us. Apply today","Account Management, Building Trust, Business Relationship Management, Business Requirements, Business-to-Business (B2B), Customer Engagement, Customer Satisfaction, Digital Marketing Channels, Key Accounts, and Sales Planning"
Packet Systems Indonesia ,Senior Presales Consultant - Data Center,1 week ago,"Job Specification:
Hold bachelor’s degree (S-1 degree) in Information Technology or Computer Engineering or Telecommunication from reputable university with minimum IPK of 3.0
5+ years' experience designing, executing and supporting IT enterprise data center solution
Had experience with customer architect, data center, operations and business stakeholders to define the solution customer needs and ensure that proposed designs address customer needs
Experience in :
 o Compute : Cisco, HPE, Dell
 o Storage : Purestorage, HPE, Dell, NetApp
 o Virtualization : VMware Nutanix
 o Backup : Veeam Commvault
Had related certificate for data center technology (server, storage, virtualization, backup)
Has presales background such as configuring product Bill of Material, presentation, Proof of Concept
Competent with Microsoft Office applications i.e. Microsoft Visio, Word, Excel, and PowerPoint
Positive attitude and a strong commitment to delivering quality work
Leadership, teamwork, commitment, and service excellence personal qualities
Ability to perform under pressure and tight time constraints; be able to work under limited guidance in line with a broad plan, or strategy.

Job Descriptions
Regularly evaluate current Enterprise Data Center Architecture, adoption-of and compliance-with the Architecture Common Process (Architecture Quality Plans, Design Reviews, etc.)
Work closely with other team members to propose end to end solution strategy
Project scoping, systems architecting, proposal generation and proof of concepts execution
Ensure that proposed high level designs adequately mitigate identified information risks
Creates all conceptual, logical, and physical architecture deliverables documented and agreed to in the architecture quality plan.
Support design and assist implementation of the solution
Accountable for all the process related aspects of architecture, which include formal engagement with the project manager, project lead architect, and the project team members,
Produce and maintain all architecture artifacts including vision, principles, constraints, standards, high-level design etc
Responsible for the creation of the architecture quality plan which defines the content, scope and objectives of the architecture activities for the project","Data Centers, Enterprise Data, Logics, Presales, Presentations, Proof of Concept, Proposal Generation, Proposal Writing, Scope Management, and Technical Architecture"
Populix,Data Scientist (Generative AI),1 month ago,"About Us

Populix is a consumer insights platform that helps businesses connect with its database of respondents and provides them with insights to better understand the preferences of Indonesian consumers. Populix has a pool of over 250,000 diverse, readily accessible, and highly-qualified respondents across Indonesia. Its products range from intensive research studies to simple surveys and can be arranged on a project or subscription basis. Focusing on the fact that Indonesian consumers are super sticky to their phones, Populix facilitates a diverse range of data collection methods via its mobile app.

Job Brief

Populix is seeking a highly motivated and experienced Senior Data Scientist with expertise in Generative AI and Natural Language Processing (NLP). The successful candidate will be responsible for the development, optimization, and implementation of AI across Populix's products, ensuring it is user friendly, efficient, and effective.

Responsibilities:

Lead the development and implementation of Generative AI models for Populix's products and services
Work collaboratively with cross-functional teams to identify areas for AI-driven innovation and develop strategies for delivering them
Develop and implement NLP models for text classification, text completion, and sentiment analysis
Build, train and optimize machine learning models and algorithms to provide data-driven insights to clients
Communicate effectively with clients, stakeholders, and other team members to deliver high-quality AI-driven solutions

Requirements:

Bachelor’s or master's degree in Computer Science, Statistics, or related fields
Minimum 2 years of working experience as a data scientist, 2 years experience with NLP
Strong programming skills in Python and its data science ecosystem (spacy, nltk, LangChain, Ollama (or other LLM Framework) OpenAI, etc)
Strong SQL and noSQL skills
Expertise in the latest ML techniques and deep learning frameworks such as Tensorflow, PyTorch, etc
Strong problem-solving and analytical skills
Excellent written and verbal communication skills
Familiar with customer behavior and human computer interaction is a plus
Experience in working with large datasets and distributed computing environments
Ability to work independently and in a team-oriented, collaborative environment

Powered by JazzHR

JNZEWePHzv","Computer Science, Data Science, Datasets, Distributed Computing, Natural Language Processing (NLP), Neuro-Linguistic Programming (NLP), Oral Communication, Problem Solving, Statistics, and Working Experience"
