Company Names,Job Titles,Posted On,Job Details,Skill
Traveloka,Software Engineer - Backend,Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.

In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.

As a Backend Software Engineer, you are expected to:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure 
Contribute code to projects that require backend work 
Improve existing code bases to be more scalable and reliable 
Monitor and react on alerts to resolve issues 
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered 
Propose solutions to code or problems in a high-traffic environment Perform analysis exercises and contribute to postmortems for incidents 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background 
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review 
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself



Requirements

Bachelors' degree in Computer Science from reputable universities s preferred. 
Excellent problem solving by employing algorithms, data structures, and design patterns 
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others 
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand 
Fluency with English, both oral and written 
Prior technical engineering or working experience is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Science, Data Structures, Integration Testing, Portability, Problem Solving, Programming, and Reliability"
Traveloka,Backend Engineer - Flight,1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Transport.

As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.

In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.

As a Backend Software Engineer, you are expected to:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure
Contribute code to projects that require backend work 
Improve existing code bases to be more scalable and reliable 
Monitor and react on alerts to resolve issues 
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered
Propose solutions to code or problems in a high-traffic environment 
Perform analysis exercises and contribute to postmortems for incidents
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review
Write clean and efficient code, adhering to best practices, and ensuring that your solutions are reusable and maintainable 
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself



Requirements

To excel in this role, you should possess:

Bachelors' degree in Computer Science from reputable universities with minimum GPA of 3.5/4.0.
Excellent problem solving by employing algorithms, data structures, and design patterns
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand
Fluency with English, both oral and written
- Prior technical engineering or working experience is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Code Review, Computer Science, Portability, and Problem Solving"
Verint,C# .Net Developer (Technical Consultant),6 days ago,"Requirements
Bachelor's degree in Computer Science or equivalent
Min. 5 years hand-on experience with C#, .Net, SQL
Good ability in English (Oral & Written)
For Indonesian Citizen Only (WNI)

Responsibility
Participate in analysis & design sessions often involving architect group and product management team
Develop and maintain high quality code related to the product or project within agreed timescale
Communicating status, issues, and risk to technical leader",".NET Framework, Analytical Skills, C (Programming Language), C#, C# in .NET, English, Procedural Programming, SQL, and Software Development"
Blue Bird Group,Dotnet Developer,2 weeks ago,"As part of our effort to continue our digital transformation, and to implement our initiatives to meet customer needs, develop new capabilities, ensure new critical infrastructure, and participate in new industry ecosystem PT Bluebird Tbk is looking for a new Backend Dotnet Developer.

What Will You Do
Design, develop, maintain, test, and analyze the software programs, applications, and reports.
Design and document software specifications throughout the product life cycle.
Create API exposing REST, gRPC
Develop microservices using .NET Core
Working technical knowledge of programming languages including .net (c#), .NET Core, aspx, asmx.
Compile and analyze data, processes, and codes to troubleshoot problems and identify areas for improvement.

What You Need
Bachelor degree in Computer Science or related fields
Min. 3 years experience using .NET Core
Good knowledge in .NET programing language & has experience in designing & develop GUI, backend services & API.
Min. 1 year experience using SQL database, preferably MS SQL, MySQL
Able to write clean, efficient & maintainable code.
Love to code
Keen to keep learning for new knowledge
Good problem solver
Good debugging skill

Why BlueBird Group?
We have more than 25,000 fleets, from taxi, rental car, corporate car, rental bus, airport bus, school bus to logistics around Indonesia.
We have more than 150 developers that split into multi product squads (cross-functional team), and we keep increasing.
We always innovate our MyBlueBird app, DriverApp, BirdKirim, Corporate app, Taxi Operation, etc.
Our IT culture also always be together, openness, humble, and hungry for learning, and we need these for agility.
We think, mistake is needed to be successful. So, always dare to improve.

Let's Apply & Join Our IT Squad!",".NET Core, .NET Framework, C#, Computer Science, Databases, Microservices, Microsoft SQL Server, MySQL, Programming, and SQL"
PT Astra International Tbk,Mobile Developer,5 months ago,"Deskripsi Pekerjaan

Membangun aplikasi baru berbasis mobile
Melakukan pengujian terhadap aplikasi yang di buat
Menganalisa dan mengembangkan aplikasi yang sudah ada

Persyaratan

Minimal pendidikan D3/S1 Ilmu Komputer, Teknologi Informasi, Manajemen Informatika, Sistem Informasi atau program studi yang berkaitan
Menguasai dan memiliki pengalaman mengembangkan aplikasi Android 
Menguasai SQL Server Database
Menguasai Android Studio
Memahami Flutter atau React Native merupakan nilai tambah
Bersedia mempresentasikan project yang pernah dibuat","Android, Android Development, Android Studio, Mobile Application Development, and iOS Development"
Lancesoft Indonesia,Mobile Application Developer,5 days ago,"Mobile Developer Native (Android & IOS)
-------------------
- Min Bachelor Degree
- Min YoE: 2 Tahun di bidang terkait
- Creative problem-solving skills
- Good analytical & logical thinking
- Tech stack : ios (swift), Kotlin
- Experience on deploy mobile apps to Play Store and Apps Store
- Familiar working with Git",Kotlin and Swift (Programming Language)
Grab,"Software Engineer, Mobile (Flutter) - Merchant Experience",1 week ago,"Company Description

About Grab and our workplace

Grab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all.

Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change.

Job Description

Get to know the Team

The MEX App Flutter team is responsible for building and maintaining the comprehensive merchant app for merchants to manage their business on Grab. Our team comprises experienced engineers with a shared passion on improving merchant experience. Join us on devising and implementing innovative solutions aimed at enhancing the merchant experience.

Get to know the Role

As a Flutter engineer, you are expected to work on both product development as well as engineering improvements.

We are looking for a Software Engineer who strives for excellence in his/her work. We believe a successful candidate is one who has passion and is always curious. If you believe you have what it takes, we’d love to hear from you.

The Day-to-Day Activities

Contribute to the development of new features and improvements for our mobile applications, ensuring robustness, performance, and a great user experience.
Write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality.
Participate in the maintenance of existing mobile applications, including bug fixing and performance enhancements.
Participate in technical discussions with other engineering teams.
Participate in code reviews to ensure code quality and share knowledge with the team.
Write unit and integration tests. Collaborate with QAs to make sure our app releases are always worthy of five star ratings.
Work closely with the product and design teams to understand requirements, and translate them into effective technical solutions.
Participate in an on-call rotation for critical support issues, demonstrating problem-solving skills and a commitment to maintaining high application uptime.
Participate in agile development and project management processes, including planning, stand-ups, retrospectives, and tasks estimations, prioritization, and coordination with team members, to ensure timely delivery of projects.
Stay up-to-date with the latest industry trends and technologies in mobile development, and suggest improvements to our processes and tools.

Qualifications

The Must-Haves

3+ years of mobile development experience, 2+ years of Flutter engineering experience.
Fluent in Dart programming language.
Understanding of programming paradigms such as OOP, TDD, reactive programming and dependency injection.
Working knowledge of several architectural approaches including clean architecture like MVVM.
Experience in writing maintainable and testable code, including API design, unit testing and UI testing techniques.
Experience in maintaining applications with a high user base via crash analytics, remote debugging and continuous integration.
Highly accountable and takes ownership of one’s own work.
Eager to learn, to take more responsibility and create impact on millions of users.

The Nice-to-Haves

Experience in optimizing app performance: network data consumption, battery, storage, app size, app launch time, etc.
Experience in iOS/Android native development.

Additional Information

Benefits at Grab: 

Benefits

We care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer:

Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance.
Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive.
Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave.
Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges.
Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals.
Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life.

We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more.

What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying.

We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are.","Android, Flutter, Mobile Application Development, Model-view-viewmodel (MVVM), Programming, Reactive Programming, Technical Discussions, UI Testing, Unit Testing, and iOS"
EY,Web Platform Engineer - Junior or Senior Consultant,Reposted 2 weeks ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:

The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.

We are seeking talented and passionate Web Engineers who have worked with modern software solutions including ReactJS, Svelte, or other Web Library/Framework to join our team, you will have opportunities to work on multiple backend services, talking directly to the end-users, identifying their challenges and how we can help them in their work life. It is very important that our team members take initiatives to identify problems, and have the right mindset and skill sets to solve them. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities: 

The goal is to support our clients to transform their business through technology. As a Web Engineer you will be responsible for analyzing, designing, developing, integrating, testing, and operating your team's software systems in a consistently high quality manner. When working on the systems within your team's domain, you take into account the appropriate architectural patterns, code design, and infrastructure options, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, engineers will be responsible for post deployment monitoring as well.

In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team member involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.

Being an experienced team member, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements: 

Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
1-3 years of Development experience
Strong knowledge of algorithms and data structures
Fluency in developing and understanding sequence diagrams, class models, etc.
Proficiency in NodeJS, React or other Web Library/Framework
Experience with the mobile web platform is necessary
Provide mobile web functionality for innovation
Working knowledge of the general web architectures, trends, and emerging technologies
Experience in writing maintainable and testable code, including API design, unit testing and UI testing techniques.
Proficient understanding of code versioning tools (preferably Git)
Collaborate with backend team and product/experience teams
Humble and hungry engineer. Always curious, always looking for a better way
Highly accountable and takes ownership of one's own work.

For senior software engineer:

4+ years of professional web software development experience
Experience owning an end-to-end feature
Possess excellent communication, sharp analytical abilities with proven design skills, able to think critically of the current system in terms of growth and stability
Ability to understand business requirements and translate them into technical requirements
Familiarity Microservices, Service Worker and PWA (Progressive Web App)
Familiarity with modern build pipelines and tools
Identify and resolve performance and scalability issues
Experience with browser APIs and optimizing front end performance

Ideally, you must have a:

Prior consulting experience relevant to industry-specific business and technology functions
Prior consulting experience highly preferred

What we look for 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","Business Requirements, Code Design, Communication, Computer Science, Critical Thinking, Microservices, Software Development, Technical Requirements, UI Testing, and Unit Testing"
Traveloka,Software Engineer - Backend,Reposted 3 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.

In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.

As a Backend Software Engineer, you are expected to:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure 
Contribute code to projects that require backend work 
Improve existing code bases to be more scalable and reliable 
Monitor and react on alerts to resolve issues 
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered 
Propose solutions to code or problems in a high-traffic environment 
Perform analysis exercises and contribute to postmortems for incidents 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background 
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review 
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself



Requirements

Bachelors' degree in Computer Science from reputable universities s preferred. 
Excellent problem solving by employing algorithms, data structures, and design patterns 
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others 
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand 
Fluency with English, both oral and written 
Prior technical engineering or working experience is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Science, Data Structures, Integration Testing, Portability, Problem Solving, Programming, and Reliability"
Traveloka,Software Engineer - Web (Corporate Travel),Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Corporate Travel is one of the strategic products of Traveloka that provides the best-in-class experience for our business/corporate customers to fulfill their business travel needs.

As a Software Engineer on our Web Engineering team, you will play a pivotal role in shaping the future of Corporate Travel Product and Technology. You will work with a dynamic team of engineers, product managers, designers, data analysts, and QA engineers to deliver exceptional web experiences and automation solutions.

Some responsibilities:

Delivering high-performance and scalable user interfaces using the latest standards and frameworks
Following strictly to the design principles and adhering to guidelines
Should understand the product requirements and be able to deliver on time
Writing e2e and unit testing for the components with good code coverage
Should be able to write code with high quality & proper documentation
Able to deliver project/feature on own, work closely with different stakeholders, and communicate efficiently

In Traveloka, we believe technology is there to solve business problems. If you are a motivated and strategic professional with a passion for driving engineering excellence, we invite you to join our team and contribute to our continued success.



Requirements

Bachelors' degree in Computer Science or equivalent from a reputable university
1+ years of professional web development experience.
Proficiency in HTML, CSS, JavaScript, TypeScript, React, and Next.js.
Strong comprehension in JavaScript promises and asynchronous programming.
Experience with Node.js and building automation solutions is a plus.
Excellent problem-solving skills and a proactive attitude.
Ability to collaborate effectively with cross-functional teams.
Strong communication skills and the ability to explain technical concepts to non-technical stakeholders.
A passion for keeping up-to-date with the latest industry trends and technologies.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Cascading Style Sheets (CSS), Computer Science, HTML, High Performance Computing (HPC), JavaScript, Next.js, Parallel Computing, Product Requirements, React.js, and TypeScript"
Agoda,Lead Software Engineer – Back End (FinTech) (Bangkok based – Relocation provided),2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know Our Team 

Fintech is one of the fastest growing areas in Agoda and we are rapidly expanding our tech team. We work closely with the finance business team and our Fintech product owners to reduce risk, drive efficiencies and move on new market opportunities in this exciting field. We have a wide range of projects from traditional finance to cutting-edge customer fintech. For example, reconciliation using Big Data technologies, growing and optimizing customer payments options, tax calculations in milli-second response times and a mesh of supplier payment options like virtual credit cards. It ’ s a hot field and the perfect mix of data engineering and backend engineering.

 The Opportunity 

 In this role, you will not only develop robust backend systems but also architect and maintain scalable data pipelines and storage solutions that support complex data collection, processing, and analysis. Your dual expertise in backend and data engineering will play a crucial role in optimizing our financial technology solutions and driving informed business decisions through reliable data insights. 

 In This Role, You’ll Get to 

 Think and own the full life cycle of our products, not just a single piece of code – from business requirements, technology selection, coding standards, agile development, unit and application testing, to CI/CD and proper monitoring 
 Design, develop and maintain platforms and data pipelines across fintech 
 Boost System Performance: build systems that are stable, scalable, and highly performant to meet the dynamic demands of the financial landscape 
 Write great code and help others write great code – mentor people in your team and wider 
 Collaborate with other teams and departments 
 Exceptional problem-solving skills coupled with a strategic mindset are essential. You possess the ability to adapt to new changes and the foresight to anticipate future needs. Leadership at Agoda isn’t just managing tasks but inspiring innovation and driving vision into reality. 
 Foster Cross-Functional Collaboration: work with diverse teams to drive forward product and technology goals 
 Shape our future team: Play a pivotal role in recruiting and onboarding exceptional talent 

What You’ll Need To Succeed

 10+ years of experience with strong proficiency in Java, Kotlin, Scala, or C# with a proven track record of developing high-performance applications in production settings. Insightful experience with big data technologies like Hadoop, real-time processing frameworks (e.g., Apache Spark), and advanced knowledge of SQL and data architecture. 
 Thinks in systems: their edge cases, failure modes, and life cycles 
 Uses a metrics driven approach and can make informed decisions using data 
 You are passionate about the craft of software development and constantly work to improve your knowledge and skills 
 Experience with Scrum/Agile development methodologies 
 Excellent verbal and written English communication skills 
 Experience with operational excellence and a deep understanding of metrics, alarms and dashboards 

 It’s Great If You Have 

 Experience working in a modern FinTech or Payments organization 
 Domain knowledge in any of these areas: financial reconciliation, financial reporting, tax, payout methods like virtual credit cards or customer payments 
 Hands-on experience working with technologies like Spark for data processing, ETLs for data pipelines and queueing systems (Kafka, RabbitMQ). 
 Core engineering infrastructure tools like GitLab for source control and Continuous Integration, Kubernetes 
 Experience developing, maintaining and debugging large-scale distributed systems 
 Experience in leading projects, initiatives and/or teams, with full ownership of the systems involved 

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #mexico #mexicocity #australia #sydney #melbourne #perth #canada #toronto #vancouver #montreal #china #shanghai #beijing #shenzhen #prague #Brno #Ostrava #egypt #estonia #france #paris #hongkong #budapest #indonesia #jakarta #bali #bandung #malaysia #kualalumpur #germany #dublin #berlin #munich #hamburg #stuttgart #cologne #frankfurt #israel #telaviv #italy #milan #rome #japan #tokyo #osaka #amsterdam #oslo #manila #poland #warsaw #krakow #bucharest #russia #moscow #saintpetersburg #capetown #johannesburg #southkorea #korea #seoul #barcelona #madrid #stockholm #zurich #taiwan #taipei #thailand #bangkok #chiangmai #phuket #istanbul #london #manchester #edinburgh #ukraine #kiev #hcmc #vietnam #hanoi #hochimin #wroclaw #poznan #katowice #rio #salvador #india #delhi #newdelhi #bangladesh #dhaka #pakistan #islamabad #karachi #maldova #macedonia #IT #ENG #4 #india

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Agile Development, Application Testing, Business Requirements, Coding Standards, Dashboards, Foresight, Metrics Driven, Operational Excellence, Problem Solving, and Software Development"
Agoda,"Staff Software Engineer – JVM/Rust Expert (Bangkok-based, Full Relocation Package Provided)",1 week ago,"About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

Get to know our team – Observability Platform in Agoda

Within the WhiteFalcon team, we build and maintain Agoda’s time series database and log aggregation system. We process tens of millions of measurements per second and hundreds of terabytes of logs per day in multiple datacenters, powering thousands of dashboards and alerts. Our biggest challenges are to support the ever-growing need for collecting more data, faster and at lower cost.

In This Role, You’ll Get to

Build fault-tolerant, horizontally scalable solutions running in multi-tenant environments
Solve challenging problems in distributed and highly concurrent environment
Impact all developers in Agoda, providing better observability instruments

What You’ll Need To Succeed

At least 8 years of experience writing performant and scalable code using JVM (Java/Scala/Kotlin) or Rust (C++) languages
User/dev experience of one of the following products: Prometheus, InfluxDB, Victoria Metrics, Elasticsearch, Grafana Loki
Production experience with messaging queues (Kafka)
Deep understanding of concurrency and multithreading
Value code simplicity and performance
Demonstrate proficiency in communication and collaboration skill

It’s Great If You Have

Strong background in DB internals, indexes, data formats (AVRO, Protobuf)
You generally understand observability data types, such as logs and metrics
Profilers, debuggers, tracers hide no secrets from you, especially in a Linux environment
Experience building large-scale time series data stores and monitoring solutions
Experience with S3 (Ceph), Elasticsearch, Grafana and other open-source components
You can get down to the low-level when needed

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #jakarta #bali #dublin #telaviv #jerusalem #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #bucharest #doha #alrayyan #moscow #saintpetersburg #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #dubai #abudhabi #sharjah #london #manchester #edinburgh #kiev #hcmc #hanoi #amsterdam #bucharest #lodz #wroclaw #poznan #katowice #rio #salvador #bandung #yokohama #nagoya #okinawa #fukuoka #IT #ENG #4

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Apache Kafka, C++, Ceph, Distributed Systems, Java, Java Virtual Machine (JVM), Kotlin, Multithreading, Rust (Programming Language), and Scala"
