Company Names,Job Titles,Posted On,Job Details,Skill
Traveloka,Technical Product Manager - Accommodation,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Company Overview:

Join Traveloka, a pioneering technology company at the forefront of transforming the travel industry. We are actively seeking Technical Product Manager with a background in Computer Science Engineering. If you possess a passion for leveraging cutting-edge technology, driving innovation, and have a knack for solving complex technical challenges, we want you to be a part of our team.

Position Overview:

As the Technical Product Manager, you will spearhead the development of innovative solutions that revolutionize how our supply is sourced, curated, and delivered across Traveloka platforms. This role requires a professional with deep technical expertise, a creative mindset, and a passion for driving product development through advanced technology solutions.

Responsibilities:

Supply Strategy:

 Develop and execute a robust supply strategy, leveraging technical expertise to align with company goals and customer needs.
 Oversee the sourcing, curation, and delivery of content, ensuring seamless integration with Traveloka platforms.

AI Integration:

 Harness AI and machine learning technologies to optimize content supply processes, driving relevance and personalization.
 Lead initiatives to implement AI solutions that enhance content completeness and recommendation algorithms.

Technical Product Development:

 Collaborate closely with the technology team to ensure the technical feasibility and successful development of innovative content supply products.
 Drive technical product development initiatives, ensuring alignment with business objectives and leveraging expertise in Computer Science Engineering.

Team Leadership:

 Manage and lead a cross-functional team of content specialists, data scientists, and product developers, fostering a culture of technical excellence and innovation.
 Inspire creativity and continuous improvement within the team, driving collaboration and achieving ambitious goals.

Complex Problem Solving:

 Apply analytical thinking and technical expertise to tackle complex challenges related to content supply, driving efficient and effective solutions.
 Implement technical solutions that enhance content delivery and elevate user experience.

Innovation and Creativity:

 Cultivate a culture of innovation and creativity within the team, encouraging exploration of new technical ideas and approaches.
 Lead the development of cutting-edge content supply features that position Traveloka as a leader in the market.

Data-Driven Decision Making:

 Utilize advanced data analytics tools to gain insights into user behavior, content performance, and market dynamics.
 Drive data-driven decisions to continually optimize content supply strategies and enhance product performance.

Collaboration and Communication:

 Foster strong collaboration with cross-functional teams, including technology, marketing, and customer support, to drive alignment and achieve business objectives.
 Effectively communicate product vision, updates, and key performance indicators within the organization.

Join us at Traveloka and be a part of our mission to redefine the travel industry through innovation and technology. If you are passionate about leveraging your technical expertise to drive impactful product development, apply now!



Requirements

 Bachelor's degree in Computer Science Engineering or Electrical Engineering with outstanding academic achievements. A master's or advanced degree is highly desirable.
 5 years or more of progressive experience in technical roles within top-tier technology companies, specializing in areas such as software engineering, data science, or AI development.
 Proven track record of successful product management roles within highly technical environments, with a focus on leveraging data analytics and content optimization strategies.
 Demonstrated proficiency in utilizing advanced data analytics tools and platforms, including but not limited to Tableau, Google Data Studio, and SQL databases, to extract actionable insights and drive informed decision-making processes.
 In-depth understanding of market dynamics, user behavior analytics methodologies, and emerging trends within the travel and hospitality sectors, with a specific emphasis on accommodation services.
 Exceptional analytical capabilities, with a demonstrated ability to manipulate and interpret complex datasets to derive strategic insights and facilitate innovative product development initiatives.
 Advanced project management skills, including experience managing large-scale technical projects and cross-functional teams, with a proven ability to deliver high-quality results within stringent timelines.
 Collaborative team player with outstanding communication skills, capable of effectively liaising with diverse stakeholders and multidisciplinary teams to drive alignment and achieve common objectives.
 Meticulous attention to detail, coupled with a self-driven and adaptable mindset, enabling successful navigation of dynamic and fast-paced work environments while maintaining a focus on delivering excellence.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Communication, Data-driven Decision Making, Emerging Trends, Key Performance Indicators, Optimization Strategies, Problem Solving, Product Vision, Strategic Insights, Technical Product Development, and User Behavior"
GoTo Group,Senior SDET - Consumer Payments,2 weeks ago,"About the Role :

As a Sr SDET engineer —you would need to be able to lead and implement the test strategy for manual as well as automation by working closely with the product engineering group. They would also work on the latest cutting-edge internet/software technology. We are looking for passionate individuals who want to make a difference in the world, have a strong will of constant learning and development, are open and collaborative, and never stop striving to improve and develop both themselves and the products they are responsible for. Here at GTF, we want to share our passion in building the best products using amazing technology while having great fun doing it.

What You Will Do

Work closely with the Product team (i.e. PMs, Designers, Developers, and SDET/QA) right from the inception of features
Participate in product & tech discussions, and refine the acceptance criteria and testing estimation
Understand business and product requirements as related to payments and the existing service architecture
Write concise, comprehensive, detailed test plans based on business and product feature requirements; 
Improve the test automation experience by enhancing tools/scripts, test coverage, and/or code structure, and automate repeated manual tasks to improve self/stream's productivity
Take responsibility for the quality of features and the delivery of the entire feature 
Debug and analyze the bugs in the application/service, aiding developers in arriving at the root cause

What You Will Need

At least a minimum 5 years of experience in professional testing in Microservices/API/App/Web
Hands-on in test automation using any language (preferably Java & Kotlin)
Experience with open-source automation libraries like Rest Assured, Appium, and Selenium
Familiarity with CI/CD tools like Gitlab, and Jenkins
Deep knowledge in manual & automation test methodologies and principles; 60+40 (automation + manual)
Excellent analytical, debugging skill and problem solving with attention to detail
Well-versed with Agile methodology, SDLC and STLC

About the Team :

Consumer Payments is part of GoTo’s financial services arm. Our team works to provide responsible and sustainable financial services to our users. We operate with the fundamental belief that financial inclusion can unlock the doors to a better quality of life, both in the present as well as in the long term.

We are responsible for building and growing the customers and payments made through GoPay. GoPay is South East Asia’s fastest-growing consumer payments and financial services app and serves tens of millions of registered users on a variety of payment avenues, providing the most convenient payment methods in South East Asia.

As part of the Consumer Experience team, you will be responsible for products to improve GoPay usage of Gojek and GoPay applications. This team is also responsible for the platform products like communication framework and mobile app experience.","Appium, Automation, Debugging, Microservices, Product Requirements, Quality Assurance, Selenium, Test Automation, Test Methodologies, and Test Planning"
Hilton,Front Desk Supervisor,Reposted 9 hours ago,"With thousands of hotels in over 100 countries and territories, Hilton offers countless opportunities to delight. From an open door to a welcoming smile and an exceptional experience, we offer the millions of travellers who stay with us every year a welcome they will never forget. In addition to our flagship brand, Hilton Hotels & Resorts, the family of brands includes Waldorf Astoria, LXR, Conrad, Canopy, Curio Collection, DoubleTree, Hilton Garden Inn, Hampton and many others.

If you appreciate the impact global travel can have on the world, you may be just the person we are looking for to work as a Hilton Team Member. Because it’s with Hilton where we never forget the reason we're here: to delight our guests, Team Members, and owners alike.

The Front Desk Supervisor provides leadership and guidance to Front Desk staff during the assigned shift to ensure that consistent quality service is provided.

What will I be doing? 

As the Front Desk Supervisor, you will be responsible for performing the following tasks to the highest standards:

 Supervise Front Desk staff to ensure smooth and efficient operation during the assigned shift.
 Communicate effectively both verbally and in writing to provide clear directions to staff.
 Assign and instruct Guest Service Agents in the details of work, observing their performance and encouraging improvements.
 Use creative management skills to solve guest and team member problems, ensuring compliance with company standards to ensure consistent high-quality guest relations.
 Manage desk, resolve guest concerns, handles emergencies and other challenges that may occur during the assigned shift, implementing resolutions by using discretion and judgment.
 Greet customers immediately with a friendly and sincere welcome, using a positive and clear speaking voice.
 Listen to and understand requests, issues and situations from both guests and team members.
 Regular attendance in conformance with the standards established by Hilton from time to time.
 Work varying schedules to reflect the business needs of the hotel due to the cyclical nature of the hospitality industry.
 Support and motivate front desk team members by leading by example and employing competent and consistent management practices.
 Actively take part in training the team, supporting and leading formal training sessions and focusing on on-the-job training to ensure that all team members are of the same standard.
 Attend training where and when required.
 Act as a coach and mentor to team members, reinforcing standards and expectations and motivating team members to strive for established targets.
 Maintain discipline amongst team members, ensuring consistency in accordance with the team member handbook, Chinese Labor Law and HR guidelines.
 Be involved with the development of high potential team members to ensure that all team members are trained to progress to the next level of their career.
 Contribute to the hotel and team by sharing new ideas and suggestions for improvements, being innovative and creative to provide quality service and customer care to team members and guests.
 Responsible for the smooth induction and facilitation of training for new team members, ensuring that they are trained to the minimum level standard and that they can competently complete their jobs and know what is expected of them.
 Create a warm and welcoming arrival for guests, ensuring that they feel expected and immediately “at-home” when they arrive.
 Check-in guests in accordance with their reservation details, ensuring that the registration cards are completed, reservation information confirmed, Hilton Honors and Frequent Flyer numbers enquired, and method of payment is secured.
 Ensure that guests are escorted to their rooms, hotel facilities and room features are explained, and luggage is delivered in a prompt manner.
 Handle complaints promptly and efficiently, taking the necessary action, and informing the Guest Relations Manager or Guest Service Manager to follow-up where appropriate.
 Follows-up with all guests to ensure satisfaction with problem resolutions.
 Maintain awareness of guests’ profiles and specific preferences, ensuring that they are acted upon for each reservation.
 Act as the first point of contact and liaison for VIP guests, ensuring that they are treated personally and recognized as an individual.
 Liaise with Sales, Reservations and the Business Development teams to handle corporate guests.
 Promote Hilton Honors and its associated benefits to guests who are not already enrolled in the program, ensuring that existing Hilton Honors members receive personal and professional service that recognizes them as important guests and that their benefits are received.
 Allocate room in accordance to the guests’ reservations, preferences and remarks, maintaining a systemized and sales focused approach to room inventory management.
 Ensure that guests’ profiles and information is input into the Police Report system in a timely and accurate way.
 Apply Hilton brand standards in each and every action, acting as a role model and example of how the standards should be carried out in a practical setting.
 Knowledgeable of the hotel’s facilities and services as well as basic knowledge of Hilton International, MEAP and other properties in China.
 Up to date with information on facilities, attractions, places of interest, sights and activities in and around the hotel.
 Ensure communication, coordination and cooperation between the front desk and other operating departments, specifically Housekeeping, F&B and Accounts.
 Maintain hotel systems to ensure accuracy of information and data, and that it is easy to use and operate, in an organized and systemized way.
 Ensure that the Front Desk equipment and systems are functioning at all times, and that the area is maintained in a clean, tidy and organized way.
 Pass on information effectively, ensuring that all necessary details are communicated to the intended person and that any pending action is completed, and guest satisfaction is confirmed.
 Conduct daily briefings, shift handovers, attend meetings and effectively communicate information to team members.
 Ensure that the Assistant Front Desk and Guest Service Managers are kept aware and up to date with operational issues.
 Ensure that the day-to-day functions of the front desk are completed, including but not limited to Guest Service Manager’s checklists, trace reports, credit limit checks, online back-ups, allocation of rooms, Lost Interface, Pay-Masters, discount and rate discrepancies, and registration cards.
 Check registration cards, meetings and functions information, billing instructions, financial records and reservation backups to ensure that all information received is acted upon.
 Complete reports where and when requested, ensuring that they are complete and delivered on time to the respected parties.
 Ensure that the front desk is kept stocked and maintained with requisitions and that par levels are maintained, and stock tracked.
 Keep up to date and aware of competitor activities in order to be proactive and create market advantage.
 Adhere to the hotel selling strategy of Demand Based Pricing and maintain rate integrity by offering clear, transparent, and value for money rates to guests.
 Comply with Health & Safety, Emergency Management, the Disaster manual, Fire procedures and regulations. In the absence of the Guest Relations Manager, be a part of the Fire Team and take action accordingly.
 Adhere strictly to standard cash handling procedures amongst team members, ensuring that all team members balance their float and drop the required amount.
 Adhere to the company’s credit policy at all times when handling cash, credit card transactions, city ledgers, providing currency exchange services, LPO and third-party payments for rooms, meetings, F&B and any other charges that may be incurred by guests.
 Maintain safety deposit boxes, ensuring that guests’ valuables are safe and secure at all times.
 Follow-up on outstanding accounts to ensure no loss of revenue and secure method of payment for upcoming reservations.
 Maintain the efficiency of departure by checking all guests’ folios to ensure accuracy of charges.
 Manage costs effectively by minimizing and controlling expenses.
 Maintain awareness of sales opportunities within the hotel, maximizing revenue in an ethical and responsible manner, adhere to Hilton brand standards and ensuring that guests receive value for money.
 Handle guest relocations as required.
 Familiar with and master the Front Desk system.
 Carry out any other reasonable duties and responsibilities as assigned.
 The Management reserves the right to make changes to this job description at its sole discretion and without advance notice.


What are we looking for?

A Front Desk Supervisor serving Hilton Brands is always working on behalf of our Guests and working with other Team Members. To successfully fill this role, you should maintain the attitude, behaviours, skills, and values that follow:

 Able to read, write, speak and understand the English language to communicate effectively with guests and employees.
 Able to access and accurately input information using a moderately complex computer system, including Hilton property management systems.
 Good interpersonal skills to provide overall guest satisfaction.
 Basic mathematical comprehension to understand and interpret numbers as they apply to operations in hotels.
 Able to effectively deal with internal and external customers, some of whom will require high levels of patience, tact and diplomacy to defuse anger, collect and analyse accurate information and resolve conflicts.
 Able to work under pressure and deal with stressful situations during busy periods.
 2 to 3 years of related working experience preferred.


What will it be like to work for Hilton? 

Hilton is the leading global hospitality company, spanning the lodging sector from luxurious full-service hotels and resorts to extended-stay suites and mid-priced hotels. For nearly a century, Hilton has offered business and leisure travellers the finest in accommodations, service, amenities and value. Hilton is dedicated to continuing its tradition of providing exceptional guest experiences across its global brands. Our vision to fill the earth with the light and warmth of hospitality unites us as a team to create remarkable hospitality experiences around the world every day. And, our amazing Team Members are at the heart of it all!

Work Locations

DoubleTree by Hilton Jakarta Bintaro Jaya Exchange

Schedule

Full-time

Brand

Doubletree by Hilton

Job

Guest Services, Operations, and Front Office","Cash Handling, Conflict Resolution, Diplomacy, Guest Relations, Guest Satisfaction, Hotel Management, Mathematics, Receptionist Duties, Reservations, and Stressful Situations"
Traveloka,Engineering Manager - Ground Transport,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Manager in the Ground Transport (Bus & Shuttle Demand) team, you will play a key role in leading and guiding a team of skilled Software Engineers - Backend to design, build, and maintain highly-available and highly-scalable systems serving millions of Traveloka users. In addition to overseeing the engineering efforts, you will collaborate closely with Product Managers, Data, Designers, Quality, Operations, and various stakeholders to ensure the successful delivery of top-notch products and features that enhance the travel experience for our customers.

In this leadership position, your responsibilities will include:

Leading and managing a team of Software Engineers - Backend in designing, building, improving, and maintaining our backend applications, third-party data integration, data API, backend systems, and working with monitoring tools and infrastructure.
Fostering a collaborative and open environment within cross-functional teams, encouraging the exchange of ideas and expertise among individuals from top-tier technology, consulting, product, or academic backgrounds.
Ensuring engineering hygiene through active participation in code review, unit testing, and integration testing processes.
Contributing to solution and architectural design reviews, leveraging your expertise to enhance the overall quality and efficiency of the development process.
Playing a vital role in the on-call service support, providing guidance and expertise during critical situations.
Driving innovation and problem-solving initiatives within the team, promoting a culture of continuous improvement and learning.



Requirements

Have experience in a managerial role within software engineering, application development, or systems development.
Profound knowledge of software engineering, application development, or systems development.
Demonstrated expertise in software engineering concepts, design patterns, and algorithms.
Proven ability to lead and collaborate effectively in cross-functional teams.
Strong leadership skills with a track record of fostering a culture of innovation and delivering creative solutions.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Code Review, Creative Problem Solving, Design Review, Integration Testing, Leadership, Problem Solving, Software Development, System Development, and Team Management"
EY,Scrum Master - Senior Consultant,Reposted 2 weeks ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:

The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.

We're seeking a highly skilled and experienced Backend Engineer to join our dynamic team. In this role, you will play a crucial role in designing, developing, and maintaining scalable and high-performance backend systems. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities: 

The goal is to support our clients to transform their business through technology. As a Backend Engineer you will be collaborate with cross-functional teams to define, design, and ship new features, identify and address performance bottlenecks in the backend systems, design and optimize database schemas, develop and maintain RESTful APIs for seamless communication between front-end and back-end systems, write unit tests and participate in code reviews, collaborate with technical writers to create user and developer documentation, and operating your team's software systems in a consistently high quality manner. When working on the systems within your team's domain, you take into account the appropriate architectural patterns, code design, and infrastructure options, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, engineers will be responsible for post deployment monitoring as well.

In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team member involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.

Being an experienced team member, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements: 

Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
3-6 years of Development experience
Strong knowledge of algorithms and data structures
Fluency in developing and understanding sequence diagrams, class models, etc.
Strong proficiency in programming languages such as Java, C# .Net, or Golang.
Solid understanding of database systems, both relational and NoSQL.
Strong in fundamental programming like SOLID Principle, Clean Architecture or related fundamental knowledge and practices
Experience in writing maintainable and testable code, including API design, unit testing and UI testing techniques.
Experience working in an Agile/Scrum development process.
Humble and hungry engineer. Always curious, always looking for a better way
Highly accountable and takes ownership of one's own work.

For senior software engineer:

4+ years of professional backend software development experience
Experience with Event-Driven Architecture such as Kafka or RabbitMQ
Familiarity with cloud services (e.g., AWS, Azure, Google Cloud).
Knowledge of containerization and orchestration tools (e.g., Docker, Kubernetes).
Possess excellent communication, sharp analytical abilities with proven design skills, able to think critically of the current system in terms of growth and stability
Ability to understand business requirements and translate them into technical requirements
Familiarity with modern build pipelines and tools
Identify and resolve performance and scalability issues

What we look for 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","Business Requirements, Code Design, Computer Science, Critical Thinking, Manufacturing Process Improvement, RabbitMQ, Technical Requirements, UI Testing, Unit Testing, and User Interface Design"
Traveloka,Software Engineer,Reposted 4 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Competitive Intelligence engineer, you’ll be working with other BUs solving various dynamic problems while designing and maintaining highly available & highly scalable systems that will help the business team to make better decisions.

You will also be working with a cross-functional team to verify problems, discuss the best and pragmatic solution, and work together to realize it. We work in an open environment where there are no boundaries or power distance. Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.



Requirements

Bachelor's degree in Computer Science or equivalent from a reputable college
Passionate in performing market research
Experience (3+ years) in either backend or security field
Experience in version control (Git) and familiarity with development collaboration tools (GitHub/Phabricator/BitBucket).
Experience in creating a robust and highly scalable system is a plus
Experience in Big data technology is a plus.
Experience in RDBMS like PostgreSQL/MySQL and NoSQL databases like MongoDB is a plus.
Experience in AWS/GCP/Azure and other technologies like Ansible, Containers, Kubernetes, etc is a plus.
Knowledge and experience in using Java/Kotlin 
Strong object-oriented analysis and design skills.
Excellent written, presentation, verbal communication, mentorship skills, influence skills, and shows personal maturity.
Excellent in problem solving, analytical, and possess helicopter view
Comfortable working with cross-functional team



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Back-End Web Development, Communication, Computer Science, Databases, Java, Kotlin, Oral Communication, and Problem Solving"
PT. Intikom Berlian Mustika,Solutions Architect,4 weeks ago,"Responsibilities:
Integrate solutions from the Infrastructure, Network, Transmission, and Cybersecurity teams.
Conduct business analysis to understand and document customer needs and requirements.
Design and develop comprehensive IT architecture solutions.
Create efficient and scalable architecture designs.
Implement and oversee DevOps practices and network administration.
Ensure robust system and data security.
Collaborate and coordinate with other teams to design and implement architecture solutions.
 Requirements:
Minimum Bachelor's degree in a relevant field (e.g., Computer Science, Information Technology).
At least 3 years of experience in IT architecture, infrastructure, and cloud architecture.
Proficiency in engineering and software architecture design.
Hands-on experience with DevOps practices and network administration.
In-depth knowledge of system and data security principles.
Strong business analysis skills.
Excellent communication skills in English.","Application Security, Architecture Development, Cloud Infrastructure, Data Center Infrastructure, IT Infrastructure Design, Infrastructure, and Network Design"
Binance,Product Manager - KYC/ KYB,Reposted 2 weeks ago,"Binance is the leading global blockchain ecosystem and cryptocurrency infrastructure provider whose suite of financial products includes the world’s largest digital-asset exchange.

Our mission is to accelerate cryptocurrency adoption and increase the freedom of money.

If you’re looking for a fast-paced, mission-driven organization where opportunities to learn and excel are endless, then Binance is the place for you.

Responsibilities

Work in a regional team to collaboratively design and develop a platform that provides world class KYC/ KYB service that is compliant and able to provide best user experience
Assist in the design of the development roadmap according to the strategic vision and goals
Create and review Product Requirements Document (PRD) for easy tracking within the project group
Ensure the project is executed according to schedule to meet the deadlines
Communicate with Engineers / Designers as well internal stakeholders to ensure they meet users' needs and those that offer the greatest value are prioritized
Constant refinement on workflow design to ensure the platform is intuitive for seamless operation to optimize conversion rate in the designated markets
Support the Regional/Global Heads and work with different stakeholders to coordinate the implementation of product 
Articulate new features and enhancements to users and internal stakeholders
Support ongoing product use, create documentation that outlines changes regarding the functionality and provide support to users 
Track and analyze key user metrics to form feedback loop for continuous improvements

Requirements

3-5 years of proven experience as a Product Manager from Technology, Fin-tech, Finance or Blockchain industry
Candidates who has strong experience in local market KYC process is a huge advantage
Experience in product lifecycle management, preferably in an agile framework
Strong time-management and organizational skills with ability to objectively prioritize
Logical thinker with ability to identify and articulate rationale, assumptions, and risks
Excellent relationship building and communication skills
Self-starter who is able thrive in a fast-paced, collaborative and cross-functional environment that is results-driven
Proficiency in written and spoken English is a must; bi-lingual (local language) would be an advantage

Working at Binance

 Be a part of the world’s leading blockchain ecosystem that continues to grow and offers excellent career development opportunities
 Work alongside diverse, world-class talent in an environment where learning and growth opportunities are endless
 Tackle fast-paced, challenging and unique projects
 Work in a truly global organization, with international teams and a flat organizational structure
 Competitive salary and benefits
 Flexible working hours, remote-first, and casual work attire

Learn more about how Binancians embody the organization’s core values , creating a unified culture that enables collaboration, excellence, and growth.

Apply today to be a part of the Web3 revolution!

Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success.

By submitting a job application, you confirm that you have read and agree to our Candidate Privacy Notice .","Cryptocurrency, Figma (Software), FinTech, Payments, Product Road Mapping, UX Research, User Experience (UX), User Personas, and User-centered Design"
Grab,"Senior Software Engineer, Fullstack",Reposted 2 weeks ago,"Company Description

About Grab and our workplace

Grab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all.

Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change.

Job Description

Get to know the Team:

The Fulfillment tech family is one of the pillars enabling Grab to out-serve our customers and partners in different businesses and marketplaces across Southeast Asia. We are working on high throughput, real-time distributed systems that use sophisticated machine learning techniques to solve hundreds of millions of requests per day.

Our mission is to offer the best-in-class products and experiences to our driver partners as to increase adoption and engagement of our services. Improve driver partner opportunities and efficiency in order to fulfill customer orders without fail, rain or shine. And to create efficient marketplaces by determining an optimal price that is both sustainable and loved by our partners and customers.

We are a distributed team in 3 different locations: Indonesia, Beijing, and Singapore. Our communication is in English, both in spoken and written form. Our team has direct end-user contact, and impact on the bottom line for merchants and thus, Grab.

Get to know the role

Responsibilities

As a member of the Fleets engineering team, you will be responsible for building and maintaining systems that powers our vehicle rental and maintenance systems. You will be:

Partnering with Product Managers, Designers, and different country business teams to design, and build features that will be used by our Driver or Fleet Partners. 
Leading the end-to-end design and delivery of features in collaboration with other cross-functional engineers in your team 
Finding opportunities to improve existing product features in terms of technical design and scalability 
Driving continuous integration and delivery(CI/CD) efforts to improve the development productivity and quality of our web applications. 

Qualifications

5+ years of professional software development experience.
Strong Computer Science fundamentals in algorithms and data structures. Understands data structures and algorithms, and recognizes when to use them.
Deep understanding of the JavaScript programming language, familiar with various UI components and UI development, and have deep understanding of the Javascript language. 
Writes extensible code and picks the right abstractions that adhere to SOLID principles.
You can work on both web frontend as well as backend development. 
Preferred: Experience working with React and Golang. 

Additional Information

Benefits at Grab: 

Benefits

We care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer:

Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance.
Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive.
Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave.
Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges.
Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals.
Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life.

We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more.

What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying.

We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are.","Back-End Web Development, Communication, Computer Science, JavaScript, Programming, Programming Languages, Software Development, System Performance, Technical Design, and User Interface Design"
GoTo Group,Software Engineer - Android (Consumer Payments),2 weeks ago,"About The Role

As a GoPay -Android Engineer, you are expected to build, release and maintain a large scale application. You will also be responsible for working knowledge of the general mobile landscape, trends, and emerging technologies. You will take a key role on our team, collaborate with a close-knit product engineering team to deliver great products to our customers! The team is built on high collaboration, trust, and self-management.

What You Will Do

Build large-scale and high-performance services to develop simple, easy-to-use products for our unique end customers
Design and develop a highly maintainable and reliable Android app
Write clean and tested code, mostly in Kotlin for Android native environment
Coordinate with other teams (Product Management, UX/Design, Backend Engineering, and Quality Engineering teams) on building and managing the Android app
Implement tech excellence in the Android development environment
Help in a constant exploration of new technology and tools
Deliver solutions that bring a positive impact to low-income communities through up-to-date software technologies
Going forward, you will have to work on flutter application as well

What You Will Need

At least 2 years of working experience in software engineering
Strong knowledge of Kotlin, Android tools and framework, and Android Studio
Good skill in unit tests. Plus points for UI tests
Experience in using app vitals and performance monitoring systems
Experience building an end-to-end system, preferably for a large user base
Strong attention to detail, particularly on software engineering fundamentals, testing methodologies, and quality
Familiarity with Android design patterns
Working knowledge of Flutter is a plus, but not required

About The Team

Consumer Payments is part of GoTo’s financial services arm. Our team works to provide responsible and sustainable financial services to our users. We operate with the fundamental belief that financial inclusion can unlock the doors to a better quality life, both in the present as well as in the long term.

We are responsible for building and growing the customers and payments made through GoPay . GoPay is South East Asia’s fastest-growing consumer payments and financial services app and serves tens of millions registered users on a variety of payment avenues, providing the most convenient payment methods in South East Asia.

As part of the Payment Core team, you will be responsible for delivering essential financial solutions to help grow GoPay users. Beside the fully homemade features, the team is also working in-depth integration with bank partners.","Android, Android Design, Android Development, Android Studio, Attention to Detail, Back-End Web Development, Flutter, Kotlin, Performance Monitoring, and Software Development"
