Company Names,Job Titles,Posted On,Job Details,Skill
Accenture Southeast Asia,ASP.NET MVC Specialist,2 weeks ago,"Analyze client requirements and design solutions for application code development.

Code and test application components to ensure functionality and quality.

Collaborate with cross functional teams to ensure seamless integration of application code.

Provide technical guidance and support to project teams throughout the development lifecycle.

Perform maintenance, enhancements, and development work on application code.

Conduct rigorous testing and troubleshooting to optimize application performance.

Related bachelor degree","ASP.NET, ASP.NET MVC, Client Requirements, Code Design, Communication, English, Functionality, Marketing, Model-View-Controller (MVC), and Negotiation"
Agoda,Lead Software Engineer – Back End (FinTech) (Bangkok based – Relocation provided),2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know Our Team 

Fintech is one of the fastest growing areas in Agoda and we are rapidly expanding our tech team. We work closely with the finance business team and our Fintech product owners to reduce risk, drive efficiencies and move on new market opportunities in this exciting field. We have a wide range of projects from traditional finance to cutting-edge customer fintech. For example, reconciliation using Big Data technologies, growing and optimizing customer payments options, tax calculations in milli-second response times and a mesh of supplier payment options like virtual credit cards. It ’ s a hot field and the perfect mix of data engineering and backend engineering.

 The Opportunity 

 In this role, you will not only develop robust backend systems but also architect and maintain scalable data pipelines and storage solutions that support complex data collection, processing, and analysis. Your dual expertise in backend and data engineering will play a crucial role in optimizing our financial technology solutions and driving informed business decisions through reliable data insights. 

 In This Role, You’ll Get to 

 Think and own the full life cycle of our products, not just a single piece of code – from business requirements, technology selection, coding standards, agile development, unit and application testing, to CI/CD and proper monitoring 
 Design, develop and maintain platforms and data pipelines across fintech 
 Boost System Performance: build systems that are stable, scalable, and highly performant to meet the dynamic demands of the financial landscape 
 Write great code and help others write great code – mentor people in your team and wider 
 Collaborate with other teams and departments 
 Exceptional problem-solving skills coupled with a strategic mindset are essential. You possess the ability to adapt to new changes and the foresight to anticipate future needs. Leadership at Agoda isn’t just managing tasks but inspiring innovation and driving vision into reality. 
 Foster Cross-Functional Collaboration: work with diverse teams to drive forward product and technology goals 
 Shape our future team: Play a pivotal role in recruiting and onboarding exceptional talent 

What You’ll Need To Succeed

 10+ years of experience with strong proficiency in Java, Kotlin, Scala, or C# with a proven track record of developing high-performance applications in production settings. Insightful experience with big data technologies like Hadoop, real-time processing frameworks (e.g., Apache Spark), and advanced knowledge of SQL and data architecture. 
 Thinks in systems: their edge cases, failure modes, and life cycles 
 Uses a metrics driven approach and can make informed decisions using data 
 You are passionate about the craft of software development and constantly work to improve your knowledge and skills 
 Experience with Scrum/Agile development methodologies 
 Excellent verbal and written English communication skills 
 Experience with operational excellence and a deep understanding of metrics, alarms and dashboards 

 It’s Great If You Have 

 Experience working in a modern FinTech or Payments organization 
 Domain knowledge in any of these areas: financial reconciliation, financial reporting, tax, payout methods like virtual credit cards or customer payments 
 Hands-on experience working with technologies like Spark for data processing, ETLs for data pipelines and queueing systems (Kafka, RabbitMQ). 
 Core engineering infrastructure tools like GitLab for source control and Continuous Integration, Kubernetes 
 Experience developing, maintaining and debugging large-scale distributed systems 
 Experience in leading projects, initiatives and/or teams, with full ownership of the systems involved 

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #mexico #mexicocity #australia #sydney #melbourne #perth #canada #toronto #vancouver #montreal #china #shanghai #beijing #shenzhen #prague #Brno #Ostrava #egypt #estonia #france #paris #hongkong #budapest #indonesia #jakarta #bali #bandung #malaysia #kualalumpur #germany #dublin #berlin #munich #hamburg #stuttgart #cologne #frankfurt #israel #telaviv #italy #milan #rome #japan #tokyo #osaka #amsterdam #oslo #manila #poland #warsaw #krakow #bucharest #russia #moscow #saintpetersburg #capetown #johannesburg #southkorea #korea #seoul #barcelona #madrid #stockholm #zurich #taiwan #taipei #thailand #bangkok #chiangmai #phuket #istanbul #london #manchester #edinburgh #ukraine #kiev #hcmc #vietnam #hanoi #hochimin #wroclaw #poznan #katowice #rio #salvador #india #delhi #newdelhi #bangladesh #dhaka #pakistan #islamabad #karachi #maldova #macedonia #IT #ENG #4 #india

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Agile Development, Application Testing, Business Requirements, Coding Standards, Dashboards, Foresight, Metrics Driven, Operational Excellence, Problem Solving, and Software Development"
"NTT DATA, Inc.",MS Engineer (L2),6 days ago,"Make an impact with NTT DATA

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

Your day at NTT DATA

Provides technical support to field engineers, technicians, and product support personnel who are diagnosing, troubleshooting, repairing, and debugging complex electro/mechanical equipment, computer systems, complex software, or networked and/or wireless systems.

Responds to situations where first-line product support has failed to isolate or fix problems in malfunctioning equipment or software. Reports design, reliability, and maintenance problems or bugs to design engineering/software engineering. May be involved in customer installation and training.

Provides support to customers/users where the product is highly technical or sophisticated in nature.

What You'll Be Doing

Key Roles and Responsibilities:

Proactively monitors the work queues. 
Perform operational tasks to resolve all incidents / requests in a timely manner and within agreed SLA. 
Execute changes with clear identification of risks and mitigation plans to be captured into the change record. 
Coach Service Desk and L1 teams for technical and behavioral skills
Contribute to the change management process and ensures all changes are carried out with proper change approvals. 
Audit and analyze incident and request tickets for quality and recommends improvements with updates to knowledge articles. 

Required Experience:

 Minimum 3 years of experience in information security, with a focus on data protection and DLP. 
 Experience in managing DLP solutions in large enterprise environments. 
 Knowledge of data classification methodologies and techniques. 
 Proficiency in Data Loss Prevention Technologies (Microsoft, McAfee/Trellix, Forcepoint, Symantec, or similar solution)

Workplace type: 

About NTT DATA

NTT DATA is a $30+ billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long-term success. We invest over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure, and connectivity. We are also one of the leading providers of digital and AI infrastructure in the world. NTT DATA is part of NTT Group and headquartered in Tokyo.

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.","DLP, Data Classification, Data Privacy, Debugging, Information Security, Large Enterprise, McAfee, Queues, Service Desk, and Service-Level Agreements (SLA)"
Traveloka,Experienced Backend Software Engineer - Travel Activities (Open),Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a backend software engineer, you are responsible to help design, develop, and maintain the highly available and scalable systems that serve millions of Traveloka users every day. You will be expected to employ your knowledge in Algorithms, Design Patterns, and Data Structures to solve Traveloka business needs.

You will also collaborate with others such as fellow Engineers, Quality Assurances, Product Managers, Operations, and many others. You will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.



Requirements

Required attributes:

Excellent problem solving by employing Algorithms, Data Structures, and Design Patterns
Willingness to continuously learn new things: technology-related, product-related, or others
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand

Required skills:

Experience with Java, both plain Java and Spring Boot framework
Experience with SQL-based RDBMS, preferably PostgreSQL
Experience with writing Unit Test with any Unit Test Framework
Fluency with English, both oral and written

Nice-to-have skills:

Experience with any cloud infrastructure such as AWS or GCP is preferred
Experience with Infrastructure-as-a-Code system such as Terraform is preferred
Experience with NoSQL DBMS such as MongoDB or Redis is preferred
Experience with either Python or JavaScript is preferred
Experience with Microservice architecture is preferred
Experience with CI/CD systems is preferred

Other things that we consider:

A degree in Computer Science (or equivalent) from a reputable university with good academic results is preferred
5+ years of software engineering is preferred



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Science, Data Structures, Design Patterns, English, Java, Problem Solving, Spring Boot, Spring Framework, and Unit Testing"
Crypto.com,Rust Engineer (Greenfield project),Reposted 5 days ago,"We are a team to design, develop, maintain, and improve software for various ventures projects, i.e., projects that are adjacent to our core businesses and are bootstrapped fast with a lean team. You will be actively involved in the design of various components behind scalable applications, from frontend UI to backend infrastructure.

Job Responsibilities

Development activities include development, proposing architectural decisions, participating in designs, design review, code review, and implementation Identify issues and implement solutions to complex problems in the blockchain protocol 
Analyze and solve difficult problems across the blockchain protocol 
Work closely with operations and infrastructure to build high scale backend services 
Management of documentation of all code and functionalities implemented 
Work closely with DevOps and ecosystem engineers to improve tech stack for long-term engineering initiatives

Job Requirement

Interested in building first-class product to solve real-world problems 
Experienced with various technologies, a fast learner and have a ""get things done"" mentality 
Strong organizational skills, interpersonal skills and having the ability to juggle conflicting requirements from many different stakeholders 
Humble to embrace better ideas from others, eager to make things better, open to challenges and possibilities 
Self-starter who can define and execute tasks with minimal guidance 
Open to learning, collaborative, willing to give and receive feedback 5+ years of engineering experience, preferably strong backend development experience (e.g. Go, Rust, Java, Erlang) 
Hands-on experience in using basic cryptographic primitives (e.g. BouncyCastle in Java): digital signatures, key exchange, symmetric and asymmetric encryption Basic knowledge of distributed systems and understanding of consensus algorithms, such as Raft or PBFT 
Experience with or interest in Go or Rust Hands-on experience with any existing blockchain system internals is welcomed but not required

Life @ Crypto.com

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Empower employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us - our internal mobility program offers employees a new scope.

Work Perks: crypto.com visa card provided upon joining

Are you ready to kickstart your future with us?

Benefits

Competitive salary

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About Crypto.com:

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com.

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.

Please note that only shortlisted candidates will be contacted.","Blockchain, Code Review, Computer-Aided Design (CAD), Digital Authentication, Digital Signatures, Interpersonal Skills, and Organization Skills"
Agoda,Senior Software Engineer – Back End (FinTech) (Bangkok based – Relocation provided),Reposted 3 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know Our Team 

Fintech is one of the fastest growing areas in Agoda and we are rapidly expanding our tech team. We work closely with the finance business team and our Fintech product owners to reduce risk, drive efficiencies and move on new market opportunities in this exciting field. We have a wide range of projects from traditional finance to cutting-edge customer fintech. For example, reconciliation using Big Data technologies, growing and optimizing customer payments options, tax calculations in milli-second response times and a mesh of supplier payment options like virtual credit cards. It ’ s a hot field and the perfect mix of data engineering and backend engineering.

 The Opportunity 

 In this role, you will not only develop robust backend systems but also architect and maintain scalable data pipelines and storage solutions that support complex data collection, processing, and analysis. Your dual expertise in backend and data engineering will play a crucial role in optimizing our financial technology solutions and driving informed business decisions through reliable data insights. 

 In This Role, You’ll Get to 

 Think and own the full life cycle of our products, not just a single piece of code – from business requirements, technology selection, coding standards, agile development, unit and application testing, to CI/CD and proper monitoring 
 Design, develop and maintain platforms and data pipelines across fintech 
 Boost System Performance: build systems that are stable, scalable, and highly performant to meet the dynamic demands of the financial landscape 
 Write great code and help others write great code – mentor people in your team and wider 
 Collaborate with other teams and departments 
 Exceptional problem-solving skills coupled with a strategic mindset are essential. You possess the ability to adapt to new changes and the foresight to anticipate future needs. Leadership at Agoda isn’t just managing tasks but inspiring innovation and driving vision into reality. 
 Foster Cross-Functional Collaboration: work with diverse teams to drive forward product and technology goals 
 Shape our future team: Play a pivotal role in recruiting and onboarding exceptional talent 

What You’ll Need To Succeed

 5+ years of experience with strong proficiency in Java, Kotlin, Scala, or C# with a proven track record of developing high-performance applications in production settings. Insightful experience with big data technologies like Hadoop, real-time processing frameworks (e.g., Apache Spark), and advanced knowledge of SQL and data architecture. 
 Thinks in systems: their edge cases, failure modes, and life cycles 
 Uses a metrics driven approach and can make informed decisions using data 
 You are passionate about the craft of software development and constantly work to improve your knowledge and skills 
 Experience with Scrum/Agile development methodologies 
 Excellent verbal and written English communication skills 
 Experience with operational excellence and a deep understanding of metrics, alarms and dashboards 

 It’s Great If You Have 

 Experience working in a modern FinTech or Payments organization 
 Domain knowledge in any of these areas: financial reconciliation, financial reporting, tax, payout methods like virtual credit cards or customer payments 
 Hands-on experience working with technologies like Spark for data processing, ETLs for data pipelines and queueing systems (Kafka, RabbitMQ). 
 Core engineering infrastructure tools like GitLab for source control and Continuous Integration, Kubernetes 
 Experience developing, maintaining and debugging large-scale distributed systems 
 Experience in leading projects, initiatives and/or teams, with full ownership of the systems involved 

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #mexico #mexicocity #australia #sydney #melbourne #perth #canada #toronto #vancouver #montreal #china #shanghai #beijing #shenzhen #prague #Brno #Ostrava #egypt #estonia #france #paris #hongkong #budapest #indonesia #jakarta #bali #bandung #malaysia #kualalumpur #germany #dublin #berlin #munich #hamburg #stuttgart #cologne #frankfurt #israel #telaviv #italy #milan #rome #japan #tokyo #osaka #amsterdam #oslo #manila #poland #warsaw #krakow #bucharest #russia #moscow #saintpetersburg #capetown #johannesburg #southkorea #korea #seoul #barcelona #madrid #stockholm #zurich #taiwan #taipei #thailand #bangkok #chiangmai #phuket #istanbul #london #manchester #edinburgh #ukraine #kiev #hcmc #vietnam #hanoi #hochimin #wroclaw #poznan #katowice #rio #salvador #india #delhi #newdelhi #bangladesh #dhaka #pakistan #islamabad #karachi #maldova #macedonia #IT #ENG #4 #india

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Agile Development, Application Testing, Business Requirements, Coding Standards, Dashboards, Metrics Driven, Operational Excellence, Problem Solving, Software Development, and System Performance"
Traveloka,Backend Software Engineer - Travel Activities,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer within Experience team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users. Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of travel for our customers.

As a Backend Software Engineer, you are expected to:

Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.
Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are nonexistent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.
Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.
Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.
Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.
Engage in innovative thinking and actively contribute to creative problem-solving initiatives.
Engage in discussions on complex technical concepts and requirements with both technical and non-technical stakeholders.
Write clean, well-tested, well-documented, and maintainable code to implement the features code.
Support a team environment where skill, knowledge and capability are fostered and highly valued. 
Drive the optimization and flexibility of our software engineering process, ensuring we get the best outcome possible
Drive progress in planning, prioritizing, and executing assigned tasks within deadlines.
Assist in researching new technologies to ensure best fit, quality and outcome. 
Collaborate effectively on technical design, with peers on complex features. 



Requirements

To be successful in this role, you must possess:

Bachelor's degree in Computer Science and Computer Engineering, or other relevant fields (Mathematics, Electrical Engineering, IT, Chemistry, Physics, Engineering Science, STEM) from reputable universities with minimum GPA of 3.5/4.0.
4 years technical experience under your belt developing performance-critical applications that run in a production environment in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
Excellent analytical skills and ability to interpret complex data to drive decision-making.
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Ability to collaborate effectively with cross-functional teams and stakeholders at all levels.
Excellent communication skill in English, both written and verbal, with the ability to present ideas and influence stakeholders effectively.
Ability to quickly learn and absorb new knowledge in the fast-changing and dynamic industry, and synthesize learnings into strategic growth levers that generate tangible business impacts.
Passion about helping our customers, natural curiosity, comfort in operating in ambiguity and creative solution building.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, C (Programming Language), C#, Communication, Computer Science, Creative Problem Solving, Integration Testing, Problem Solving, Reliability, and Technical Design"
Traveloka,Senior Software Engineer (Backend) - Flight Supply,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Backend Software Engineer within the Transport team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users. Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of air travel for our customers. Your involvement in application development goes beyond coding; you'll participate in the entire product development lifecycle, from ideation and design to implementation and ongoing support.

In the realm of building Traveloka's products and systems, software engineering plays a central and pivotal role, and you will:

Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.
Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are nonexistent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.
Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.
Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.
Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.
Engage in innovative thinking and actively contribute to creative problem-solving initiatives.



Requirements

Bachelors' degree in Computer Science from reputable universities with minimum GPA of 3.5/4.0.
Seeking candidates with a minimum of four years of experience in software engineering, application development, or system development.
Has good technical experience in AWS
Demonstrated experience managing medium-to-high sized projects and leading a small team.
Demonstrated passion for software engineering, application development, or systems development.
Exceptional understanding of software engineering concepts, design patterns, and algorithms.
Adept at working across the technology stack with ease.
Inquisitive mindset, driven to explore creative solutions and embrace innovation.
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others
Fluency with English, both oral and written



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Back-End Web Development, Code Review, Computer Science, Creative Problem Solving, Functionality, Integration Testing, Reliability, Software Development, and System Development"
Tripledot Studios,Senior Unity Software Engineer,Reposted 1 minute ago,"Who are we?

Tripledot Studios was founded by a team of industry veterans from some of the biggest names in mobile games such as King, Peak Games, Facebook, and Product Madness.

We are now a 500 person mobile games studio, headquartered in London, with offices in Warsaw, Barcelona, Minsk, Jakarta and Melbourne.

The Financial Times awarded Tripledot the Fastest Growing Business in Europe in 2022
Tripledot won Tech Growth Business of the Year 2021 and 2023
PocketGamer just awarded us Best Mobile Developer 2023

We are a record breaking, chart-topping mobile games studio that is currently leading in the Casual mobile gaming space.

Our guiding principle as a team is that when people love what they do, what they do will be loved by others.

The studio is filled with people who love taking things apart and figuring out how they work. We enjoy problem-solving and most importantly, we LOVE making games!

Role Overview

We are looking for a passionate Senior Unity Software Engineer to join our best team!

At Tripledot we work collaboratively in a productive, Agile team environment. You will be working primarily in Unity, collaborating with our product and design team to add new and exciting game features, build tools and help to maintain good health of the game on both IOS and Android.

Implement gameplay features in Unity
Develop new titles, features and support live operations
Optimise game performance - look after frame rate and memory use
Design and plan architecture, implement maintainable code
Review code and write unit tests

Required Skills, Knowledge And Expertise

Several years of experience working with the Unity engine and C#
Full life-cycle experience on mobile game development and live operations, ideally in F2P titles
Knowledge of UI and Unity graphics pipeline
Good understanding of Object-oriented design principles and patterns
Experience with Git or other source control systems
Experience in working with existing code bases
Excellent English skills, both written and verbal

Working at Tripledot

24 days holiday: 12 Days in your first year but then enjoy 24 days of paid holiday to relax and refresh throughout the year.
Hybrid Working: We work in the office 3 days a week, Tuesdays and Wednesdays, and a third day of your choice.
20 days fully remote working: Work from anywhere in the world, 20 days of the year.
Regular company events and rewards: Join in regular events and rewards that celebrate cultural events, our achievements and our team spirit.
Breakfast & Lunch: Relish daily provided breakfast and lunch to keep you fueled and focused.
BPJS HEALTH: Elevate your well-being and peace of mind, ensuring robust health security with seamless enrolment in BPJS Health!
BPJS SOCIAL: Secure your employment rights with BPJS Social.","Back-End Web Development, C (Programming Language), C#, English, Graphic Design Principles, Mobile Game Development, Object Oriented Design, Software Development, Unit Testing, and Unity"
Accenture Southeast Asia,Angular Developer Specialist,2 weeks ago,"Analyze client requirements and design solutions for application code development.

Code and test application components to ensure functionality and performance.

Collaborate with cross functional teams to ensure seamless integration of application code.

Provide technical guidance and support to project teams throughout the development lifecycle.

Conduct maintenance, enhancements, and development work on application code.

Troubleshoot and resolve issues to optimize the performance of application code.

Related bachelor degree","Angular, Cascading Style Sheets (CSS), Code Design, Firebase, MongoDB, React Native, Responsive Web Design, Software Development, TypeScript, and Web Development"
