Company Names,Job Titles,Posted On,Job Details,Skill
Agoda,"Lead Full Stack Software Engineer (Bangkok based, relocation provided)",Reposted 1 day ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know our Team:

The Full Stack Engineering Department builds the Agoda web and app products. We have several teams in front-end focusing on different aspects of our products including accommodations, flights, payments, marketing, post-booking services, and more. Agoda’s marketplace is the world. We build localized and optimized user experiences at scale on every major internet platform. These include our mobile websites, native apps, and desktop sites. We hire people from around the world who have a passion for using technology to create and implement the best user experiences. Our teams work on the full stack and build end-to-end systems including user interfaces, APIs, backend systems, and database systems. Our products are always evolving and under experimentation. We accomplish this by having an amazing degree of automation, CI/CD systems, and use a modularized approach. As we are data driven and measure our results, we continually innovate and improve our work. We are looking for the next great talent who strives to learn and grow and has a standard of excellence, strong sense of ownership, and great technical skills.

The Opportunity:

Lead engineer is the key role in our technology organization working together with individual contributors and senior leadership. Our Lead engineers are heavily involved in the hiring and mentoring process and are the go-to people who design and implement new systems and components. We are looking for people who are passionate to take on more responsibility and driving major architectural changes in Agoda. It’s expected from you in this role as Lead engineer to push Agoda forward technically by adopting new technologies and setting higher standards.

In this Role, you’ll get to:

Maintain ownership and responsibility of mission critical systems
Be hands on – build high volume platforms using cutting-edge technologies like React and GraphQL
Mentor and coach other software engineers
Be a major contributor to our agile and scrum practices
Design and lead crucial technical projects and initiatives cross teams and departments
Stay on the leading edge of technical know-how, industry trends and drive technical innovations

What you’ll Need to Succeed:

10+ years of experience developing web applications in client-side frameworks such as React, Angular, VueJS, etc. 6+ years preferred
B.S. in Computer Science or quantitative field; M.S. preferred
Working experience with agile, analytics, A/B testing and/or feature flags, Continuous Delivery, Trunk-based Development
Excellent HTML/CSS skills – you understand not only how to build the data, but how to make it look great too
Excellent understanding of object-oriented JavaScript, TypeScript
You love new technologies and approaches and want to use the best tools available. We want people who can help us continually evolve our stack
Great communication and coordination skills
Excellent analytical thinking and problem-solving skills
You have a good command of the English language

It’s Great if you have:

Knowledge in physical architecture at scale, building resilient, no single point of failures, highly available solutions
Knowledge in one or more of the following: NoSQL technologies (Cassandra, ScyllaDB, ElasticSearch, Redis, DynamoDB, etc), Queueing system experience (Kafka, RabbitMQ, SQS, Azure Service Bus, etc)
Working Experience with Containers and Dockerization, also K8S is a plus
Knowledge and hands on experience in CI/CD solutions would be a plus
Strong experience in all aspects of client-side performance optimization,
Extremely proficient in modern coding and design practices. For example, Clean Code, SOLID principals, and TDD
Experience in multiple front-end platforms including iOS, Android, Web, and API services
Have worked on an app or internet company that is at scale with large numbers of users and transactions per second
Have experience in a data driven company with experience analyzing and working with Big Data
Lead teams and greenfield projects solving large system problems
Worked on global projects serving world markets with distributed data centers and localization of the front end and data

This position is based in Bangkok, Thailand (Relocation Provided)

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #ENG #4 #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","A/B Testing, Android, Clean Coding, Continuous Delivery (CD), Coordination Skills, Front-End Development, GraphQL, Performance Tuning, TypeScript, and iOS"
GoTo Group,Software Engineer - iOS ( Consumer Payments),2 weeks ago,"About The The Role

As a GoPay - iOS Engineer, you are expected to build, release and maintain a large scale application. You will also be responsible for working knowledge of the general mobile landscape, trends, and emerging technologies. You will take a key role on our team, collaborate with a close-knit product engineering team to deliver great products to our customers! The team is built on high collaboration, trust, and self-management.

What You Will Do

Working on mobile applications iOS and going forward you will work on flutter application
Attend daily standup meetings, do sprint planning/backlog reviews, communicate project/development status to internal and external teams in a timely fashion
Participating in the design review process, seeking and providing constructive criticism
Improving code structure and architecture in service of testability and maintainability
Mentoring other engineers on an individual basis and ensuring that their team has strong sets of documentations of how their design and architecture evolves over time
Formulate and create clear and efficient technical documentation
Write code that is clear, concise, performant, tested, and easily understood by others
Work with backend, UX teams, both within and outside the team to build robust, well-designed interfaces

What You Will Need

2-4 years of experience with iOS development
In-depth knowledge of iOS app architecture and implementation including proficiency in Swift programming, Cocoa, Xcode and the iOS SDK
Strong problem solving and analytical skills
Command over the technology ecosystem and ability to learn and ramp up on the latest trends
Understanding of iOS Apps architecture and implementation
Ability to write model code for functional and nonfunctional requirements and help improve the code quality standard across the team
Working experience with popular third party libraries for networking, async, image loading etc
Good analytical and problem solving skills
Working knowledge of Flutter is a plus, but not required

About The Team

Consumer Payments is part of GoTo’s financial services arm. Our team works to provide responsible and sustainable financial services to our users. We operate with the fundamental belief that financial inclusion can unlock the doors to a better quality life, both in the present as well as in the long term.

We are responsible for building and growing the customers and payments made through GoPay . GoPay is South East Asia’s fastest-growing consumer payments and financial services app and serves tens of millions registered users on a variety of payment avenues, providing the most convenient payment methods in South East Asia.

As part of the Payment Core team, you will be responsible for delivering essential financial solutions to help grow GoPay users. Beside the fully homemade features, the team is also working in-depth integration with bank partners.","Back-End Web Development, Cocoa, Problem Solving, Programming, SDKs, Swift (Programming Language), Technical Documentation, Xcode, iOS, and iOS Development"
GoTo Group,Fullstack Engineer - Engineering Platforms,Reposted 6 days ago,"About The Role

As Gojek is undergoing exponential growth, our data has followed the same growth curve. Thus, as an integral member of the Data Platform team, you'll be at the epicenter of one of Southeast Asia's most coveted companies, and get to witness and solve the challenges that come with rapid scaling.

You will be part of the Data Platform team. You’ll be responsible for helping develop and maintain the next-gen self-serve console portal. Most of Gojek internally relies on it, thus the responsibility increases to provide high-quality products.

As a Software Engineer in the Platform team, you will be working closely with designers, backend engineers, and other frontend engineers to craft UI components, build product features, and enhance web platform tooling that will impact the whole frontend landscape. If working on deep & challenging problems in the web frontend landscape excites you, we’d love for you to come and join us!

What You Will Do

Build highly reliable frontend apps through appealing visual design with API integrations to support continuing increases in adoption of the products within Gojek
Work with engineers to understand the nature and background of the problems.
Work closely with all Data Platform teams to develop and rollout high quality products
Research & prototype different approaches to find elegant solutions to complex web user interface challenges that sit right at the intersection of design, engineering & user experience
Write concise, maintainable, efficient code that brings joy to present & future maintainers
Author effective technical documentation, guides, RFCs using simple & clear language
Contribute to improving team relatedness, and helps build a culture of camaraderie
Continuously refactor applications to ensure high-quality

What You Will Need

At least 2+ years of experience in building interactive desktop and mobile web applications using HTML5, CSS3 and Javascript.
Solid command over React JS with the flavor of TypeScript.
Keen design and UX sense to analyze and understand the designs and wireframes.
Good understanding of common web security threats and practices along with OWASP 10.
Experience with node.js, package management with npm/yarn, transpilation with babel/TypeScript, bundling with rollup/webpack and equivalent tooling along with Express JS to be used as a BFF server.
Compassionate collaboration skills to work effectively in a diverse, cross functional team
Excellent written and verbal communication skills to help in collaboration and stakeholder management.
A “make and show” attitude with quick iteration skills

About The Team

We are a team of developers, designers, and product managers with diverse academic, professional and personal backgrounds but united by the passion to enrich Data Platform at Gojek through sound methods and ease of use. Working alongside the Product Managers, BI Analytics and Product Engineers, we are predominantly concerned with utilizing and translating data into critical information that can be used to make sound business decisions.

This includes gathering any new data points and working closely with various business teams to capture, connect, and convert any data changes into useful knowledge in guiding our next steps to create a meaningful business impact.

Combating remote work has brought us even closer, with frequent catch-ups over tea and sharing ways we have been keeping ourselves sane. Along with our desire to utilize smart technology and innovative engineering strategies to make people’s lives easier, our team also bonds over our shared love for reading, gaming, and drinking lots of coffee. We work hard and play hard, and believe it or not, we actually enjoy each other’s company!","Cascading Style Sheets (CSS), Desktop Computers, HTML5, JavaScript, Mobile Applications, Mobile Internet, RFCs, Technical Documentation, TypeScript, and Web Applications"
Prudential Indonesia (PT Prudential Life Assurance),Frontend – Lead Software Engineer (Sharia),Reposted 1 week ago,"Prudential’s purpose is to be partners for every life and protectors for every future. Our purpose encourages everything we do by creating a culture in which diversity is celebrated and inclusion assured, for our people, customers, and partners. We provide a platform for our people to do their best work and make an impact to the business, and we support our people’s career ambitions. We pledge to make Prudential a place where you can Connect, Grow, and Succeed.

Key Responsibilities:
Participate in all stages of the development lifecycle, from requirements gathering, to deployment to production, to triaging production issues, to proactive monitoring.
Design, develop, unit test and implement software programs for frontend supporting webapps, mobile apps, SDKs, micro-frontends, social media sales journeys (like WhatsApp) or eco-system partners. 
Conceptualize and incorporate reusable development frameworks. Come up with desired sets of standards to be followed for frontend development.
Create specifications and detailed plans, write code, own unit, performance and functional testing and debugging, and play an active role in the rollout, launch and adoption.
Work in close collaboration with other engineers, designers, R&D, analysts, product managers and other teams and stakeholders to achieve desired outcomes for the company.
Use data-driven insights to guide development of programs and apps that fill a user need.
Mentor and upskill other front-end developers.
Develop world class and reusable user journeys and products with flawless code continuously delivered to production
Develop capabilities ingrained with enough intelligence around user activities and usage 100% adherence to enable user behavioral analytics using fullstory and/or crashalytics and/or any other suitable tools.
You can define and ensure adherence to architecture and coding standards 
Keeping up with innovativeness to build world class propositions using bleeding edge technologies, frameworks and best practices as needed to bring differentiation through technology.

Qualifications:
Have bachelor’s in engineering from a recognized institute
Have 8-10 years of total experience with at least 3 years domain experience in any of these sectors: health or life insurance, wellness, payments, financial services ecommerce, insurance core systems, health tech, insure tech, tele-sales & non voice customer servicing platforms, loyalty platforms
Have demonstrable experience building high performance & highly available enterprise grade web applications catering to millions of daily traffic with 24 X 7 service stability/availability to end users/customers.
Have extensive experience in evaluating front-end application decisions and setting of long-term technical strategy. Understand, and can articulate, implications and trade-offs of reliability, scalability, operational effort/costs, ease of adoption by organization, reuse, etc.
Have experience in cloud-based (Google Cloud) and containerized (Docker/Kubernetes) infrastructure to deploy and scale webapps/micro frontend apps.
Has deep expertise in: Java Script, Type ScriptNestJS, Flutterflow, Enterprise NoSQL, REST API, Gradle, Maven, Git, Jira

Prudential is an equal opportunity employer. We provide equality of opportunity of benefits for all who apply and who perform work for our organisation irrespective of sex, race, age, ethnic origin, educational, social and cultural background, marital status, pregnancy and maternity, religion or belief, disability or part-time / fixed-term work, or any other status protected by applicable law. We encourage the same standards from our recruitment and third-party suppliers taking into account the context of grade, job and location. We also allow for reasonable adjustments to support people with individual physical or mental health requirements.","Front-End Development, Google Cloud Platform (GCP), Information Technology, Insurance, JavaScript, Software Engineers, and TypeScript"
ByteDance,[ID] Sales Engineer - BytePlus,Reposted 1 week ago,"Responsibilities

ByteDance

Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.

Why Join Us

At ByteDance, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for millions of users across all of our products. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at ByteDance.

Join the Innovative BytePlus Team

As part of BytePlus, you'll help enterprise customers build what's next for their business. Leveraging Bytedance's cutting-edge technologies, we are devoted to developing innovative products and solutions to shape the future. We help our clients to focus on what truly matters. Centering on innovation and excellence, we create gamechanging solutions that help businesses to unleash their potential. You can help us to achieve our mission.

Responsibilities

 Support the Sales Teams to Qualify leads, Identify Customers' Pain Points and Translate Technologies into Solutions that meet Customers' Business Goals.
 Call upon Technical Expertise and Sales Acumen to lead the Qualification process through Demos, Presentations, Architecture Design Sessions & Technical Workshops.
 Lead RFPs/RFIs/Hands-on POCs by owning the overall process, and ensuring an optimum collaboration across all stakeholders. Convert POCs into Contracts.
 Become a Trusted Advisor Internally and Externally by providing Thought Leadership, Industry Knowledge, and deep understanding across all Technologies that Bytedance B2B is providing.
 Collaborate with all stakeholders including Solution Team, Product Team, Strategy, and R&D, to help influence product roadmap based on Market Feedback in your region.
 Build or improve Tools and Processes to help scale highly customized Technical POCs.
 Present to C-Suite, Business and Technical stakeholders to help raise brand awareness of Bytedance B2B across APAC. Articulate Business and Technical value.
 Upsell, cross-sell and drive adoption of Bytedance solutions for existing customers.


Qualifications

 Engineering Bachelor degree and above;
 3+ years of related work experience, preferably solution engineering, IT solution consultant and pre-sale role;
 Demonstrate strong strategic thinking and analytical skills with past projects
 Product-wise, preferably have deep understanding of video PaaS solutions (livestreaming, RTC, video on demand, CDN) and ML-driven solutions (ML Recommend, computer vision, NLP, audio processing, etc)
 Industry-wise, preferably have worked with large enterprise clients in verticals like Retail, Media, Entertainment, Gaming, etc
 Basic to advanced developer skills can be a plus:
 Front-end dev with web (JS & JS frameworks) and native apps (iOS & Android)
 Back-end micro service architecture knowledge and server-side API integration
 Network architecture and topologies for video solutions
 Knowledge in public cloud IaaS products is a plus
 Knowledge in Security and Compliance practice is a plus
 Experience in Project Management
 Excellent communication skills, both written and verbal
 Comfortable with fast-paced and ambiguous ""startup"" environment
 Can-Do attitude, Self-starter, Ability to work independently and highly motivated with contagious enthusiasm;
 Team player and able to foster positive team morale, to set goals and drive for successful fulfilment;
 Gives attention to Details as much as to the ""Bigger Picture""; Can synthetize.


ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Attitude Change, Demos, Job Skills, Knowledge Acquisition, Presentations, Sales Acumen, Sales Engineering, Server Side, Show Calling, and Strategic Thinking"
Accenture Southeast Asia,Angular Developer Specialist,2 weeks ago,"Analyze client requirements and design solutions for application code development.

Code and test application components to ensure functionality and performance.

Collaborate with cross functional teams to ensure seamless integration of application code.

Provide technical guidance and support to project teams throughout the development lifecycle.

Perform maintenance, enhancements, and development work on application code.

Conduct rigorous testing and troubleshooting to optimize the performance of application code.

Related bachelor degree","Angular, Cascading Style Sheets (CSS), Code Design, Firebase, MongoDB, React Native, Responsive Web Design, TypeScript, Web Development, and XML"
Traveloka,Product Manager - Transport Capability Enablement,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Take ownership & have a deep understanding of Flight product’s behavior and technical journey, as well airline and supply partner's systems and processes.
Work with a team with multiple nationalities & backgrounds to enable new capabilities, maintain system stability, meet operational targets & be prepared for mitigating disruptions.
Responsible for managing coordination, development prioritization & expectations of internal & external stakeholders.
Have an understanding of business, user, and technical context to manage projects & make necessary decisions for product enablement & operations.
Take responsibility for coordinating problems analysis and do what it takes to solve within a short period of time



Requirements

At least 2-3 years of experience at top tier strategy or management consulting firms or 5-7 years of experience in multinational technology companies, multinational banks, or a credible and strong track record in building or growing a product
Experience in working with XML, JSON & HTML based technologies
Experience in creating a good technical document, product requirement document (PRD), or request for proposal (RFP) document.
Experience thinking in a structured manner, prioritizing action plan & distributing tasks effectively during high pressure situations/system issues.
Experience achieving targets on several different projects in parallel and prioritizing resource allocation between projects.
Self driven, creative & analytical thinker with action oriented mindset.
Fluent English verbal and written capability in a business environment.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Enablement, English, High-Pressure Situations, JSON, Pressure Situations, Request for Proposal (RFP), Resource Allocation, Workload Prioritization, and XML"
Agoda,Lead Software Engineer Back End (Bangkok based – Relocation provided),2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know our Team 

In Agoda’s Back-End Engineering department, we build scalable, fault-tolerant systems and APIs that host our core business logic. Our systems cover all major areas of our business: inventory and pricing, product information, customer data, communications, partner data, booking systems, payments, and more. We employ state-of-the-art CI/CD and testing techniques to ensure everything works without downtime. Our systems are self-healing, responding gracefully to extreme loads or unexpected input. We use modern languages like Kotlin and Scala, Data technologies Kafka, Spark, MLflow, Kubeflow, VastStorage, StarRocks and agile development practices. Most importantly, we hire great people from around the world and empower them to be successful.

 The Opportunity 

Agoda Platform team is looking for developers to work on mission-critical systems that serve millions of users daily. You will have the chance to work on innovative projects, using cutting-edge technologies, and make a significant impact on our business and the travel industry.

What You’ll Need To Succeed

 10+ years of experience developing performance-critical applications in a production environment using Scala, Java, Kotlin, C#, Go or relevant modern programming languages. 
 Strong RDBMS knowledge (SQL Server, Oracle, MySQL, or other). 
 Ability to direct significant company-wide projects and sets technical vision. 
 Good command of the English language. 
 Deeply involved in making architectural decisions, setting the standard and direction for the team. 
 Implement advanced CI/CD pipelines and robust testing strategies to ensure seamless integration, deployment, and high code quality. 
 Passion for software development and continuous improvement of your knowledge and skills. 

 It’s Great if You Have 

 Knowledge in NoSQL, Queueing systems (Kafka, RabbitMQ, ActiveMQ, MSMQ), and Play framework. 

#newdelhi #Pune #Hyderabad #Bangalore #Mumbai #Bengaluru #Chennai #Kolkata #Lucknow #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","C (Programming Language), C#, Java, Kotlin, Programming, RDBMS, SQL, Scala, Software Development, and Technical Vision"
Traveloka,Software Engineer - Web,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Software engineer - Web, you will be working closely with Product Managers, Designers, the Backend team, and other stakeholders to build a robust web platform that will be the storefront for Xperience products. As we follow the principle of open culture you are encouraged to propose new ideas & improvements in existing systems. You will be thrilled to work with highly talented people in building scalable, highly performant web platforms in agile methodologies.

Responsibilities :

Delivering high-performance and scalable user interfaces using the latest standards and frameworks
Following strictly to the design principles and adhering to guidelines
Should understand the product requirements and be able to deliver on time
Writing e2e and unit testing for the components with good code coverage
Should be able to write code with high quality & proper documentation
Able to deliver project/feature on own, work closely with different stakeholders, and communicate efficiently

About the team :

The demand web is one of the storefronts in which users explore and buy Traveloka Experience products. The team manages the mWeb and Desktop platform by building new, robust, and rich features for our customers. Apart from the main portal team also manages an internal tool for product operations.

Our team is part of the Experience Lifestyle product. Join us in the journey of a growing & expanding product, with a start-up culture but yet in a unicorn company.



Requirements

Bachelor's degree in Computer Science or equivalent from a reputable university with good academic results is preferred.
4+ years of experience in front-end development is preferred.
Must have strong knowledge of ReactJS, React Query, Vanilla JS (ES6), HTML5, CSS
Good understanding of Restful APIs, Webpack, Jest, Flow, Lint, NodeJS, Express
Must have good knowledge of Web Performance Optimization and SEO
Great problem solver with good logical thinking capabilities
Good understanding of NPM, GIT, Build and test scripts for CI environments



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Cascading Style Sheets (CSS), HTML5, Performance Tuning, Product Requirements, Query Writing, REST APIs, Search Engine Optimization (SEO), Vanilla, Vanilla JavaScript, and Web Performance"
PT Astra International Tbk,Full Stack Developer,5 months ago,"Deskripsi Pekerjaan

Merancang, mendesain, mengembangkan dan memodifikasi situs web.
menganalisa kebutuhan pengguna untuk penerapan konten, grafis, fitur kerja, dan kapasitas pada sebuah situs web internet/intranet/extranet.
Mengintegrasikan situs web dengan aplikasi komputer lainnya.

Persyaratan

Pendidikan minimal D3/S1 Teknik Informatika, teknik komputer, manajemen informatika, sistem informasi, Ilmu komputer, teknologi informatika dan jurusan yang berhubungan.
Menguasai .NET dan .NET core framework dengan bahasa pemrograman C#
Menguasai java script (Bootstrap/Angular/React/Telerik)
Menguasai .NET Authorization an authentication
Menguasai Entity Framework dan CQRS Pattern
Menguasai database MySQL
Terbiasa dengan DevOps tools (Git/Azure Devops)
Memahami Development di Azure Cloud Environment
Teamwork, analisa dan komunikasi yang baik",".NET Core, .NET Framework, Angular, Bootstrap (Framework), C (Programming Language), C#, Digital Authentication, Full-Stack Development, JavaScript, and Telerik"
Airwallex,"Senior Fullstack Engineer, Lending",1 week ago,"About Airwallex

Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 100,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solutions to manage everything from business accounts, payments, spend management and treasury, to embedded finance at a global scale.

Proudly founded in Melbourne, we have a team of over 1,500 of the brightest and most innovative people in tech located across more than 20 offices across the globe. Valued at US$5.6 billion and backed by world-leading investors including Sequoia, Lone Pine, Greenoaks, DST Global, Salesforce Ventures and Mastercard, Airwallex is leading the charge in building the global payments and financial platform of the future. If you're ready to do the most ambitious work of your career, join us.

About The Team

Airwallex is establishing a state-of-the-art lending platform and building a suite of related credit products which include customer facing credit cards.

The Senior Fullstack Engineer is a high-impact, high-ownership role working on the leading edge of our lending product suite to launch and scale up our capability into new markets. The Lending engineering & product team is based in Singapore and has full global ownership. This role requires close collaboration with the local team to lead the evolution and innovation of our exciting new credit suite.

Join Airwallex and become an integral part of a team that is redefining the boundaries of financial innovation. Airwallex offers a dynamic and inclusive work environment where you can cultivate your knowledge, foster personal growth, and realize your full potential.

What You’ll Do

Your contributions will directly impact the success of our products and make a lasting mark on the industry. Seize this opportunity to join our dynamic team and become a part of our journey to create extraordinary technology that empowers users worldwide!

This role is based in Singapore.

Responsibilities

Lead the design, implementation & delivery across our lending product suite initially focused on launching and scaling up our credit cards product into new markets.
Collaborate with a talented team of engineers to conduct architectural reviews, ensuring the highest quality and scalability of our solutions.
Own the technical strategy spanning the evolution of our micro frontend, GraphQL & backend platform services.
Partner with the broader lending team to optimize our processes for productivity & quality.

Who You Are

We're looking for people who meet the minimum qualifications for this role. The preferred qualifications are great to have, but are not mandatory.

Minimum Qualifications

4+ years of experience in modern engineering practices focused on continuous integration and quality engineering.
A passion for building delightful customer-facing products.
Good understanding of modern frontend architecture, React, TypeScript / JavaScript and experience working on high-volume distributed systems.
Strong computer science fundamentals - solid understanding of OOP concepts.
Commitment to producing high-quality, well-tested solutions.
Cloud experience with GCP (preferred) or AWS (EC2, RDS, ELB, CloudFront, etc.) with Docker and Kubernetes.
Familiarity with operational tooling such as Splunk, Grafana, and Prometheus.

Preferred Qualifications

Experience within the financial domain.

#bangkok, #hongkong, #jakarta, #shanghai, #singapore, #sydney, #taipei, #tokyo

Equal opportunity

Airwallex is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Airwallex is considered based on merit, qualifications, competence and talent. We don’t regard color, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status when making our hiring decisions. If you have a disability or special need that requires accommodation, please let us know.

Airwallex does not accept unsolicited resumes from search firms/recruiters. Airwallex will not pay any fees to search firms/recruiters if a candidate is submitted by a search firm/recruiter unless an agreement has been entered into with respect to specific open position(s). Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary.","Back-End Web Development, Computer Science, Continuous Integration (CI), Front-End Development, Full-Stack Development, GraphQL, JavaScript, Object-Oriented Programming (OOP), Quality Engineering, and TypeScript"
