Company Names,Job Titles,Posted On,Job Details,Skill
Agoda,Lead Software Engineer – Back End (FinTech) (Bangkok based – Relocation provided),2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know Our Team 

Fintech is one of the fastest growing areas in Agoda and we are rapidly expanding our tech team. We work closely with the finance business team and our Fintech product owners to reduce risk, drive efficiencies and move on new market opportunities in this exciting field. We have a wide range of projects from traditional finance to cutting-edge customer fintech. For example, reconciliation using Big Data technologies, growing and optimizing customer payments options, tax calculations in milli-second response times and a mesh of supplier payment options like virtual credit cards. It ’ s a hot field and the perfect mix of data engineering and backend engineering.

 The Opportunity 

 In this role, you will not only develop robust backend systems but also architect and maintain scalable data pipelines and storage solutions that support complex data collection, processing, and analysis. Your dual expertise in backend and data engineering will play a crucial role in optimizing our financial technology solutions and driving informed business decisions through reliable data insights. 

 In This Role, You’ll Get to 

 Think and own the full life cycle of our products, not just a single piece of code – from business requirements, technology selection, coding standards, agile development, unit and application testing, to CI/CD and proper monitoring 
 Design, develop and maintain platforms and data pipelines across fintech 
 Boost System Performance: build systems that are stable, scalable, and highly performant to meet the dynamic demands of the financial landscape 
 Write great code and help others write great code – mentor people in your team and wider 
 Collaborate with other teams and departments 
 Exceptional problem-solving skills coupled with a strategic mindset are essential. You possess the ability to adapt to new changes and the foresight to anticipate future needs. Leadership at Agoda isn’t just managing tasks but inspiring innovation and driving vision into reality. 
 Foster Cross-Functional Collaboration: work with diverse teams to drive forward product and technology goals 
 Shape our future team: Play a pivotal role in recruiting and onboarding exceptional talent 

What You’ll Need To Succeed

 10+ years of experience with strong proficiency in Java, Kotlin, Scala, or C# with a proven track record of developing high-performance applications in production settings. Insightful experience with big data technologies like Hadoop, real-time processing frameworks (e.g., Apache Spark), and advanced knowledge of SQL and data architecture. 
 Thinks in systems: their edge cases, failure modes, and life cycles 
 Uses a metrics driven approach and can make informed decisions using data 
 You are passionate about the craft of software development and constantly work to improve your knowledge and skills 
 Experience with Scrum/Agile development methodologies 
 Excellent verbal and written English communication skills 
 Experience with operational excellence and a deep understanding of metrics, alarms and dashboards 

 It’s Great If You Have 

 Experience working in a modern FinTech or Payments organization 
 Domain knowledge in any of these areas: financial reconciliation, financial reporting, tax, payout methods like virtual credit cards or customer payments 
 Hands-on experience working with technologies like Spark for data processing, ETLs for data pipelines and queueing systems (Kafka, RabbitMQ). 
 Core engineering infrastructure tools like GitLab for source control and Continuous Integration, Kubernetes 
 Experience developing, maintaining and debugging large-scale distributed systems 
 Experience in leading projects, initiatives and/or teams, with full ownership of the systems involved 

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #mexico #mexicocity #australia #sydney #melbourne #perth #canada #toronto #vancouver #montreal #china #shanghai #beijing #shenzhen #prague #Brno #Ostrava #egypt #estonia #france #paris #hongkong #budapest #indonesia #jakarta #bali #bandung #malaysia #kualalumpur #germany #dublin #berlin #munich #hamburg #stuttgart #cologne #frankfurt #israel #telaviv #italy #milan #rome #japan #tokyo #osaka #amsterdam #oslo #manila #poland #warsaw #krakow #bucharest #russia #moscow #saintpetersburg #capetown #johannesburg #southkorea #korea #seoul #barcelona #madrid #stockholm #zurich #taiwan #taipei #thailand #bangkok #chiangmai #phuket #istanbul #london #manchester #edinburgh #ukraine #kiev #hcmc #vietnam #hanoi #hochimin #wroclaw #poznan #katowice #rio #salvador #india #delhi #newdelhi #bangladesh #dhaka #pakistan #islamabad #karachi #maldova #macedonia #IT #ENG #4 #india

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Agile Development, Application Testing, Business Requirements, Coding Standards, Dashboards, Foresight, Metrics Driven, Operational Excellence, Problem Solving, and Software Development"
HTC Global Services,Senior Fullstack Developer,2 weeks ago,"Job Descriptions:
Analyze, design, build, develop, maintain and optimize working software at digital product and service solution in each release, working together with peers in dynamic team from its inception to its production phase.

Requirements:
1. Experience with Mobile and Web Application Development minimum 5 years. Especially corporate internet banking (cash management, supply chain)
 2. Experience with analyze and design the solution for corporate internet banking (cash management, supply chain) minimum 2 years
 3. Know about good and best practices (Design pattern, code practices, code review, etc.)
 4. Experience and understand with technology stack & Framework:
 - Back end: NodeJS, Express, GraphQL
 - Front end: React & React Native
 - Database: NoSQL
 - Unit Test: JEST
 5. Know and understand end-to-end needs of projects (development, source code management, deployment, monitoring)
 6. Have experience on design architecture based on business process flow
 7. Have integrity, initiative and detail.
 8. Have a high commitment to complete work on time
 9. Able to work under pressure
 10. Have a good adaptability and fast learning
Willing to work in Banking","Banking, Express.js, Full-Stack Development, GraphQL, Mobile Application Development, Node.js, React.js, Unit Testing, and Web Application Development"
Jiva,Back End Developer,3 weeks ago,"At Jiva, we are dedicated to improving the livelihood of smallholder farmers around the world. We focus on providing access to financing, practical advice, quality products & fairer trade practices through our digital products. Currently, a lack of accessibility to such services is holding half a billion people behind. We believe that technology is the only viable unifying force for this complex sector & the only way to achieve “benefits of scale”.

Job Description

We are looking for developers responsible for the development and maintenance of Jiva's suite of applications. We currently operate a service-based architecture that powers 3 android apps, as well as having 100s of real-world integration points from farmers, logistics providers, financial tools, space satellite data and more. Jiva's user base, scope and team are all growing rapidly. We are looking for backend developers who are looking for a challenging, fast-paced and rewarding career.

Responsibilities

Write well-tested and maintainable code in Ruby on Rails and Elixir
Help source, design and implement APIs to power and enhance our apps
Identify and rectify performance bottlenecks to ensure services are functional and reliable as we scale
Stress-test services and maintain their functionality in production
Establish comprehensive audit processes to monitor ongoing performance of our services in production
Work closely with teams across functions to figure out what we should be building next

Required Skills

Minimum 2 years as a software developer
Strong oral and written communication skills
Proven ability to work on multiple services and switch contexts as the situation requires
Experience with RESTful / GraphQL APIs","Back-End Web Development, Communication, Databases, Elixir, GraphQL, Representational State Transfer (REST), Software Development, and Written Communication"
Konimex Group,Software Development Officer,Reposted 4 weeks ago,"Mengembangkan program aplikasi komputer di perusahaan untuk mendukung kegiatan operasional perusahaan agar dapat berjalan efektif dan efisien

Lulusan S1 Teknik Informatika
IPK min. 2.75; Masa studi S1 maks. 6 tahun
Menguasai sistem jaringan, operating system Linux, Sistem Back Up Data, dan bahasa pemrograman Java, Phyton, Golang
Penempatan di PT Konimex, Solo (Sukoharjo)","Go (Programming Language), Java, Linux, Operating Systems, Python (Programming Language), and Software Development"
Match Made,Software Engineer,2 weeks ago,"Company Description
Match Made is a software company based in Jakarta, Indonesia, that focuses on automating the reconciliation process for enterprises. Our customizable tool is used by various departments like finance, IT, operations, and supply chain for tasks such as data aggregation, transformation, table consolidation, match finding, and data parsing. We cater to popular use cases including multi-payment channel reconciliation, automated transaction posting to ERP systems, multi-database reconciliation, and transaction splitting.

Role Description
This is a full-time hybrid role for a Software Engineer at Match Made. The Software Engineer will be responsible for tasks related to back-end web development, software development, programming, and object-oriented programming in a hybrid work environment with some remote flexibility.

Qualifications
4+ years of experience as Software Engineer
Comfortable working with Golang
Comfortable working with ReactJS
Comfortable working with any cloud platform","Computer Science, Programming, Programming Languages, Software Development, and Web Applications"
PT Astra International Tbk,Backend Developer - Go,5 months ago,"Deskripsi Pekerjaan

Mengarahkan pengembangan perangkat lunak yang didorong oleh bahasa pemrograman Golang. Memastikan peningkatan kualitas, skalabilitas, dan keandalan sistem dengan menerapkan praktik terbaik dalam setiap fase pembangunan produk.
Berkolaborasi aktif dengan tim pengembangan untuk memimpin dalam perencanaan, desain, dan implementasi arsitektur perangkat lunak yang efisien, terutama menggunakan Golang. Memastikan peningkatan berkelanjutan dan penyempurnaan sesuai kebutuhan produk.
Memastikan keselarasan antara infrastruktur teknologi yang digunakan dalam pengembangan produk dengan kebutuhan yang ada, terutama dalam integrasi yang tepat antara berbagai layanan dan aplikasi menggunakan keahlian Golang.
Bertanggung jawab atas analisis mendalam terhadap insiden teknis dan kinerja sistem dengan fokus pada lingkungan backend menggunakan Golang. Mengkoordinasikan solusi perbaikan yang diperlukan untuk meningkatkan keandalan, kinerja, dan skalabilitas keseluruhan dari sistem yang dikembangkan.

Persyaratan

Gelar Sarjana dari jurusan Teknik Informatika/Sistem Informasi/Teknik Komputer/Manajemen Informatika atau bidang terkait dari universitas terkemuka dengan IPK minimal 3,00.
Minimal 3 tahun pengalaman kerja secara keseluruhan dan pengetahuan mengenai pengembangan backend dan programming.
Memiliki kompetensi dalam Programming Language (Golang), Caching (Golang), Backend Architecture (Golang), Teamwork & Collaboration, Product Roadmapping (Golang), Communication, Problem-solving.
Kemampuan interpersonal, analisis, dan komunikasi yang kuat.
Bersedia bekerja di kantor (lokasi: Jakarta)","Back-End Web Development, Databases, Problem Solving, and Software Development"
Grab,Senior Integration Engineer (Orchestration team),Reposted 1 week ago,"Company Description

About Grab and our workplac

Grab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all.

Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change.

Job Description

Get to know the team

The orchestration team takes care of all orchestration needs of Grabber Technology solutions (GTS - Grab’s Enterprise IT team) and beyond. Our work directly enhances Grabbers' productivity by delivering time-saving features. We're expanding our team and seeking individuals passionate about building and managing complex workflows or processes across multiple systems or components. If this resonates with you, come join us!

Get to know the role 

We are looking for a Senior Engineer for our DevOps team within the Orchestration team. The DevOps team, composed of Senior and Junior engineers, is responsible for development, testing, deployment, production support and maintenance of workflow automation and integration solutions predominantly built on iPaaS. In this role, as a Senior engineer, you will be responsible for leading the design, development, and delivery of high-quality software solutions that meet the needs of our stakeholders and drive business success.

The Day-to-Day Activities 

Lead the design, development, and implementation of simple to complex workflow automations and integrations solutions, ensuring adherence to coding standards, architectural guidelines, and best practices.
Provide technical guidance and mentorship to junior engineers, assisting in their professional development and fostering a culture of learning and collaboration within the team.
Conduct code reviews on code delivered by junior engineers to ensure code quality, performance, and maintainability, providing constructive feedback and guidance to team members to improve code craftsmanship and development practices.
Enforce standard quality assurance processes to ensure technical solutions meet quality and performance standards. This includes executing testing and validation procedures and implementing continuous integration and deployment pipelines for automated testing and deployment.
Maintain comprehensive, up-to-date technical documentation accessible to team members. This includes documenting system designs, configurations, architectural decisions, and implementation details to facilitate troubleshooting and knowledge sharing within the team.
Coordinate with change management teams to assess the impact of changes, schedule maintenance windows, and communicate change activities to stakeholders.
Promptly respond to and resolve production incidents, alerts, and service disruptions to minimize downtime and business impact. Conduct root cause analysis and implement preventive measures to avoid recurrence. Note: This role includes rotational early morning shifts to address critical incidents before the start of the working day.
Communicate effectively with stakeholders and the solutions team, providing updates and addressing concerns throughout the development process.

Qualifications

Heart, Hunger, Honour and Humility to serve our stakeholders and Grabbers.
Bachelor’s degree in Computer Science, Information Systems, or a related field.
At least 5 years of experience in software engineering, DevOps, or infrastructure roles, emphasizing orchestration, automation, and cloud technologies. Hands-on experience in using popular orchestration tools such as TIBCO business works, Workato, Dell Boomi, Mulesoft etc., would be preferred. 
At Least 2 years of experience in guiding and mentoring junior engineers on the day to day development and support activities. 
Proficiency in software development practices and tools, including version control systems (e.g., Git), code review processes, agile development methodologies and practices.
Experience working with data query languages (eg., SQL) and robust understanding of data integration and transfer standards. 
Proficiency in incident management and ticketing systems (e.g., Fresh service, ServiceNow JIRA) for tracking and resolving production incidents.
Knowledge of scripting languages like Python, Bash, or PowerShell for automation and scripting tasks would be an advantage. 
Knowledge of Cyber Security Standards (NIST, COBIT, ISO270001) and Identity and Access Management standards and best practices (ABAC, RBAC, OAuth, SAML).
Experience working with Application integration via Secure API methods. 
Experience in designing and implementing data transformation pipelines for processing and aggregating large volumes of structured and unstructured data is advantageous..
Strong problem-solving and analytical skills, capable of crafting scalable and maintainable software designs from complex requirements.
Excellent communication and collaboration abilities with cross-functional teams and stakeholders.
Commitment to continuous learning, staying updated on emerging technologies, industry trends, and best practices in orchestration and automation. Adaptability to rapidly changing environments, quickly grasping and applying new concepts and tools.

Additional Information

Benefits at Grab: 

Benefits

We care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer:

Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance.
Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive.
Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave.
Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges.
Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals.
Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life.

We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more.

What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying.

We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are.","Analytical Skills, Communication, Computer Science, Dell Boomi, OAuth, Problem Solving, Query Languages, Role-Based Access Control (RBAC), Security Assertion Markup Language (SAML), and Unstructured Data"
Wings Group Indonesia (Sayap Mas Utama),Back-End Software Engineer,7 months ago,"Responsibilities

Design, develop, and maintain server-side applications, ensuring optimal performance and responsiveness.
Develop robust and scalable APIs for seamless communication between the front-end and back-end systems.
Write clean and efficient code, optimizing for speed, scalability, and maintainability.
Implement security and data protection measures, such as encryption and user authentication.
Collaborate with front-end developers to integrate user-facing elements using server-side logic.
Create and maintain technical documentation for code, APIs, and system architecture.

Requirements

Candidate must own at least Bachelor's degree (S1) in Computer Science / Information Systems or a related field with a minimum GPA of 3.00 (on a scale of 4.00).
Minimum 1-2 years of experience in programming, or fresh graduates are allowed to apply.
Has a minimum of 1-2 years of experience using Node.js.
Proficiency in NestJS, Javascript ES6, TypeORM, and TypeScript is an additional advantage.
Knowledge of web application security and experience with source control are additional advantage.
Familiarity with Restful API, SQL, and NoSQL databases.
Understanding of microservices and experience with AWS serverless is a plus.","Back-End Web Development, Computer Science, Front-End Development, JavaScript, NestJS, Node.js, Server Side, Technical Documentation, TypeORM, and TypeScript"
Traveloka,Experienced Backend Software Engineer - Travel Activities (Open),1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer within Experience team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users.

Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of travel for our customers.

As a Backend Software Engineer, you are expected to:

Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.

Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are nonexistent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.

Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.

Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.

Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.

Engage in innovative thinking and actively contribute to creative problem-solving initiatives.

Engage in discussions on complex technical concepts and requirements with both technical and non-technical stakeholders.

Write clean, well-tested, well-documented, and maintainable code to implement the features code.

Support a team environment where skill, knowledge and capability are fostered and highly valued.

Drive the optimization and flexibility of our software engineering process, ensuring we get the best outcome possible

Drive progress in planning, prioritizing, and executing assigned tasks within deadlines.

Assist in researching new technologies to ensure best fit, quality and outcome.

Collaborate effectively on technical design, with peers on complex features.



Requirements

To be successful in this role, you must possess:

Bachelor's degree in Computer Science and Computer Engineering, or other relevant fields (Mathematics, Electrical Engineering, IT, Chemistry, Physics, Engineering Science, STEM) from reputable universities with minimum GPA of 3.5/4.0.
4 years technical experience under your belt developing performance-critical applications that run in a production environment in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
Excellent analytical skills and ability to interpret complex data to drive decision-making.
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Ability to collaborate effectively with cross-functional teams and stakeholders at all levels.
Excellent communication skill in English, both written and verbal, with the ability to present ideas and influence stakeholders effectively.
Ability to quickly learn and absorb new knowledge in the fast-changing and dynamic industry, and synthesize learnings into strategic growth levers that generate tangible business impacts.
Passion about helping our customers, natural curiosity, comfort in operating in ambiguity and creative solution building.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Back-End Web Development, C (Programming Language), C#, Communication, Creative Problem Solving, Functionality, Integration Testing, Reliability, and Technical Design"
Traveloka,Software Engineer - Backend,Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.

In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.

As a Backend Software Engineer, you are expected to:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure 
Contribute code to projects that require backend work 
Improve existing code bases to be more scalable and reliable 
Monitor and react on alerts to resolve issues 
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered 
Propose solutions to code or problems in a high-traffic environment Perform analysis exercises and contribute to postmortems for incidents 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background 
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review 
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself



Requirements

Bachelors' degree in Computer Science from reputable universities s preferred. 
Excellent problem solving by employing algorithms, data structures, and design patterns 
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others 
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand 
Fluency with English, both oral and written 
Prior technical engineering or working experience is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Science, Data Structures, Integration Testing, Portability, Problem Solving, Programming, and Reliability"
Traveloka,Software Engineer,Reposted 4 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Competitive Intelligence engineer, you’ll be working with other BUs solving various dynamic problems while designing and maintaining highly available & highly scalable systems that will help the business team to make better decisions.

You will also be working with a cross-functional team to verify problems, discuss the best and pragmatic solution, and work together to realize it. We work in an open environment where there are no boundaries or power distance. Everyone is encouraged to speak their mind, propose ideas, influence others, and continuously grow themselves.



Requirements

Bachelor's degree in Computer Science or equivalent from a reputable college
Passionate in performing market research
Experience (3+ years) in either backend or security field
Experience in version control (Git) and familiarity with development collaboration tools (GitHub/Phabricator/BitBucket).
Experience in creating a robust and highly scalable system is a plus
Experience in Big data technology is a plus.
Experience in RDBMS like PostgreSQL/MySQL and NoSQL databases like MongoDB is a plus.
Experience in AWS/GCP/Azure and other technologies like Ansible, Containers, Kubernetes, etc is a plus.
Knowledge and experience in using Java/Kotlin 
Strong object-oriented analysis and design skills.
Excellent written, presentation, verbal communication, mentorship skills, influence skills, and shows personal maturity.
Excellent in problem solving, analytical, and possess helicopter view
Comfortable working with cross-functional team



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Back-End Web Development, Communication, Computer Science, Databases, Java, Kotlin, Oral Communication, and Problem Solving"
Traveloka,Software Engineer (Backend) - Platform,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Software engineering takes the central roles for building Traveloka products and systems. You will be responsible for designing, building, improving, or maintaining our web applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure. You will experience how to design, build, and maintain highly-available and highly-scalable critical systems that serve millions of Traveloka users.

As a Backend Software Engineer in the Platform Team, you will work with back end technologies and in a cross-functional project team to ensure a multitude of systems across products, business, and operations integrate efficiently. You’ll design and implement projects related to new products/features, business models, business growth, market expansion and process optimization. In addition, you will be working with product managers, designers, and other missions to identify pain points in business processes and developing effective, reliable and scalable solutions to work within the expected complexity of the processes. You’ll be expected to deliver the best in class architecture, solution and code.



Requirements

Bachelors' degree in Computer Science or equivalent from a reputable university
Passion in software engineering, application development, or system development
Work with and in cross-functional teams across different missions for diverse objectives.
Knowledge and experience in building and maintaining systems in Java, Spring Boot, or any JVM-centric stacks is a plus.
Knowledge and experience in RDBMS like PostgreSQL/MySQL and NoSQL databases like MongoDB is a plus.
Knowledge and experience in infrastructure management, containerization, infra-as-a-code, and AWS is a plus.
Knowledge and experience serving engineering and products of other teams and governing them in a sustainable manner is a plus.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Engineering, Computer Science, Databases, Optimization, Programming, Software Development, and System Development"
Crypto.com,(Senior) Mobile Developer - iOS,Reposted 2 weeks ago,"About the role:

As part of the team you will focus on developing best-in-class iOS applications using our modern tech stack. Our apps are written purely in Swift and architected using MVVM-C. We heavily rely on RxSwift/Combine, so any experience in reactive programming is considered a plus.

The difference you will make:

Collaborate closely with members of tech & product in a cross-functional feature team to develop innovative features for a large global user base.
Analyse product requirements and designs provided by product owners, providing valuable feedback based on your expertise in iOS development.
Deliver high-quality, modularised, and scalable code that is maintainable and testable within reasonable timelines.
Engage in regular sync-ups with not only your feature team, but also the entire iOS team, ensuring that your ideas and insights are heard and valued.

Your expertise:

Minimum of 2 years of full-time iOS development experience (no upper limit)
Proficiency in Swift, UIKit and a solid understanding of iOS development best practices.
Familiarity with MVVM architecture (experience with SnapKit and RxSwift/Combine is highly desirable)
Experience in writing unit tests and snapshot/UI tests
Proficiency in Git and familiarity with branching models such as Git-flow, Trunk Based Development, etc.
Strong problem-solving skills and a passion for continuous learning.
Excellent communication and collaboration abilities.
A focus on producing high-quality code and exceptional user experiences.
Candidates with more experience will be considered as senior developer.

If you are a motivated and talented iOS developer who thrives in a collaborative environment, we would love to hear from you.

Join our team and contribute to building cutting-edge mobile applications that make a difference.

Please include examples of your work or links to your portfolio with your application.

Life @  Crypto.com

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Are you ready to kickstart your future with us? 

Benefits

Competitive salary

Medical insurance package with extended coverage to dependents

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About  Crypto.com :

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com .

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.","Mobile Application Development, Model-view-viewmodel (MVVM), Problem Solving, Product Requirements, Swift (Programming Language), UIKit, Unit Testing, User Interface Design, iOS, and iOS Development"
