Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
PT. EIKON Technology,Cloud Database Engineer,3 weeks ago,"Responsibilities

Design scalable and highly available cloud database solutions
Manage a solution that can span multiple database solutions
Migrate data solutions
Deploy scalable and highly available databases in Google Cloud

Requirements

A Professional Cloud Database Engineer is a database professional with two years of Google Cloud experience and five years of overall database and IT experience.
The Professional Cloud Database Engineer designs, creates, manages, and troubleshoots Google Cloud databases used by applications to store and retrieve data.
The Professional Cloud Database Engineer should be comfortable translating business and technical requirements into scalable and cost-effective database solutions.","Cloud Security, Database Administration, Database Design, Databases, Extract, Transform, Load (ETL), and Technical Requirements",https://media.licdn.com/dms/image/v2/C4D0BAQFDUOK3dpuH-g/company-logo_100_100/company-logo_100_100/0/1631336117603?e=1733356800&v=beta&t=COAEDebvH6CMjE4wNVGFQ-BWmpbICzflB5NnhtvdUGs,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3997799490/?alternateChannel=search&refId=Tzrz2s22pakb505oXBNpMw%3D%3D&trackingId=EHVUa%2BSAMnNo4ngG3wmLPA%3D%3D&trk=d_flagship3_search_srp_jobs
EMBA Group,Men Fashion Designer,5 days ago,"Tanggung Jawab Utama:
* Memimpin Proses Inovasi: Mengawasi seluruh proses inovasi mulai dari ideasi, konseptualisasi, desain produk hingga pengembangan visual untuk berbagai koleksi sepanjang tahun.
* Berkolaborasi: Bekerja sama erat dengan cross function team termasuk marketing, produksi, dan Slaes untuk memastikan pengembangan produk yang kohesif dan inovatif.
* Pemahaman Pasar: Mengikuti tren fashion dan memahami dinamika pasar untuk menciptakan produk yang sesuai dengan target audiens kami.
* Manajemen Budget: Menunjukkan kemampuan untuk berinovasi dalam batasan waktu dan anggaran, memastikan hasil berkualitas tinggi.
* Komunikasi: Mempertahankan keterampilan komunikasi dan kolaborasi yang sangat baik untuk menyampaikan ide dan konsep secara efektif dalam tim dan lintas departemen.

Kualifikasi Minimum:
* Pendidikan: Gelar Sarjana di bidang Desain Fashion, Pengembangan Produk, atau bidang terkait.
* Pengalaman: Minimal 2 tahun di industri fashion, dengan portofolio yang kuat yang menunjukkan desain kreatif dan inovatif Anda.
* Keterampilan: Bersemangat dalam penciptaan ide, keterampilan komunikasi dan kolaborasi yang sangat baik, serta kemampuan untuk bekerja efektif dengan tim lintas fungsi.

Apa yang Kami Tawarkan:
* Lingkungan kerja yang dinamis dan kreatif.
* Peluang untuk pengembangan dan pertumbuhan profesional.
* Kesempatan untuk menjadi bagian dari merek yang membuat perbedaan di industri fashion.","Ad Hoc Analysis, Analytical Skills, Analytics, Data Analysis, Data Analytics, Data Science, Data Visualization, Problem Solving, SQL, and Visualization",https://media.licdn.com/dms/image/v2/D560BAQF98NswwTHvyQ/company-logo_100_100/company-logo_100_100/0/1693621324877/emba_group_logo?e=1733356800&v=beta&t=w5fmXrsz2MUTTtag5UgYs6LutJdyuby-lneVKm8m5rw,"On-site,Full-time","Tangerang, Banten, Indonesia",https://www.linkedin.com/jobs/view/4011946936/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=957wuqFaXF3mKHzD7ixj1Q%3D%3D&trk=d_flagship3_search_srp_jobs
ilmuOne Data,Data Engineer,2 months ago,"Job Description

Research, build and maintain the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using JavaScript or other languages
Contributes to team effort by accomplishing related results as needed.
Explore/learn new technologies that can complement or replace our current stack to improve it.
Work with stakeholders including the Technical, Product, and Data teams to assist with technical issues and support their data infrastructure needs

Requirements

Good understanding of GCP, AWS and Azure (the more the better)
Basic knowledge in REST and asynchronous request
Detail-oriented
Good understanding of Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Basic understanding of Python
Strong understanding of JavaScript, relational SQL and NoSQL databases
Bachelor in Computer Science / Computer Engineering / Information Technology
Willingness to learn new languages and technologies
Fresh graduate are welcome to apply

Good To Have

Product Experience with Firebase and Big Query
Experience with Java
Knowledge of Google Analytics
Knowledge of Google Tag Manager","Computer Science, Data Engineering, Databases, Google BigQuery, Google Tag Manager, NoSQL, Python (Programming Language), Query Writing, Representational State Transfer (REST), and SQL",https://media.licdn.com/dms/image/v2/C4E0BAQEL-2dRyBzjZw/company-logo_100_100/company-logo_100_100/0/1631322433705?e=1733356800&v=beta&t=fiNYfC73_7LnXIeM6huF9Cqe2Pcs_kOu1A5gLNJfoHI,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3947283602/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=o3h4LQuVaD6B4y%2B6UGX7eQ%3D%3D&trk=d_flagship3_search_srp_jobs
Pensieve,UI/UX Designer,1 month ago,"Responsibilities

Develop and deliver disruptive concepts. Turn initial ideas into applicable designs.
Pay attention to the outputs (innovation & aesthetics) and produce distinguished solutions which take into account both user needs and business goals.
Create applicable solutions to complex problems.
Be a key enabler to deliver innovative, groundbreaking work. We are all about open collaborative work where we need ideas to execute top-notch solutions to help our clients.
Key deliverables: Personas, scenarios, flowcharts, design prototypes, infographics, UI/UX concepts and design.

Requirements

A minimum bachelor's degree in a relevant design discipline.
At least 2 years of in-depth experience in user interface design for end-user applications.
A strong online portfolio for reference.
Proficiency and familiarity with desktop dashboard interface design and data visualization.
Proficiency in developing comprehensive design systems aimed at enhancing user convenience and experience.
Proficiency in developing comprehensive design systems aimed at enhancing collaboration.
Extensive experience in employing user-centered design processes, collaborating with end-users, and cross-functional teams, including engineering, product management, and project delivery teams.
Proficiency in design and prototyping tools, particularly Figma (mastery preferred).
Ability to effectively convey ideas through various methods such as storyboards, wireframes, and prototypes.
Understanding of Big Data, Machine Learning, and AI technologies and their implications for design solutions.
Strong grasp of design processes and project management.
Effective influencing, negotiation, and communication skills, both written and verbal.","Communication, Design Systems, Flow Charts, Information Graphics, Negotiation, Process Design, Storyboarding, User Experience (UX), User Interface Design, and Wireframing",https://media.licdn.com/dms/image/v2/C560BAQFckE5okC7bAA/company-logo_100_100/company-logo_100_100/0/1630642305885/pensieve_id_logo?e=1733356800&v=beta&t=u5e5SebJwfgO5DYp66k9NtprJosH4AtBUXIqB_S0Jqs,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3973671419/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=LsEmaeYpMeazduC4JqjZug%3D%3D&trk=d_flagship3_search_srp_jobs
Shopee,"Data Scientist, Business Intelligence",2 weeks ago,"Job Description

Prototyping, developing, and deploying advanced analytics data models and machine learning solutions.
Communicating with the product and business teams to understand business processes and translate them to modeling requirements.
Researching industry trends and competition information, analyze the change trend of user demands, and diagnose business problems through multi-dimensional analysis, discovering risks, excavation opportunities & providing optimization.

Requirements

Master's or Bachelor's degree in Science, Technology, Engineering dan Mathematics or a relevant field of study
Min. 1 year of relevant experience in Data Science or similar fields.
Advanced knowledge in Python/R is essential and working knowledge of SQL is strongly preferred.
Familiarity in Natural Language Processing / Deep Learning specific algorithms is a plus (e.g. NLTK, SKLearn, TensorFlow).","Analytics, Business Process, Computer Science, Data Engineering, Data Models, Data Science, Data Visualization, Optimization, Predictive Analytics, and Product Service",https://media.licdn.com/dms/image/v2/C560BAQE0iX_dgdH7nA/company-logo_100_100/company-logo_100_100/0/1672279162763/shopee_logo?e=1733356800&v=beta&t=WpiNIgxf_q3rtGx8ZfEsPtkoY0TBxxeIkHkA0DpEcec,"On-site,Full-time,Mid-Senior,level","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4000193580/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=B%2Bkt%2BvQvlO0cfMdVs8apFQ%3D%3D&trk=d_flagship3_search_srp_jobs
Maybank,Marketing,7 hours ago,"MDP is a development program aimed best graduates to provide opportunities and banking careers acceleration, especially in SME, Commercial and Consumer line of Business in Maybank. Graduates developed to contribute revenue and potentially have a future as a leaders.

This program applies comprehensive development principles which combine classroom, field learning, On the Job Training, as well as special guidance and mentoring by mentors from selected Senior Managers at Maybank.

Requirements:
Minimum Bachelor Degree in various majors from leading universities
Minimum GPA of 3.00
Good communication skills, analytical skills, attractive and target-oriented personalities will add value to candidates """,Analytical Skills and Marketing,https://media.licdn.com/dms/image/v2/C510BAQFvFJOkQ4qk-w/company-logo_100_100/company-logo_100_100/0/1631319102108?e=1733356800&v=beta&t=UALLIyIZvG1NSRRjpdK1M3EZzNHjxM8-gcUUARqJAuc,"On-site,Full-time,Entry,level","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4014536137/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=lVh8paBC4UkqhZQrSZW%2BFQ%3D%3D&trk=d_flagship3_search_srp_jobs
Traveloka,Data Analyst,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Database: design, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline.
Reporting: design, build, and disseminate dashboards or other self-served data products to enable stakeholders get quick business performance, conduct data exploration, or derive quick insights.
Experimentation: design, analyze, and disseminate experiments or causal-impact studies to test multiple hypotheses, variants, or initiatives and infer the best result(s) based on relevant success metrics.
Analysis: design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the business.
Modeling: design, develop, and collaborate with relevant parties (e.g Product Eng., ML/AI Eng., Data Sci.) to deploy supervised or unsupervised models as per business needs to optimize business performance.



Requirements

Passionate in data, analysis, or insights with high curiosity and skepticism.
Good communication, presentation, and storytelling skills to deliver data-inspired findings.
1+ years of data role experience (analyst, scientist, or engineer).
1+ years of hands-on experience with SQL, spreadsheet, and R/Python.
1+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).
Prior experience in conducting statistical experimentation or A/B testing is a plus.
Prior experience in developing unsupervised/supervised models is a plus.
Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.
Bachelor/Master's degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Communication, Dashboards, Data Analytics, Data Visualization, Presentations, Problem Solving, Python (Programming Language), R (Programming Language), SQL, and Spreadsheets",https://media.licdn.com/dms/image/v2/C560BAQGVYjeUWHGLPg/company-logo_100_100/company-logo_100_100/0/1646796416257/byd_indonesia_logo?e=1733356800&v=beta&t=CZv2rFC9KoLKXFJoYDOJ8ppD2cbt3Enn6QGbrqOr6vs,"On-site,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3932245569/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=3x5c%2BMkbTiSgVuv0pMhshA%3D%3D&trk=d_flagship3_search_srp_jobs
Traveloka,Data Analyst,Reposted 2 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Database: design, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline.
Reporting: design, build, and disseminate dashboards or other self-served data products to enable stakeholders get quick business performance, conduct data exploration, or derive quick insights.
Experimentation: design, analyze, and disseminate experiments or causal-impact studies to test multiple hypotheses, variants, or initiatives and infer the best result(s) based on relevant success metrics.
Analysis: design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the business.
Modeling: design, develop, and collaborate with relevant parties (e.g Product Eng., ML/AI Eng., Data Sci.) to deploy supervised or unsupervised models as per business needs to optimize business performance.



Requirements

Passionate in data, analysis, or insights with high curiosity and skepticism.
Good communication, presentation, and storytelling skills to deliver data-inspired findings.
1+ years of data role experience (analyst, scientist, or engineer).
1+ years of hands-on experience with SQL, spreadsheet, and R/Python.
1+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).
Prior experience in conducting statistical experimentation or A/B testing is a plus.
Prior experience in developing unsupervised/supervised models is a plus.
Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.
Bachelor/Master's degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Communication, Dashboards, Data Analytics, Data Visualization, Presentations, Problem Solving, Python (Programming Language), R (Programming Language), SQL, and Spreadsheets",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1733356800&v=beta&t=uGC8UHkYZOR4_nqPBPmH04aZ8trXFlN7sI2F9ozYXS0,"On-site,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3932245569/?alternateChannel=search&refId=PQ8FKEpSBc5EvMADRIvXHQ%3D%3D&trackingId=3x5c%2BMkbTiSgVuv0pMhshA%3D%3D&trk=d_flagship3_search_srp_jobs
PASIFIK SATELIT NUSANTARA,Ecommerce Intern,3 weeks ago,"Key Responsibilities

Daily E-commerce Operations:

Assist in overseeing the day-to-day operations of our online marketplace stores.

Support the configuration and maintenance of the online store, including page design, product display, and content updates.

Product Management

Help with product listings, price adjustments, and inventory management to ensure accurate and appealing product presentations.

Assist in analyzing sales data to identify trends and opportunities for improving product performance.

Promotional Planning

Contribute to the development and execution of e-commerce promotional plans.

Assist in organizing and managing special campaigns such as Flash Sales and Double Date Campaigns to boost brand exposure and sales.

Data Analysis And Reporting

Analyze e-commerce platform data and sales trends to provide actionable insights that support business decisions.

Prepare weekly and monthly reports on store performance, as well as other reports required for the Board of Directors (BOD).

Campaign Management

Assist in the development and oversight of detailed campaign schedules, ensuring timely execution and monitoring of promotional events.

Qualifications

Currently pursuing or recently completed a degree in Marketing, Business, E-commerce, or a related field.

Basic understanding of e-commerce platforms and online marketing.

Strong analytical skills and proficiency in Excel or other data analysis tools.

Detail-oriented With Strong Organizational And Time Management Skills.

Ability to work independently and collaboratively in a fast-paced environment.

Excellent Written And Verbal Communication Skills.

Passion for e-commerce and digital marketing.
Desired Skills and Experience
MS Excel, Google Spreadsheet, Ecommerce, Statistical Data Analysis","Analytical Skills, Communication, Data Analysis, Data Analytics, E-Commerce, Online Marketing, Oral Communication, Organization Skills, Product Display, and Product Presentation",https://media.licdn.com/dms/image/v2/D4E0BAQGOujsy-EkBXg/company-logo_100_100/company-logo_100_100/0/1680253317893/pasifik_satelit_nusantara_logo?e=1733356800&v=beta&t=dA-eZuFBnyd0b-81wFODNjUkQ_ouFjWJ-YM9WFKlZjs,"IDR1M/month,-,IDR1.5M/month,On-site,Internship,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3998368920/?alternateChannel=search&refId=vyi%2Bu11fRvpsZESGk1bFjQ%3D%3D&trackingId=TZfeLIRAM%2FseNqZG3vibLA%3D%3D&trk=d_flagship3_search_srp_jobs
PT Prima Vista Solusi,IT Quality Assurance,3 weeks ago,"Review and analyze system specifications
Develop effective strategies and test plans
Execute test cases and analyze results
Report bugs and errors to development teams
Help troubleshoot issues
Conduct post-release/ post-implementation testing
Work with cross-functional teams to ensure quality throughout the software development lifecycle

Minimum Qualifications

Bachelor’s degree in IT, Information System, Computer Science/related field with GPA >3.00
Thorough knowledge of methodologies of quality assurance and standards
Excellent numerical skills and understanding of data analysis/statistical methods
Good knowledge of MS Office and databases
Good communication skills and have great attention to detail and a result driven approach","Analytical Skills, Attention to Detail, Communication, Data Analysis, Data Analytics, Numeracy, Quality Assurance, Software Quality Assurance, Test Cases, and Test Planning",https://media.licdn.com/dms/image/v2/D560BAQHeqvWfj3VbIQ/company-logo_100_100/company-logo_100_100/0/1695441640292?e=1733356800&v=beta&t=iOCzcXWFbbJoNUfQ_UcRF1Lp0Z9I0iYDURJH7b_g9k8,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3996551905/?alternateChannel=search&refId=vyi%2Bu11fRvpsZESGk1bFjQ%3D%3D&trackingId=0sSRAO%2F9x1EPHfD20Hdavw%3D%3D&trk=d_flagship3_search_srp_jobs
Suara Visual Indonesia,Drafter,8 hours ago,"Company Profile
https://svi-indonesia.com/

Drafter 
 Tanggung Jawab :
· Membuat gambar kerja teknis untuk proyek
· Menyusun & memperbarui gambar teknisnberdasarkan spesifikasi & pedoman yang diberikan
· Memastikan semua gambar kerja sesuai dengan standar industri yang berlaku
· Berkoordinasi dengan tim untuk memastikan semua aspek desain degan jelas dalam gambar teknis
· Melakukan verifikasi & review gambar atau vendor untuk memastikan keseuaian dengan spesifikasi proyek
· Memberikan dukungan tttekni & membuat revisi gambar jika ada perubahan desain selama tahap konstruksi 

 Kualifikasi:
· Minimal Diploma 
· Familiar menggunakan AUTOCAD
· Memiliki kemampuan membaca gambar yang baik
· Teliti dalam penggambaran & penyusunan dokumen
· Dapat menggunakan Ms. Office dengan baik
· Mampu bekerja dibawah tekanan
· Inisiatif, bertanggug jawab, jujur, disiplin
· Bisa bekerja secara individu maupun dalam team 
· Komunikasi jelas & lugas, memiliki presentasi yang kuat 
· Penempatan Kebayoran Lama 

Send CV : hr@svi-indonesia.com /Subject Drafter - Linkedin","3D Modeling, Architectural Drawings, Autodesk Inventor, Communication, Computer-Aided Design (CAD), Construction Drawings, Drawing, Microsoft Project, SOLIDWORKS, and SketchUp",https://media.licdn.com/dms/image/v2/C510BAQH7jiMbWsD_qA/company-logo_100_100/company-logo_100_100/0/1631414449970?e=1733356800&v=beta&t=zdyzIJodaL4gtgnYcHww2ZJKi6ENwf9LSd9Cown_g0s,"On-site,Full-time","Kebayoran, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4015777160/?alternateChannel=search&refId=vyi%2Bu11fRvpsZESGk1bFjQ%3D%3D&trackingId=yPHNJF9iKTYAVhJ0BVeQYg%3D%3D&trk=d_flagship3_search_srp_jobs
PT Esensi Solusi Buana (ESB),Business Consultant (Sales) - Jabodetabek,8 hours ago,"About the Role:
As a Sales specializing in revenue-focused implementations, you will play a pivotal role in driving business growth by strategically introducing and implementing our company's ESB products to clients. Your primary objective will be to exceed revenue targets through the successful adoption and optimization of our cutting-edge ESB products.

What you’ll do (Responsibilities):
Establish and nurture strong relationships with clients to understand their unique business needs and objectives.
Surpass revenue targets by effectively positioning and selling ESB products to clients, showcasing the direct impact on their business profitability.
Oversee the end-to-end implementation process, ensuring a seamless integration of our ESB product into the client's operations while meeting project timelines.
Provide strategic consulting services to clients, offering insights and recommendations that align with their business goals and contribute to revenue growth.

What capabilities you’ll need (Requirements):
At least min. 2-4 years of work experience in FnB/Tech sales company or related fields.
Diploma Degree, but preferable Bachelor’s Degree in Business Administration, Marketing, or any related discipline.
A customer-oriented attitude.
Excellent communication and negotiation skills.
Problem solving aptitude.
Ability to work well in a team or self.
Working location: Jabodetabek

Bonus Point:
Possession of a valid license (e.g., motorcycle or car).
Proven track record of punctuality and dependable attendance facilitated by personal transport.
Reliable personal transportation for daily commuting.","Canvassing, Client Relations, Customer Negotiations, IT Integration, New Product Implementations, and Optimization",https://media.licdn.com/dms/image/v2/D560BAQFRojntLohVHw/company-logo_100_100/company-logo_100_100/0/1691123545863/pt_esensi_solusi_buana_esb_logo?e=1733356800&v=beta&t=rI39CbCxxlRyPRrmclD_JWubQBvusHYnfKAgYgPZ8Lc,"On-site,Contract,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/4015774955/?alternateChannel=search&refId=vyi%2Bu11fRvpsZESGk1bFjQ%3D%3D&trackingId=5X0DfJTQrIWrp%2FFll8bZ6A%3D%3D&trk=d_flagship3_search_srp_jobs
Panin Dai-ichi Life,Data Engineer (IFRS 17 Project/MIS),1 week ago,"Growing your career at Panin Dai-ichi Life is a fantastic opportunity to develop excellent skills. We are recognized as The Best Performance Insurance for life insurance with Asset Rp. 8 - 25 Trilion in Bisnis Indonesia Financial Award (BIFA) 2023. On top that, Fadjar Gunawan, CEO Panin Dai-ichi Life has been recognized as Best CEO Insurance this year.

Panin Dai-ichi Life is a joint-venture partnership between Panin Life and Dai-ichi Life. Panin Life is a life insurance company that has been served for Indonesian people in more than 40 years, as part of Panin Group which engaged in the financial services industry. Supported by good network services and marketing through agents, employees, and business partners in various major cities in Indonesia. Dai-ichi Life is one of the largest life insurance company in Japan with 120 years of experience in the life insurance industry with international business networks in various countries around the world. Dai-ichi Life is also a public listed company in Japan with an “AA-” rating from Fitch and an “A+” rating from Standard & Poor's (as of January 2023).

Responsibilities :
Responsible for development of MIS solution Roadmap
Provide management with an adequate support system by providing information that is timely, accurate, consistent, complete and relevant
Ensure the integrity and availability of data
System Development : Create an ETL to support data required by IFRS 17 Engine
Data Integration: Integrating the data from multiple sources info IFRS 17 Data Mart, ensuring data accuracy, consistency, and integrity throughout the integration process
Developing data transformation processes and implement data quality controls to support reliable/Integrity data
Evaluate and optimizing the existing codes to achieve process of performance efficiency
Identify opportunities for process automation, performance enhancements and technological innovation to improve effectiveness and efficiency
Monitor overall go-live preparation from infrastructure to solution deployment
Provide assistance to communicate/discuss with the relevant PIC in relation to the issues raised

Key Requirements :
Bachelor Degree, major : Information Technology / System Information 
Minimum 5+ years as Data Engineer, ETL/DWH, MIS with strong knowledge in designing, developing and delivering end-to-end ETL process for large scale data warehouse
Professional Qualifications : MS SQL, Data Management Tools - SSIS, MS Office, MS Visio, MS Project

At Panin Dai-ichi Life, our team are friendly, innovative, passionate and collaborative. We build a high value workplace to the team with integrity, transparency and respect to diversity. We empower our employees to bring out their potential, to learn and grow. Guided by our mission, we provide a positive place to work so that we can reach our goals.","DWH, Data Engineering, Data Integration, Data Quality, Data Warehousing, Extract, Transform, Load (ETL), International Financial Reporting Standards (IFRS), Management Information Systems (MIS), SQL Server Integration Services (SSIS), and System Development",https://media.licdn.com/dms/image/v2/C560BAQEhm-JeE7wUmA/company-logo_100_100/company-logo_100_100/0/1630652246569?e=1733356800&v=beta&t=KHQwuJwhJ98qegUlZBiY32HzWwv708yMtShYaRINROk,"On-site,Full-time,Associate","West Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4008984218/?alternateChannel=search&refId=vyi%2Bu11fRvpsZESGk1bFjQ%3D%3D&trackingId=n227foCNQWVf%2FTYPiohvmg%3D%3D&trk=d_flagship3_search_srp_jobs
Nawatech,Data Engineer,5 days ago,"Responsibilities

Understand business requirements to set functional specifications for reporting applications.
Build automated reports and dashboards with the help of Power BI and other reporting tools.
Developing and maintaining ETL pipelines from various data sources.
Developing data cleansing mechanism.
Build efficient & high performing data pipelines that could handle huge amount of traffics/data.
Work closely with other engineers and leads for ensuring the succes of data related projects implementation.
Testing developed features or functions to validate that they are working as expected.
Accountable for all software development phases (SDLC) to ensure on-time completion.
Create a conceptual model and system specification.
Coordination with user internal and external.
Create update report project.ions from client’s needs.
Create update report project
Conduct Internal Test, SIT and UAT.

Requirements

Minimum Diploma in Computer Science/Information-Technology/Electro/Engineering/Mathematics/Physics/Science and Technology from reputable university.
Have been involved in an IT project with Microsoft Power BI for at least 1 year in total.
Experienced in managing and designing data pipelines, debugging data issues on various tools or cloud vendor (Microsoft Azure and GCP).
Experienced in DAX Query, Vertex AI, Dataflow, Looker Studio, and Big Query.
Experience with relational databases and non-relational databases.
Experience in writing software for data extraction and transformation in one or more languages (e.g. Python, Scala, or Java).
Good understanding of Windows/UNIX/LINUX environments.
Highly skilled in writing and optimizing SQL queries
Highly skilled in writing and optimizing SQL queries.e, Data Lake.
Experienced with APIs and DTS data integrations.
Knowledge of state-of-the-art software develop technology.
Familiar with SDLC, Object-Oriented Design Patterns.
Willingness to travel extensively and be stationed in different cities as required.
Highly motivated with spirit to learn new things.
Good attitude, commitment to work and good team player.
Good problem solving, analytical and leadership skill.
Ability to work independently or in a group.
Able to manage task and deadline.
Ability to adapt and have flexibility within a high-growth organization.
Must be able to clearly communicate to product development stakeholders: Other Engineers, Testers, Product Owners, Product Managers, Project team, Directors, etc.
Anticipate issues and act proactively to address potential issues serve as a subject matter expert.

Desired Skills and Experience
Microsoft Azure, Data Engineering, Power BI","Business Requirements, Data Cleaning, Data Engineering, Databases, Extract, Transform, Load (ETL), Functional Specifications, Microsoft Power BI, Problem Solving, Relational Databases, and System Specification",https://media.licdn.com/dms/image/v2/C560BAQEb-5PWhwWbHg/company-logo_100_100/company-logo_100_100/0/1630671589519/nawatech_logo?e=1733356800&v=beta&t=ojHuowlAww3MRXwTwEwoW4kSlaLhV0TlzgEIZAtS6fQ,"IDR5.5M/month,-,IDR10M/month,Hybrid,Full-time,Associate","Kota Tangerang Selatan, Banten, Indonesia",https://www.linkedin.com/jobs/view/4012929908/?alternateChannel=search&refId=3PNB3%2BiUo0kUMhaw8392xA%3D%3D&trackingId=USktSZrjvTHyqlDDRiCWFg%3D%3D&trk=d_flagship3_search_srp_jobs
