Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
Staffinc Group,Data Analyst,2 months ago,"Staffinc as a manpower solution service, is seeking a highly motivated and skilled Data Analyst to join with our client's team in Banking. The ideal candidate will have proficiency in SQL and Python and will be responsible for analyzing data to support our client's banking operations and strategic decision-making processes.

Key Responsibilities:

Collect, process, and analyze large datasets to identify trends, patterns, and insights.
Develop and maintain SQL queries to extract and manipulate data from various databases.
Utilize Python for data cleaning, analysis, and visualization tasks.
Generate reports and dashboards to present data findings to stakeholders.
Collaborate with cross-functional teams to support data-driven decision-making.
Ensure data quality and integrity through rigorous validation and cleaning processes.


Qualifications:

Bachelor’s degree in Data Science, Computer Science, Statistics, Mathematics, or a related field.
At least 1 year of experience in a data analysis role, preferably in the banking or financial services sector.
Proficiency in SQL for database querying and management.
Strong programming skills in Python, including experience with libraries such as pandas, NumPy, and matplotlib.
Experience with data visualization tools (e.g., Tableau, Power BI) is a plus.
Excellent analytical and problem-solving skills.
Strong attention to detail and accuracy.
Good communication skills, with the ability to explain complex data insights to non-technical stakeholders.
Ability to work independently as well as part of a team.
Willing to work in banking company
Willing to work on-site in Jakarta Selatan","Communication, Data Analytics, Data Cleaning, Data Science, Databases, Matplotlib, NumPy, Pandas (Software), Problem Solving, and Visualization",https://media.licdn.com/dms/image/v2/D560BAQEZwVdDm3_9Nw/company-logo_100_100/company-logo_100_100/0/1665375105622/staffinc_group_logo?e=1733356800&v=beta&t=xZlBwFDSKb9p5ebS8IxONVEBx7djbN7OJMDpH0EoF6w,"On-site,Contract,Associate",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3961306602/?alternateChannel=search&refId=zDFlEEc9uUwYMW8y%2Fu1fWw%3D%3D&trackingId=nPS%2FUr6JKyc4XFfF6Cypaw%3D%3D&trk=d_flagship3_search_srp_jobs
Traveloka,Data Analyst,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Become thinking partner to Accommodation stakeholder. Design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the current business performance and/or potentials
Design, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline. Develop ETL pipelines within a robust framework that is highly automated and re-usable for different use-cases.
Develop dashboards not just for monitoring, but to produce actionable insights that decision makers can use to conduct data exploration, or derive quick insights.
Work with the business to answer tactical questions, often via our experiments platform, that will affect the development of product features.
Work with the business to answer strategic questions that will affect the long-term goals of the business.

Our techstack: BigQuery, dbt, Python, Github, Google Looker Studio, Tableau



Requirements

Passionate in data, analysis, or insights with high curiosity and skepticism.
Good communication, presentation, and storytelling skills to deliver data-inspired findings.
Comfortable working with open-ended questions and potentially ambiguous problem statements
3+ years of data role experience (analyst, scientist, or engineer).
2+ years of hands-on experience with SQL, spreadsheet, and R/Python.
2+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).
Prior experience in conducting statistical experimentation or A/B testing is a plus.
Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.
Bachelor/Master’s degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Business Insights, Communication, Dashboards, Data Analytics, Data Visualization, Presentations, Python (Programming Language), R (Programming Language), SQL, and Spreadsheets",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1733356800&v=beta&t=uGC8UHkYZOR4_nqPBPmH04aZ8trXFlN7sI2F9ozYXS0,"On-site,Full-time,Mid-Senior,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3909121242/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=GQLI2h6PNmkzuOIFfB1mhw%3D%3D&trk=d_flagship3_search_srp_jobs
"AEON INDONESIA, PT",Data Operation Analyst (Retail) Asisstant Manager,1 month ago,"Responsibilities

Role Description

Generating and providing operational data report which company needs to analyze it business.
Developing data analysis and generate useful data report related to operational needs.
Work collaboratively with others to achieve goals, reduce costs, get maximum operational profit and to ensure that work is completed safely, accurately, and on time.
Use data to create models that show trends in the customer base.
Work with departmental managers to outline the specific data needs for each business that they need to analyze their department progress and growth.
Ensures all reporting is seen as a relevant and useful resource for users, as well as periodic reviews with key members business functions.
Understand how to translate customer requests into data requirements and technical specifications.
Develop, run and distribute KPIs and reports on a daily, weekly, monthly, and ad hoc basis that measure the profitability of the business. Ensure reports are accurate, timely, relevant, and actionable.

Requirements

Qualifications

Bachelor's degree in a related field (e.g. Business, Finance, Accounting)
Proven work experience as a data analyst, financial analyst or similar role at least 2 years as managerial level experience.
Prior experience in retail industry operations or financial analyst is plus
Knowledge of Accounting principles
Experience lead, train and develop a team.
Proficient in Microsoft Excel, SQL, familiarity with business intelligence tools (Power BI etc).
Strong analytical skills with the ability to interpret complex data sets and generate actionable insights.
Strong attention to detail and accurate.
Excellent problem-solving and leadership skill.
Have good communication skills (both written and oral)
Fluent in English","Accounting Standards, Analytical Skills, Attention to Detail, Communication, Data Analysis, Data Analytics, Finance, Financial Analysis, Problem Solving, and Technical Specs",https://media.licdn.com/dms/image/v2/C4E0BAQEqU6N52YTFfA/company-logo_100_100/company-logo_100_100/0/1631316994036?e=1733356800&v=beta&t=DZkb4a4U57ce_h6Y5UYMU5Fhd9WZr6BnM4nPdqUR5Tk,"On-site,Full-time,Mid-Senior,level","Kota Tangerang Selatan, Banten, Indonesia",https://www.linkedin.com/jobs/view/3990818569/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=8q4PwOAYzKPLxDoTcHoYbA%3D%3D&trk=d_flagship3_search_srp_jobs
Atome,BI Analyst,Reposted 1 month ago,"About Atome Financial

Headquartered in Singapore, Atome Financial is building a world-class tech enabled financial services platform that is the best companion of our customers lifetime. As a part of the Advance Intelligence Group, a Series D fintech unicorn and ranked Top 10 on LinkedIn’s 2023 Top Singapore StartUps list with over 1,400+ staff worldwide, we are united by a shared vision and purpose: to Advance with Intelligence for a Better Life--for our customers, colleagues and communities.

Atome Financial operates in 5 ASEAN markets (Singapore, Malaysia, Indonesia, Philippines, and Thailand). We have 3 key products:

 Atome BNPL: A leading buy now pay later brand in ASEAN and partners over thousands of online and offline brands
 Atome Card: A paylater anywhere card.
 Kredit Pintar: A leading Indonesia digital lending apps, regulated and supervised by Indonesia's Financial Services Authority (OJK).

Our culture is built on values that are core to who we are and what we stand for:

 We foster an INNOVATION mindset
 We achieve results with EFFICIENCY and excellence
 We take pride in the QUALITY of our work
 We uphold INTEGRITY in all we do
 We embrace COLLABORATION to work across business lines and borders

Responsibilities

Extract and process huge amounts of data from various sources on the internal big-data platform.
Work closely with operation/marketing/finance/partnership teams across different markets, to help provide insights for decision and to develop/maintain effective data visualization.
In-charge of end-to-end analytics projects, from context gathering to data presentation.
Understand the modeling skills of data warehouse. Can work on top of the data warehouse and provide feedback on new data requests.

Requirements

Bachelor’s / Master’s Degree in Computer Science/IT/Statistics/Engineer/Business Analytics or any other related fields.
At least 1-2 years experience in business intelligence analytics.
Proficient in writing SQL queries.
Ability to work with complex data sets.
Strong communication and presentation skills, as well as an analytical mindset.

Preferred Qualifications

Familiar with Tableau.
Familiar with Apache Spark.
Familiar with Python.
Familiar with Git (optional).","Analytics, Business Intelligence (BI), Communication, Computer Science, Data Analytics, Data Presentation, Data Science, Data Visualization, Presentation Skills, and Presentations",https://media.licdn.com/dms/image/v2/C560BAQEo2yRZXIP2Xw/company-logo_100_100/company-logo_100_100/0/1630644605972/atomesg_logo?e=1733356800&v=beta&t=c1G19FBv3PlWNIvNvcN2hz053jCowocDd7T6wW4iCVs,"Hybrid,Full-time,Entry,level","South Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3987717281/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=JHMK6ipvBsPNVmOYjaXA%2BQ%3D%3D&trk=d_flagship3_search_srp_jobs
"Love, Bonito",Senior Business Intelligence Analyst,1 week ago,"About Us

Love, Bonito is a digital-first company on a mission to empower the everyday Asian woman and inspire self-confidence. We are Southeast Asia's leading womenswear brand, headquartered in Singapore, with an omnichannel presence across Hong Kong SAR China, Indonesia, Malaysia and a retail franchise in Cambodia. In addition, we have also expanded into international markets namely the Philippines and the United States of America.

Founded in 2010, we are proudly female-founded with more than 65% female representation in leadership roles (#girlpower!). We raised a US$50M Series C round in 2021 and know that we're on the cusp of something great, where we're working towards becoming the most thoughtful brand globally, for the Asian female consumer, especially when it comes to our products, community and experiences.

There's a lot more work to be done with all of our exciting plans. So we're looking to team up with people who are wildly passionate about making an impact and be part of a dynamic team, in a workplace with no corporate BS (yes, you read that right!).

The Role

We are seeking a Senior Business Intelligence Analyst to join our growing team. This individual will work closely with our strategic finance team to set business plan targets, provide critical projections for major sale events, and mentor more junior analysts within the team. Additionally, this role will support senior leadership by providing key recommendations to steer the overall business strategy. Strong technical skills in Tableau, Python, and Databricks are essential, as is financial acumen and an ability to work in a fast-paced start-up environment.

Key Skills And Competencies

Technical Expertise:
Tableau: Proficiency in creating and maintaining interactive dashboards, with advanced chart types, calculated fields, and data blending
SQL Proficiency: Advanced SQL skills for querying data, building complex joins, and transforming data
Python & Databricks: Strong scripting skills for data manipulation, automation, and ETL workflows, using Databricks for managing and processing large datasets
Business Acumen:
E-commerce Knowledge: Familiarity with key e-commerce and retail performance metrics such as conversion rates, customer acquisition costs, and how they should shape business strategy
Finance Collaboration: Experience working alongside finance teams to set business plan targets, track KPIs, and create accurate financial models
Projections for Sale Events: Ability to develop forecasts for major sale events using historical trends and predictive analytics
Mentorship and Stakeholder Management:
Collaboration Skills: Strong ability to collaborate with cross-functional teams, particularly with finance and senior leadership
Mentoring Experience: Proven track record of mentoring more junior analysts or interns, helping them improve both technical skills and business understanding


Job Responsibilities

 Data Analysis & Reporting: Provide in-depth analysis for key business decisions, working closely with the finance team to develop business targets, financial models, and performance tracking. Conduct analysis and present insights to support senior leadership in preparation for board meetings and internal performance reviews
 Dashboard Management: Lead the development and maintenance of interactive and dynamic Tableau dashboards to monitor business performance, incorporating various data sources for a comprehensive view of the organisation's performance
 Projection & Forecasting: Build financial models and projections, particularly for major sale events, leveraging historical data, customer behaviour insights, and even advanced analytics techniques
 Mentorship & Team Leadership: Mentor and guide junior analysts within the team, providing support in both technical and analytical areas, and fostering a strong collaborative environment
 Process Improvement: Continuously seek opportunities to improve ETL processes, automate data workflows, and ensure the accuracy and scalability of financial forecasts and reports


Requirements

Requirements & Experiences :

BS or Master's degree in a quantitative field (e.g., Statistics, Mathematics, Computer Science, Engineering, Data Science)
4-5 years of relevant industry experience, preferably in e-commerce, retail, or digital product development
Demonstrates strong business acumen
Experience mentoring or managing more junior members within a team
Experience working with Databricks and Python, or in a data-lake environment
Experience with Tableau and Metabase for data visualisation


What You Should Be :

A genuine passion and interest in fashion or e-commerce
Highly analytical and inquisitive - loves how numbers and data tell a story
Highly meticulous and details-driven
Highly self motivated, independent, hands-on with a get it down mindset!
Ability to communicate clearly and effectively in person, in writing, and in presentations
Strong project management and multitasking abilities


Benefits

 Flexible Work Arrangement
Work from anywhere*!
Remote work and adjustable hours - willing to work SG timing 
 Staff Wellness
Comprehensive corporate insurance (Fully covered visits at our panel clinics, Dental coverage, Maternity reimbursement, Mental wellness support)
 Learning and Career Development
Learning and development
Dedicated leadership training for those of managerial responsibilities
Friday pm off for learning
 #TeamLB perks
Generous staff discount off LB products
Corporate partnerships with a variety of companies
Employee driven peer-to-peer recognition platform to honour and celebrate everyday achievements
Internal Referral programme","Analytics, Business Understanding, Communication, Dashboards, Data Analytics, Data Manipulation, Data Visualization, Extract, Transform, Load (ETL), Key Performance Indicators, and Performance Reviews",https://media.licdn.com/dms/image/v2/D560BAQE3gwgIi8c4yQ/company-logo_100_100/company-logo_100_100/0/1713500637528/lovebonito_logo?e=1733356800&v=beta&t=VSwdQ7urij0_-TUHnwymHYNVji4r69J2TGpHmslW_Gw,"Hybrid,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4011435632/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=KSSAVeeDD1ongCwPpOEHug%3D%3D&trk=d_flagship3_search_srp_jobs
PT SANTOS JAYA ABADI (Kapal Api Global),Data Analyst Modern Trade,1 month ago,"Responsibilities

Monitoring terkait dengan data Sales, Budget & Spending, juga analisa data Nielsen, market dan promotion dalam rangka untuk menunjang pengambilan keputusan dan aksi dalam melakukan kegiatan marketing di modern market.

Requirements

Lulusan S1 Matematika/Statistika/Sistem Informasi/Komputer Akuntansi.
Memiliki pengalaman bekerja min. 2 tahun sebagai Data Analyst di perusahaan FMCG. (Diutamakan)
Memiliki pengalaman dalam mengelola dan penyajian data, hingga membuat laporan dan interpretasi data.
Mahir dalam menggunakan MS. Office dan diutamakan memiliki kemampuan Excel di level advance.
Mahir berbahasa Inggris (Intermediate Level)
Bersedia ditempatkan di Marketing Office, Jakarta Pusat","Analytical Skills, Data Analysis, Data Analytics, Data Modeling, Data Visualization, Databases, Extract, Transform, Load (ETL), Problem Solving, and Statistics",https://media.licdn.com/dms/image/v2/C510BAQH6JtfsrVck1Q/company-logo_100_100/company-logo_100_100/0/1630565888064?e=1733356800&v=beta&t=BjlhcQt1z_zNUySpYIk46_RAb1hPJauaPddtugsGgIM,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3984380563/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=kF2JM8xNj%2FgFGD8I%2F0C0ag%3D%3D&trk=d_flagship3_search_srp_jobs
Atome,BI Analyst (Product),Reposted 1 month ago,"About Atome Financial

Headquartered in Singapore, Atome Financial is building a world-class tech enabled financial services platform that is the best companion of our customers lifetime. As a part of the Advance Intelligence Group, a Series D fintech unicorn and ranked Top 10 on LinkedIn’s 2023 Top Singapore StartUps list with over 1,400+ staff worldwide, we are united by a shared vision and purpose: to Advance with Intelligence for a Better Life--for our customers, colleagues and communities.

Atome Financial operates in 5 ASEAN markets (Singapore, Malaysia, Indonesia, Philippines, and Thailand). We have 3 key products:

 Atome BNPL: A leading buy now pay later brand in ASEAN and partners over thousands of online and offline brands
 Atome Card: A paylater anywhere card.
 Kredit Pintar: A leading Indonesia digital lending apps, regulated and supervised by Indonesia's Financial Services Authority (OJK).

Our culture is built on values that are core to who we are and what we stand for:

 We foster an INNOVATION mindset
 We achieve results with EFFICIENCY and excellence
 We take pride in the QUALITY of our work
 We uphold INTEGRITY in all we do
 We embrace COLLABORATION to work across business lines and borders

Responsibilities

 Extract and process huge amount of data from various sources on the internal big-data platform.
 Work closely with the risk & product department, to help provide insights for decision making and to develop/maintain effective data visualization.
 Understand the modelling skills of data warehouse. Can work on top of the data warehouse and provide feedback on new data requests.

Requirements

 Bachelor’s / Master’s Degree in Computer Science/IT/Statistics/Engineer or any other related fields.
 At least 1-2 years experience in business intelligence analytics.
 Proficient in writing SQL queries.
 Ability to work with complex data sets.
 Strong communication and presentation skills, as well as an analytical mindset.

Preferred Qualifications

 Familiar with Tableau.
 Familiar with Apache Spark.
 Familiar with Python
 Experience in product ops analytics in an e-commerce or similar industry.","Analytics, Business Intelligence (BI), Communication, Computer Science, Data Analytics, Data Mining, Data Science, Data Visualization, Presentation Skills, and Presentations",https://media.licdn.com/dms/image/v2/C560BAQEo2yRZXIP2Xw/company-logo_100_100/company-logo_100_100/0/1630644605972/atomesg_logo?e=1733356800&v=beta&t=c1G19FBv3PlWNIvNvcN2hz053jCowocDd7T6wW4iCVs,"Hybrid,Full-time,Entry,level","South Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3987715756/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=Bp%2BAxHSSaSnA2nyh1TaYRg%3D%3D&trk=d_flagship3_search_srp_jobs
ASTRO,Data Analyst,2 weeks ago,"Responsibilities

Analyze business needs and create suitable recommendations to help achieve OKR
Create routing monitoring for business units
Understand our data pipeline and create recommendations to save cost
Delete corrupted data, fix coding errors, or other related problems
Develop and maintain databases and data systems
Reorganizes data into an easy-to-read format
Extracting data from primary and secondary sources using automatic tools
Perform analysis to assess the quality and meaning of data
Filter data by reviewing reports and performance indicators to identify and fix code problems
Work with a team of programmers, engineers, and management leaders to identify process improvement opportunities, propose system modifications, and develop data management strategies
Prepare reports containing trends, patterns and predictions using relevant data. Analyze local, national and global trends that may have an impact on companies and industries
Use statistical tools to identify, analyze, and interpret patterns in complex data sets to aid diagnostics and predictions

Requirements

Bachelor's or master's degree in mathematics, business, finance, statistics, economics, or computer science
Have 1-2 years experience in the data analyst field
Expert in statistics, datasets, and machine learning
Expert in Python, SQL, and My SQL
Strong critical thinking skills and attention to detail
Has consulting experience and ability to assist with troubleshooting and debugging
A leader and critical thinker with time management skills","Attention to Detail, Business Analytics, Critical Thinking, Data Analysis, MySQL, Python (Programming Language), and Statistical Tools",https://media.licdn.com/dms/image/v2/D560BAQHc261HSFZFxA/company-logo_100_100/company-logo_100_100/0/1709700634861/astronautsid_logo?e=1733356800&v=beta&t=SFXYtk_ef1wmoiC5vHQBQy0LLltg3sgwNhY-aXxHVnE,"On-site,Full-time,Associate","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4002197158/?alternateChannel=search&refId=K%2FyDh0utlbxqLuJLy6nn4A%3D%3D&trackingId=Jd7l7aySgIs%2FDBxuXNckFQ%3D%3D&trk=d_flagship3_search_srp_jobs
Agung Logistics,HR Data Analyst,3 weeks ago,"Job Description

Evaluating, developing and implementing Company Development System.
Monitoring all employee performance (quarter and yearly KPI) in Headquarters, Subsidiaries and Branches.

Requirements

Bachelor's Degree in Statistics or Mathematics with GPA Min 3,00
Have a driver license (SIM A) and able to drive
Minimum 1 year experience holding Employee Performance.
Good knowledge in Balance Score Card, Pyhton & R.
Good knowledge on people development, Strategic HR rules and KPI.
Have experience in handling KPI (from drafting until reporting).

Desired Skills and Experience
Microsoft Excel, Python, Microsoft Office, Statistical Data Analysis, RStudio, Data Analytics","HR Management, Human Resources (HR), Interpersonal Relationships, Interviewing, Key Performance Indicators, Labor Relations, Legal Writing, Performance Appraisal, SIM, and Talent Management",https://media.licdn.com/dms/image/v2/C510BAQHgx_MPfsC-kg/company-logo_100_100/company-logo_100_100/0/1630631468811?e=1733356800&v=beta&t=MZ2xGmHkcLGaYMmLvWsOTE5RWKqnIZcT6iGeGJoGLQ0,"IDR5M/month,-,IDR5.6M/month,On-site,Full-time,Associate",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3995532050/?alternateChannel=search&refId=lJvgdEm7GoGk3AwHvAmNCQ%3D%3D&trackingId=AveiypXdfUCmWss1Rupi7g%3D%3D&trk=d_flagship3_search_srp_jobs
Bibit.id,Business Intelligence Specialist,2 months ago,"We are seeking a Business Intelligence Specialist to join our team at Stockbit and Bibit. You will gather, analyze, and interpret data to deliver actionable insights that drive business decisions. As a Business Intelligence Specialist, your responsibilities will include:

Gathering requirements from stakeholders for projects, dashboards, and other reporting needs
Extracting, transforming, organizing, and analyzing data using tools such as Python, BigQuery, Excel, Tableau, or other relevant BI tools
Collaborating with the Data Engineering and Data Science teams to build and maintain ETL data pipelines
Developing and enhancing internal reports and dashboards to meet business and internal requirements
Conducting high-level analysis and sharing insights with business stakeholders
Maintaining an event tracker based on product or marketing metrics to gain insights into user behavior
Managing multiple projects and effectively communicating project status to internal stakeholders
Staying updated on the latest BI technologies and tools
Assisting with ad-hoc duties and requests from stakeholders as needed


Requirements

Minimum 1-2 years of experience in Business Intelligence or a similar role
Bachelor's degree in an analytical field such as Finance, Engineering, Mathematics, or Statistics
Proficiency in SQL
Proficiency in DBT (data build tool)
Proven experience developing dashboards, preferably with Tableau
Strong analytical skills and a curious mindset
Eagerness and initiative to learn and adapt to new technologies, tools, and methodologies
Experience in stocks investing is a plus


Benefits

Supportive teammates
Health insurance benefits
Self development activities that support careers
Hybrid working arrangement","Analytical Skills, Analytics, Business Intelligence (BI), Dashboards, Data Analytics, Data Science, Databases, Extract, Transform, Load (ETL), and SQL",https://media.licdn.com/dms/image/v2/C510BAQGqiuAkCXB9Tw/company-logo_100_100/company-logo_100_100/0/1630632999426/bibit_logo?e=1733356800&v=beta&t=cdpSMPkAksrv-F7LDnVk-hpuy8qmNNzqWXzFHEUmbgs,"Hybrid,Full-time,Associate","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3982655298/?alternateChannel=search&refId=lJvgdEm7GoGk3AwHvAmNCQ%3D%3D&trackingId=OH143mMmQCqw65NU%2BJ3ysQ%3D%3D&trk=d_flagship3_search_srp_jobs
MR DIY Indonesia,Retail Business Analyst Manager,1 month ago,"Responsibilities

Data Collection and Management:

Gather retail data from various sources, ensuring accuracy and completeness.
Maintain organized databases and data repositories for efficient access and analysis.

Reporting And Presentation

Generate regular reports, dashboards, and presentations summarizing analysis findings.
Communicate insights to management, facilitating data-driven decision-making.

Cross-functional Collaboration

Collaborate with other units and departments to align strategies with data-driven insights.
Provide support and guidance to teams in implementing recommended strategies.

Data Analysis

sales data : Identify sales performance, providing actionable recommendations.
utility expense : Identifying optimization opportunities.
salary expense : Identifying for cost-effectiveness and efficiency.
man power turnover data : Understand its impact, and develop retention strategies.
stock loss data : Determine root causes and prevention strategies.
stock levels : Collaborate with warehouse, ITDM, and retail teams for optimization.
festival season operating : Analyst sales and expenses to closure or opening.

Market Intelligence

Survey and collect market trends, competitor strategies, and consumer behaviour data.
Provide insights and strategic recommendations.

Requirements

Min. Bachelor Degree of Management / Finance / Information Technology / Information System
Min. 8 years experience in commercial, business analyst, financial analyst
Familiar in Data Analyisis tools ( Excel, SQL, Phyton / Power BI )
Experience in handle market research, performance analysis & feasibility study
Good in presentation skills and reporting
Good communication and team work
Having retail background is advantages","Analytical Skills, Business Analysis, Communication, Dashboards, Data Analysis, Data Analytics, Feasibility Studies, Financial Analysis, Presentation Skills, and Presentations",https://media.licdn.com/dms/image/v2/C510BAQEsgyULWXVvMQ/company-logo_100_100/company-logo_100_100/0/1630578007170?e=1733356800&v=beta&t=bjO_V2gvAF23az0XGM3UlggnLFdoZUAqsVsq-iXsFjM,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4009758978/?alternateChannel=search&refId=lJvgdEm7GoGk3AwHvAmNCQ%3D%3D&trackingId=2zLoXsbOvMtvakYYsn0bsg%3D%3D&trk=d_flagship3_search_srp_jobs
Amar Bank,Data Analyst - Reporting Risk Officer,2 months ago,"Who are we? Amar Bank is one of the most technologically advanced digital banks in Indonesia. Our leading digital lending product, Tunaiku has the distinction of being the first FinTech product in Indonesia. We are also the first digital bank on the cloud. As the first profitable digital bank, we managed to get listed on the Indonesian Stock Exchange. How did we manage to do that? We are changing people’s perception of a bank. We believe we are the innovators who combine customer focus principles with creating technology-based impact. We incorporate freedom and flexibility as part of our startup working culture DNA to encourage innovation in creating better financial solutions for the banking industry. We think of ourselves as, ‘A technology company with a banking license’. For this reason, we ‘Act like a FinTech, and think like a Bank.’ How did it all start? Founded on March 15, 1991, in Surabaya as PT Anglomas International Bank (Amin Bank), the bank was acquired by Tolaram Group and transformed to PT Bank Amar Indonesia (Amar Bank) in 2014. It has then undergone a significant digital transformation to become one of the country's forerunning fintech institutions through its award-winning digital lending platform, Tunaiku. Our philosophy, mission, and vision Technology must impact lives, must improve lives. We exist to provide banking to those who ‘need’ and not only to those who ‘want’. Services when provided to those who need at the time of their need brings smiles. Our vision is to bring 200 million smiles. More about the bank with startup culture environment Consist of 1000+ people, you will meet people who love to grow, dream big, and actually have fun at the workplace! We provide a great working environment that pushes people to grow outside their comfort zone. People with high drive and ambition find us a very attractive place to work as their career growth matches their own drive and not any staid policies. Thus we hold the honor of being awarded “Best Place to Work in Indonesia”. Recently Amar Bank was awarded as Inspirational Brand from APEA (Asia Pacific Enterprise Awards) 2022. Of course, our innovation won't stop here. So if you would love to be a part of it, have a growth mindset, and are constantly hungry for challenges, we invite you to join us in our journey to ‘Impact Lives’. Join us today and create #unlimitedinnovations! Responsibilities

Making dashboard for credit data quantitative
Making coding to support Compile analysis related to NPL, Low Quality Credit (KKR), Write-off credit (WO), and other credit risk parameters
Collecting data for analysis needs
Analyzing the Bank's risks related to weaknesses in the security system and other IT vulnerabilities
Monitoring and progress of completion of internal audit findings and OJK findings, particularly related to the implementation of the Bank's IT risk management
Responsible for other assignments as needed and or directed by the Risk Management Function Head


Requirements

Minimum Bachelor Degree majoring in mathematics, IT, statistics, engineering, or economics
Fluent in English
Minimum 2 years experience in MIS/ data analyst in banking industry or multifinance
Able to use automation systems to make some reporting, such as macrosystem, Visual Basic Analysis (VBA), SQL, BigQuery, and other systems
Strong analytic regarding quantitative data


We exist to ensure that the project is provided with a complete risk management information system that ultimately determines how to control and oversee the project’s effectiveness and fulfillment. It’s our job to innovate strategies to mitigate identified risks, apply risk management methodologies and risk analysis tools, and integrate insurance policies of treating prioritized threats with the project management team.","Analytics, Automation, Data Analysis, Google BigQuery, Insurance Policies, Management Information Systems (MIS), Quantitative Data, SQL, Visual Basic, and Visual Basic for Applications (VBA)",https://media.licdn.com/dms/image/v2/D560BAQFP33gqkkyZaw/company-logo_100_100/company-logo_100_100/0/1696587857862/ptbank_amar_indonesia_tbk_logo?e=1733356800&v=beta&t=XhEhNZrRiRzjlYO6g3fud7EHosGA87aC1La2c7MHOYY,"On-site,Full-time","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3950382011/?alternateChannel=search&refId=lJvgdEm7GoGk3AwHvAmNCQ%3D%3D&trackingId=K%2B4xfh%2B7aQk68unrlbkh3Q%3D%3D&trk=d_flagship3_search_srp_jobs
Talent Insider,Data Analyst,1 month ago,"About the Company:

Talent Insider is an upcoming HR Consultancy Service, founded in 2021. Our clients have been some of the leading brands in Indonesia, and this service continues to expand.

Registered in Singapore & Indonesia, we can assist with your growth plans and strategies, and continue to expand our regional presence with strong regional partners to assist our client in recruitment and branding strategy.

Job Description:

Explore Various Datasets To Generate Insights And Recommendations.
Collect And Refine Data From Disparate Data Sources To Support Ad Hoc Analyses And Data Science Initiatives.
Collaborate With Data Scientists And Data Engineer To Use Expanded Data Sets And Query Techniques.
Create And Maintain A Library Of Automated SQL Scripts To Support Service Level Agreements And Expectations.


Job Requirements:

A Bachelor in a quantitative field from a reputable university.
Minimum 2 years working experience from technology background.
Experience telling stories and selling with data and insights.
Effective interpersonal and relationship-building skills to effectively work with teammates and business partners.
Strong levels of curiosity and perseverance, also able to learn quickly, and a self-starter with the ability to work autonomously.","Analytical Skills, Data Analytics, Data Modeling, Data Science, Data Visualization, Databases, Datasets, Problem Solving, Query Writing, and Statistics",https://media.licdn.com/dms/image/v2/C560BAQE1tUpFj8bT_Q/company-logo_100_100/company-logo_100_100/0/1630662935364/talentinsider_logo?e=1733356800&v=beta&t=lFsw45nvGi3Y0_SIEAKk3eUP2t-qSBANBSXhXws0SDY,"On-site,Full-time",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3982020939/?alternateChannel=search&refId=lJvgdEm7GoGk3AwHvAmNCQ%3D%3D&trackingId=604up45AUkY3YyfewT0URg%3D%3D&trk=d_flagship3_search_srp_jobs
