Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
Dropsuite,Site Reliability Engineer [AWS],3 weeks ago,"Nice to Meet You! We are Dropsuite! 

We are seeking a skilled Site Reliability Engineer to join our dynamic team. In this role, you will be responsible for managing our cloud infrastructure, automating workflows, and ensuring the reliability and performance of our applications. You will work closely with developers, QA, and other IT staff to oversee code releases and ensure seamless deployment processes. 

Work Arrangement 
Full-time position 
Hybrid work model (2 days per week in the office) 
Monday to Friday, 5-day work week (flexible work schedule) 
Eligible to reside and work in Bandung (Indonesian citizenship only)  

Key Accountabilities 
Design, implement, and maintain AWS infrastructure using best practices and industry standards. 
Deploy and configure AWS services such as EC2, RDS, SQS, OpenSearch, and other AWS stacks. 
Administer, manage, and tune the mail service in Postfix and hosted Exchange Server. 
Automate infrastructure tasks using tools such as Terraform, Ansible, or AWS CloudFormation. 
Monitor system performance, availability, and security, using tools like Datadog, Zabbix, and Grafana. 
Implement and maintain CI/CD pipelines to automate the deployment process, ensuring faster and more reliable software releases. 
Collaborate with development and operations teams to ensure seamless integration and deployment of applications. 
Troubleshoot and resolve infrastructure-related issues, providing timely support to internal teams. 
Work together with the global team to drive new initiatives, enhance the system, and address challenges. 
Participate in on-call rotation and incident response activities to resolve critical issues. 
Stay current with AWS best practices and industry trends and apply this knowledge to improve our infrastructure. 

Qualifications and Competencies 
Bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience. 
Hands-on experience with AWS services 
Strong experience with Linux administration. 
Proficiency in scripting and automation using Bash, Python, or similar languages. 
Strong knowledge of Postfix and familiarity with E-mail protocols. 
Experience in the installation and regular maintenance of a hosted Microsoft Exchange Server 
A comprehensive understanding of the principles of network and internet security 
Ability to interpret Ruby code 
AWS certification (SysOps Administrator, Solutions Architect, or DevOps Engineer) is a plus. 
Good interpersonal skills, oral and written skills, with the ability to present ideas 

Why Join Us 
Dropsuite (listed DSE:ASX) safeguards business information. We are a global, fast-growing, partner-centric company building secure, scalable, and highly usable cloud backup technologies for businesses. Our mission is to help business stay in business. Dropsuite performs billions of backups per day for organizations in more than 100 countries around the globe. 

Dropsuite is known for its team of ‘hungry owners.’ We are hungry to win and tenacious, but at the same time we all are owners: we do not cut corners and always seek to do the right thing. We are experts in what we do, are highly customer focused and we love solving problems. We play as a team, where respect is one of our key values and we see helping others as a priority. 

Rewards That Go Beyond 
Competitive compensation 
Health insurance for you and your dependents 
Social Security (BPJS Ketenagakerjaan) 
Hybrid work model 
12 Days of Annual Leave 
Entitled to Indonesia Public Holidays 
Other leave benefits, such as Wedding leave 
Growth opportunities 
Work in a global company with meaningful work, highly skilled colleagues and an amazing culture 

Diversity and Inclusion Statement 
Dropsuite is an Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. 

Please note that only applicants residing and eligible to work in Bandung Indonesia will be considered and only shortlisted candidates will be contacted. 

Your Career Growth Starts Here. Apply Now!","Hosted Microsoft Exchange, Incident Response, Industry standards, Internet Security, Interpersonal Communication, Interpersonal Skills, Linux System Administration, Microsoft Exchange, Reliability, and Scripting",https://media.licdn.com/dms/image/v2/C510BAQGmh_x3O8ObUQ/company-logo_100_100/company-logo_100_100/0/1631391462977?e=1733356800&v=beta&t=dTS0tI2RRTEiZsBQNhr77ITZDJMfTZqZIolEZYLeYf8,"Hybrid,Full-time,Mid-Senior,level","Bandung, West Java, Indonesia",https://www.linkedin.com/jobs/view/3996929917/?alternateChannel=search&refId=CC9eMN8RtU%2BX52sA2NMBmw%3D%3D&trackingId=FKJRgERhnoJyWqQIT6gskQ%3D%3D&trk=d_flagship3_search_srp_jobs
ABeam Consulting Indonesia,Hyper Automation Architect,2 days ago,"Responsibilities

Propose solutions using Digital tools based on the issue and the requirement to improve business operations.
Propose and advice to create system architecture with Digital tools.
Evaluate the business impact of certain technology choices.
Provide supervision and guidance to the development team and solve any technical problems that arise.
Continuously research current and emerging technologies and suggest changes where necessary.

Qualifications

Bachelor's degree in Finance, Mathematics, Statistics, Computing, IT or related fields. 7 years working experience in IT systems / projects and involved in user requirement analysis, system analysis and system design.
At least 2 years of work experience in a Consulting firm.
Have knowledge and developing experiences of Digital Automation tools such as RPA, AI-OCR, Chatbot and workflow, etc.
Have communication skill to establish client relationship.
Have project experiences of business/system requirement phase.
Have project experiences of system implementation project.
Have experience of managing 3rd party vendor in projects.
Able to work in a fast-paced and deadline-oriented environment.
Strong written and verbal English communication skills including technical writing skills.

About Us

From business process re-engineering to global business expansion for Japanese corporations, we have served our clients through more than 40 years of growth. With our vision of being the No. 1 global consulting firm from Asia, ABeam Consulting helps our clients take on the challenge of business transformation. With 5,900 consultants in Japan, and 2,400 in overseas offices concentrated in Asia, our 8,300 consultants and global alliance partners provide truly comprehensive services.","Automation, Communication, Deadline Oriented, Electrical Engineering, English, Process Automation, Systems Analysis, and Technical Writing",https://media.licdn.com/dms/image/v2/D560BAQFOzMayzfm-ig/company-logo_100_100/company-logo_100_100/0/1697431025577/abeamconsultingid_logo?e=1733356800&v=beta&t=B5XiVLhBEsGZzNuD5dS_0kdLN-PnPecFl-lAqNHT6Ns,"Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4014312828/?alternateChannel=search&refId=CC9eMN8RtU%2BX52sA2NMBmw%3D%3D&trackingId=SYAIvbCHGrVb5klUvcvihQ%3D%3D&trk=d_flagship3_search_srp_jobs
Makmur Kuliner Abadi,Senior Accounting,2 hours ago,"Senior Accounting

Kriteria:
Lulusan S1 Akuntansi / Finance, Memiliki IPK di atas 3.5
Memiliki Pengalaman di Bidang Akuntansi Minimal 3 Tahun.
Lulusan Akunting akan diprioritaskan.
Memiliki Pemikiran Kritis dan Problem Solving.
Sudah terbiasa dalam membuat Laporan Laba Rugi Perusahaan.

Gaji start dari 8jt.

CV dapat dikirimkan ke email : makmurkulinerabadi.rekrutmen@gmail.com","Account Reconciliation, Accounts Payable (AP), Accounts Receivable (AR), Auditing, Bookkeeping, Financial Reporting, General Ledgers, Invoicing, Problem Solving, and Teamwork",https://media.licdn.com/dms/image/v2/D560BAQHFjsHNsz-T7A/company-logo_100_100/company-logo_100_100/0/1724929076046?e=1733356800&v=beta&t=FHGzZE-uOHuKkJ0_4LYY-XWOBE22JgOmx_qi0xi2P4A,"On-site,Full-time",Greater Batam,https://www.linkedin.com/jobs/view/4015009003/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=oHdISVGUeqSnwDw5%2B1rC9w%3D%3D&trk=d_flagship3_search_srp_jobs
Prudential Indonesia (PT Prudential Life Assurance),Manager - Actuarial Pricing,Reposted 1 week ago,"Prudential's purpose is to help people get the most out of life. We will deliver our purpose by creating a culture in which diversity is celebrated and inclusion assured, for our colleagues, customers, and partners. We provide a platform for our people to do their best work and make an impact to the business, and in exchange, we support our people's career ambitions. We pledge to make Prudential a place where you can Connect, Grow and Succeed.

Responsibilities:
Product Pricing 
Perform initial profitability and risk assessment for any product ideas
Ensure that the pricing supports key financial KPIs: NBP margin, OFSG, persistency, expense and claims variances
Derivation of the pricing assumptions used along with the justifications
Manage, provide guidance and assistance in preparation of spreadsheet and prophet model for pricing and profit testing purpose
Ensure that all the internal process and regulations are followed in product pricing including completion of all required documentation
Manage, provide guidance and assistance to complete the product submission document or addendum with comprehensive financial result
Responsible for engagement with OJK on pricing and reinsurance related issues
Work closely with related departments for preparing quotation, product specification, product system, marketing materials, etc.
Product Maintenance 
UAT for new or enhancement products
Assist in system maintenance (Life Asia)
Review and sign-off for final product specifications
Answering queries related to technical issues on products
Reinsurance Management 
Communication of requirements to reinsurers and rate negotiation
Prepare reinsurance selection document that including comparison of rates, benefit and conditions among some reinsurers
Assist in coordinating signing of reinsurance treaties or addendum
Regular reporting for reinsurance exposure
Yearly review of retention limits
Team management 
Ensure development of the pricing team, in line with the career interest and opportunity

Requirements:
Qualifications 
Fellow of PAI, SoA or equivalent actuarial bodies
Have at least 7 years of actuarial and 3 years of pricing experience
Good communicator (spoken and written English)
Team management experience is essential
Work experience of working on multiple products simultaneously

Knowledge
Insurance product knowledge and market intelligence
Indonesia insurance regulations
Pricing process and negotiation with sales teams
Reinsurance management and negotiation

Prudential is an equal opportunity employer. We provide equality of opportunity of benefits for all who apply and who perform work for our organisation irrespective of sex, race, age, ethnic origin, educational, social and cultural background, marital status, pregnancy and maternity, religion or belief, disability or part-time / fixed-term work, or any other status protected by applicable law. We encourage the same standards from our recruitment and third-party suppliers taking into account the context of grade, job and location. We also allow for reasonable adjustments to support people with individual physical or mental health requirements.","Actuarial Science, Actuaries, Pricing Analysis, Pricing Strategy, Profitability Analysis, Prophet, and User Acceptance Testing",https://media.licdn.com/dms/image/v2/C510BAQHlHbrkp6AbPg/company-logo_100_100/company-logo_100_100/0/1630608436677/prudential_indonesia_pt_prudential_life_assurance__logo?e=1733356800&v=beta&t=y2KTb6DuWkWhWlcE8GTrpGv5yB8SLBkX8Yt0dCLzo0U,"Hybrid,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3936965661/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=97x7lKfVpZNeo6%2FEmBOPUA%3D%3D&trk=d_flagship3_search_srp_jobs
SoftwareOne,Cloud Enterprise Architect,3 weeks ago,"Role Description :
 Develop Enterprise Cloud solutions, lead delivery teams in customer workshop, coordinate with multiple partners in client hierarchy to engage, understand and articulate requirements to create solution. Has expertise in one or more Public Cloud provider technologies and is capable of embedding these capabilities into existing or new cloud-based infrastructure and platform solutions.
As a cloud architect, you will engage with clients to define and design the cloud technology architecture and solution architecture. You will also define application and IT Architecture focusing on the mapping of Business requirement’s to IT Capabilities and align the same.

The focus is to define the integrations between, Applications, Data and Technology in the Enterprise and the Transitional Process vital for migration and modernizing to cloud based architecture that includes APIs, microservices and containers.

You will keep yourself updated with the latest technology trends and architectural styles and suggests demonstrating of modern digital technologies to cater to business needs. Recognized as an Expert In their technology and architecture field. You will guide cloud objectives and technologies.
Job Requirements 
 Key Responsibilities :
 Define end to end Enterprise and Cloud based Architecture catering to client needs and requirements Analyse Complex application landscapes, anticipate potential problems and future trends, assess potential solutions, Impacts, and risks to propose cloud roadmap, solution architecture and associated TCO Develop and implement cloud architecture solutions based on AWS, Azure, GCP or IBM Cloud when assigned to work on delivery projects. Analyse client requirements, propose for overall Application modernization, migrations and green field implementations Experience in implementing and deploying a DevOps based, end to end cloud application Lead teams for a discovery and architecture workshop, influence client architects, and IT personnel Guide other architects working with you in the team. Adapt communications and approaches to conclude technical scope discussions with various Partners, resulting in Common Agreements. Deliver an optimized infrastructure services design demonstrating public, private, and hybrid Cloud architectures and services Act as subject matter and implementation authority for the client as related to technical architecture and implementation of proposed solution using Cloud Services Implement Solution using Azure Cloud Services, open source and other 3rd party technologies Create and develop process frameworks, documents, SOP’s, cook book, automation scripts/tools for Cloud Discovery, Migrations, Application modernization, DevSecOps and Services transitions to cloud Experienced in developing Terraform/PowerShell/Cloud Formation/ARM scripts/templates Lead internal and external initiative to standardize, automate and develop driven assets and accelerators
Technical Experience :
Knowledge on crafting IaaS and PaaS cloud solutions in Azure Platform that meet customer needs for scalability, reliability and performance Experienced in delivering large/medium scale enterprise solution using Microservices, APIs, Containerization, Kubernetes, App modernization, Cloud IaaS & PaaS Understanding of WAN, LAN, TCP/IP, VPN, Virtual Networking, Subnet, Routing, Storage account/management and Infrastructure as a Service Experience in crafting systems logical view, network diagram and able to build automated solution for server build, resource supervising Knowledge and experience in delivering solution using middle ware integration technologies using SOA, ESB, API platforms, API Security Experience in design, development and architecture of Java/JEE/.NET based system Have ability to assess multiple types of operating systems (AIX, Linux, Windows etc) and database (Postgres, Sybase, MySQL, MS SQL, NoSQL, DB2, Oracle, Cassandra and MongoDB) to develop transformation approaches and solutions Worked on Cloud Administration tasks :Crafting resource group, storage account, etc
  Professional Attributes : 
Strategic problem solver, have ability grasp new technologies, innovate, develop and further new solutions Experience in driving consulting workshops, crafting content of workshops in short deadlines to C-levels Demonstrate thought leadership, build good impacts in engagements, handle time and demonstrate flexibility by adapting to situations An ability to follow processes Strong documentation skill Good interpersonal skills both written and verbal with the client
Certifications
 - TOGAF, ITIL, Azure Solution Architect Associate & Guide/AWS Solution Architect Associate & Professional /GCP Professional
 Company description 
Hear firsthand from SoftwareOne APAC leaders as they unveil our exciting business and growth plan, spill the beans on our hiring initiatives, and reveal why joining SoftwareOne is an innovator. Join us now and be part of our incredible journey.
 ","Adobe InDesign, Architecture, Client Requirements, Enterprise Service Bus (ESB) Architecture, Infrastructure as a Service (IaaS), Interpersonal Communication, Modernization, Service-Oriented Architecture (SOA), TOGAF, and Technology Architecture",https://media.licdn.com/dms/image/v2/D560BAQHbaKcxcln6LQ/company-logo_100_100/company-logo_100_100/0/1719838953350/softwareone_logo?e=1733356800&v=beta&t=VLqqnKvUkKphLYkvlbPRGHAe-UePjZ6RXohc-aFhVfg,"On-site,Full-time,Mid-Senior,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3998242262/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=h0Fh348SdlBCHfppsgo6%2Fw%3D%3D&trk=d_flagship3_search_srp_jobs
Le Méridien Hotels & Resorts,Recreation Experience Expert - Basic Health Club Attendant,5 hours ago,"Job Number 24155350

Job Category Golf, Fitness, & Entertainment

Location Le Meridien Jakarta, Jalan Jenderal Sudirman, Jakarta, Jakarta, Indonesia VIEW ON MAP

Schedule Full-Time

Located Remotely? N

Relocation? N

Position Type Non-Management

Position Summary

Serve as a key resource for all recreation activities facilitated on the property. Provide information to guests about available recreation facilities, which may include pools, beach, entertainment zone/game-room, fitness center, and child activities center. Encourage, recruit, register, and schedule guests to participate in recreation activities. Promote a fun and relaxing atmosphere for guests. Promote the rules and regulations of the recreation facilities intended for the safety and welfare of guests and members. Observe activity in the recreational facility and respond appropriately in accordance with local operating procedure in the event of an emergency. Provide cashier services when working in facilities that include point of sales transactions. Assist when hosting private functions within the recreation facilities with group activities and events. Be aware of possible situations where guests are not able to safely participate in an activity and inform supervisor/manager Provide assistance to injured guests until the arrival of emergency medical services. Clean and maintain recreational facilities, equipment and supplies.

Report accidents, injuries, and unsafe work conditions to manager; complete safety training and certifications. Follow company policies and procedures; ensure uniform and personal appearance is clean and professional; maintain confidentiality of proprietary information; protect company assets. Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; assist individuals with disabilities; thank guests with genuine appreciation. Speak with others using clear and professional language; answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others; support team to reach common goals. Process payments for rental equipment, recreation activities, facility rentals, or retail sales. Comply with quality assurance expectations and standards. Read and visually verify information in a variety of formats (e.g., small print). Visually inspect tools, equipment, or machines (e.g., to identify defects). Enter and locate work-related information using computers and/or point of sale systems. Stand, sit, or walk for an extended period of time or for an entire work shift. Move, lift, carry, push, pull, and place objects weighing less than or equal to 25 pounds without assistance and objects weighing in excess of 25 pounds with assistance. Grasp, turn, and manipulate objects of varying size and weight, requiring fine motor skills and hand-eye coordination. Move through narrow, confined, or elevated spaces. Move over sloping, uneven, or slippery surfaces as well as up and down stairs and/or service ramps. Reach overhead and below the knees, including bending, twisting, pulling, and stooping. Perform other reasonable job duties as requested.

Preferred Qualifications

Education: High school diploma or G.E.D. equivalent.

Related Work Experience: No related work experience.

Supervisory Experience: No supervisory experience.

Required Qualifications

License or Certification: CPR Certification

First Aid Certification

Recreation Equipment

Any certification or training required by local and state agencies.

Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.

At Le Méridien, we are inspired by the era of glamorous travel, celebrating each culture through the distinctly European spirit of savouring the good life. Our guests are curious and creative, cosmopolitan culture seekers that appreciate moments of connection and slowing down to savour the destination. We provide authentic, chic and memorable service along with experiences that inspire guests to savour the good life. We’re looking for curious and creative people to join our team. If you appreciate connecting with like-minded guests and have a deep desire to create memorable experiences, we invite you to explore career opportunities with Le Méridien. In joining Le Méridien, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you.","Communication, Confidentiality, First Aid, Front Office Operations, Health Club, Receptionist Duties, Recreation, Supervisory Skills, Teamwork, and Training",https://media.licdn.com/dms/image/v2/C4E0BAQFakt8VoVE7Bg/company-logo_100_100/company-logo_100_100/0/1630583981238/le_meridien_hotels__resorts_logo?e=1733356800&v=beta&t=mpW-l0JAuC8nARynxtZjJgcafo4Li4WivY2tmJyY8xg,"Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4015797337/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=H%2FX%2FQKnuimPtjwndcOVx0Q%3D%3D&trk=d_flagship3_search_srp_jobs
Alila Hotels,Serviços para o hóspede – sem detalhes pessoais,1 week ago,"Organization- Alila SCBD Jakarta

Resumo

Qualificações","Communication, English, Marketing, Negotiation, Online Marketing, Public Speaking, Research Skills, Team Building, Team Leadership, and Teamwork",https://media.licdn.com/dms/image/v2/C4D0BAQG6x9yndhl7Sg/company-logo_100_100/company-logo_100_100/0/1631332631153?e=1733356800&v=beta&t=UZlDi3BA8WvUMjKbdPOBK2tRuJ8FElCSkZuW0x4Usdk,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4008579003/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=%2BJA0Dgctbt%2FFSOIRHwf4cg%3D%3D&trk=d_flagship3_search_srp_jobs
Agoda,"Senior Manager- Fintech Data and Automation (Based in Bangkok, Relocation Provided)",2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know our Team:

Agoda has taken many great strides in recent years, expanding our reach around the globe as well as our list of travel products. A critical driver to this success has been the team of Agoda Finance. We keep a steady hand on maintaining day-to-day financial operations while also keeping an eye out for future opportunities. Not only do we have the unique role of balancing risk management with continued innovation and growth, we also serve as a means of empowerment for both our team members and those within the company. Having experimentation and data analysis deeply ingrained in our culture, we provide the strategic insights Agoda’s business leaders need to push into new territories in sustainable and scalable ways. We also prioritize career development in Agoda Finance. Every function within the team has a well-defined career track with clear goals and development targets each step of the way.

The Opportunity:

As a Senior Manager, Fintech Data and Automation(FDA), you will join our expanding team and use your skills and experience to design, implement and manage the systems and processes for Finance functions. You will work as a System owner for “Off The Shelf Systems” with IT, Product, Legal, Partner Services, Customer Experience Group, Marketing, and others. We are looking for someone who is talented and focused on results.

You are expected to have strong presence and provide your point of view clearly and convincingly to other stakeholders. You must be comfortable working independently, dealing with ambiguity, be organized and possess effective interpersonal skills to successfully partner with the cross functional teams. Your ability to influence, communicate and drive change and value to the business will be critical.

In this Role, you’ll get: 

Tech and Process Advisor: Engage in business discussions, offering expert insights from a finance perspective to ensure technology and processes align with user needs
Solution Designer: Develop and configure off-the-shelf finance technology solutions that adapt smoothly to upstream system changes
Testing Support: Actively participate in testing, ensuring the full solution functions seamlessly across finance systems
System Evaluator: Continuously assess and enhance finance systems and processes across various functions to drive efficiency
Impact Assessor: Evaluate and document the effects of upstream changes on finance systems and reports, working closely with tech and business teams for smooth implementation
Communication Facilitator: Serve as a key liaison between business and tech, resolving issues by analyzing and addressing software or technical problems
Continuous Learner: Expand knowledge in accounting and tax, particularly in the travel industry
System Maintenance: Assist in setting up and maintaining financial systems that enhance business operations while ensuring high satisfaction levels

What you’ll Need to Succeed:

Experienced Leader: Over 10 years of experience managing finance system projects and operations, particularly in ERP systems, within the tech industry and e-commerce. Proven track record in executing strategic initiatives and delivering transformational results
Finance Systems Expert: Extensive experience working with multiple finance systems, offering deep knowledge and expertise
Stakeholder Management: Skilled in managing and influencing stakeholders, ensuring alignment and successful project outcomes
Educational Background: Holds a Bachelor’s degree in Business Administration, Finance, Accounting, or a related field, along with a professional accounting qualification
Adaptability: Thrives in fast-paced, dynamic, multicultural environments, demonstrating resilience and adaptability in high-intensity settings.
Vendor Management: Comfortable in getting the best out of the vendor while maintaining a great relationship
Project Management: Experienced in leading projects and initiatives across Product, Tech, and Business teams, ensuring successful collaboration and execution
Analytical and Problem-Solving Skills: Highly numerate with strong analytical abilities, problem-solving skills, and change management expertise. Known for thinking outside the box and making sound judgment calls
Detail-Oriented: Detail-oriented, self-motivated, and committed to continuous improvement. Quick learner with the ability to ask the right questions to drive speed and accuracy
Communication and Organizational Skills: Excellent written and verbal communication skills, along with strong organizational and planning abilities. Solid interpersonal skills enhance team collaboration
Dependable and Results-Oriented: Highly dependable with a strong sense of urgency and results orientation. Demonstrates strong business acumen and a commitment to achieving goals

It’s Great if you have: 

Experience working in finance cross-functions (Tax, Finance operations, treasury, FP&A, etc.) 
Experience in project management using various methodologies (e.g. Agile, SDLC)
Experience working in data analytics
Experience working with Oracle fusion ERP
Experience with Robotic Process Automation (RPA) tool
Experience working on other financial tools LI-NS2

#Taipei #Hongkong #Singapore #Kualalumpur #Shanghai #Beijing #Tokyo #Seoul #Hanoi #Bangkok #Phuket #Pakistan #Bangladesh #Manila #HoChiMinh #Nigeria #SriLanka #Jakarta #Prague #Berlin #Madrid #Sofia #Budapest #Rome #Columbia #Atlanta #GreaterSaoPaulo #India #Mumbai #Bangalore

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Communication, Data Analytics, Drive Change, Interpersonal Skills, Numeracy, Problem Solving, Process Automation, Resolving Issues, Robotic Process Automation (RPA), and Work Alone",https://media.licdn.com/dms/image/v2/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/company-logo_100_100/0/1656643826660/agoda_logo?e=1733356800&v=beta&t=S1ieRyzqQ6FfOkm9tTFUV-WTEcgmy7cUjcm1lzDATJ0,"Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4004145356/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=QOOlI7EZ%2BrHU44d25%2FFDOg%3D%3D&trk=d_flagship3_search_srp_jobs
GoTo Group,GoTo Financial - Senior SDET - Consumer Payments,Reposted 2 weeks ago,"About the Role :

As a Sr SDET engineer —you would need to be able to lead and implement the test strategy for manual as well as automation by working closely with the product engineering group. They would also work on the latest cutting-edge internet/software technology. We are looking for passionate individuals who want to make a difference in the world, have a strong will of constant learning and development, are open and collaborative, and never stop striving to improve and develop both themselves and the products they are responsible for. Here at GTF, we want to share our passion in building the best products using amazing technology while having great fun doing it.

What You Will Do

Work closely with the Product team (i.e. PMs, Designers, Developers, and SDET/QA) right from the inception of features
Participate in product & tech discussions, and refine the acceptance criteria and testing estimation
Understand business and product requirements as related to payments and the existing service architecture
Write concise, comprehensive, detailed test plans based on business and product feature requirements; 
Improve the test automation experience by enhancing tools/scripts, test coverage, and/or code structure, and automate repeated manual tasks to improve self/stream's productivity
Take responsibility for the quality of features and the delivery of the entire feature 
Debug and analyze the bugs in the application/service, aiding developers in arriving at the root cause

What You Will Need

At least a minimum 5 years of experience in professional testing in Microservices/API/App/Web
Hands-on in test automation using any language (preferably Java & Kotlin)
Experience with open-source automation libraries like Rest Assured, Appium, and Selenium
Familiarity with CI/CD tools like Gitlab, and Jenkins
Deep knowledge in manual & automation test methodologies and principles; 60+40 (automation + manual)
Excellent analytical, debugging skill and problem solving with attention to detail
Well-versed with Agile methodology, SDLC and STLC

About the Team :

Consumer Payments is part of GoTo’s financial services arm. Our team works to provide responsible and sustainable financial services to our users. We operate with the fundamental belief that financial inclusion can unlock the doors to a better quality of life, both in the present as well as in the long term.

We are responsible for building and growing the customers and payments made through GoPay. GoPay is South East Asia’s fastest-growing consumer payments and financial services app and serves tens of millions of registered users on a variety of payment avenues, providing the most convenient payment methods in South East Asia.

As part of the Consumer Experience team, you will be responsible for products to improve GoPay usage of Gojek and GoPay applications. This team is also responsible for the platform products like communication framework and mobile app experience.","Appium, Application Programming Interfaces (API), Debugging, Microservices, Product Requirements, Product Service, Quality Assurance, Test Automation, Test Methodologies, and Test Planning",https://media.licdn.com/dms/image/v2/D560BAQHgIVeVdQXzvA/company-logo_100_100/company-logo_100_100/0/1723176835737/gotogroup_logo?e=1733356800&v=beta&t=ShVN5HYyn-ZIoCoXbH8LMVg_WyEA8Fs8vcwbZ3IyTCE,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3987830791/?alternateChannel=search&refId=NR4XZtp4bCgdNRtR7ylVzw%3D%3D&trackingId=XTP86UkTpxveRNBntm6NAQ%3D%3D&trk=d_flagship3_search_srp_jobs
Teleperformance,Customer Sevice E-Commerce (Surakarta/Solo),Reposted 2 weeks ago,"Qualifications & experience
University degree / fresh graduate
MUST have exp as Customer Service at least 6months
English B1minimum, B2 preferred, (will be tested in the recruitment process)
Excellent written communication skills in english
Fresh Graduate / Experience handling ecommerce/social media
Willing to work in Shifting Schedule including weekend and Public Holiday.
Strong problem-solving skills and demonstrated multi-task capabilities and ambiguity
Ability to handle high volumes during promotions and peak seasons
Tasks & responsibilities
Answering an Incoming Call
Handle Customer Inquiries by Call
Identify and Escalate Priority Issues.
Conduct customer surveys to ascertain level of customer service.",Customer Service and English,https://media.licdn.com/dms/image/v2/D560BAQEE3_g-mpl-mQ/company-logo_100_100/company-logo_100_100/0/1698755512831/teleperformance_logo?e=1733356800&v=beta&t=23y1WtHotNQ1StSpKDbXZaQ9_bHXY2uFbKTcpWQMdHk,"On-site,Contract,Entry,level","Surakarta, Central Java, Indonesia",https://www.linkedin.com/jobs/view/3932400953/?alternateChannel=search&refId=Nk4vh2ml%2BO%2BCHFo1UFU9Sw%3D%3D&trackingId=SGp%2Fm0WrQPzGxSJUfiufXw%3D%3D&trk=d_flagship3_search_srp_jobs
