Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
PT. VIVO MOBILE INDONESIA,KOL Management Specialist,1 day ago,"Hi, Progressive Talent!

We believe that our employees are key to the strong future development of our brand. vivo encourages its employees to innovate and provides them with the necessary space and resources for their career to grow and develop.

Therefore we very excited to open this opportunity as our KOL Management Specialist!

If you are someone with:
Bachelor’s degree in Marketing, Communications, Public Relations, or a related field.
Has 2-3 years of experience in influencer marketing, public relations, or a related role.
Proven track record of successfully identifying, engaging, and managing KOLs or influencers.
Strong understanding of social media platforms, analytics tools, and influencer marketing strategies.
Excellent communication, and interpersonal skills.
Creative mindset with the ability to develop engaging content ideas and campaigns.
Strong analytical skills with the ability to track and measure campaign performance.
Ability to work independently and as part of a team in a fast-paced environment.
Experience in the technology industry is a plus point
Familiarity with influencer marketing platforms and tools.
Knowledge of current trends and best practices in digital marketing and social media.
Project management skills with the ability to manage multiple projects simultaneously.

And you are ready to be:

1. Identifying KOLs
Conduct thorough research to identify KOLs in relevant fields (technology)
Analyze metrics such as follower count, engagement rates, audience demographics, and content relevance.
Categorize KOLs based on their influence level and alignment with our brand values.

2. Building Relationships
Foster and maintain strong relationships with KOLs through regular communication and engagement.

3. Content Development
Collaborate with internal teams and agencies to develop creative content ideas and campaigns.
Ensure that content produced aligns with brand messaging and resonates with the KOL’s audience.
Provide KOLs with guidelines while allowing them creative freedom to maintain authenticity.

4. Tracking Performance
Monitor and analyze campaign performance using relevant metrics and tools.
Gather feedback and adjust strategies to optimize results and achieve campaign objectives.
Create detailed performance reports and provide insights for future KOL collaborations.

Apply for this position and be part of our #ProgressiveCommunity!

About vivo

vivo is a technology company that creates great products based on a design-driven value, with smart devices and intelligent services as it’s core. The company aims to build a bridge between humans and the digital world. Through unique creativity, vivo provides users with an increasingly convenient mobile and digital life.

Life At vivo Indonesia

vivo provides highly competitive remuneration and benefits along with comprehensive training and a career development path for all employees. At the same time we promote a culture of innovation, ensuring that our employees are constantly improving and moving forward. As long as we implementing our Benfen value which is do the right things and do the things right, we always to create a joyful workplace based on our global goals ‘Live Smart, Play Smart’.

Know us better!

Official Site: www.vivo.com/id/
Facebook: www.facebook.com/vivoIndonesia/
Instagram: @vivo_indonesia & @lifeatvivo_id","Analytical Skills, Communication, Content Development, Engaging Content, Influencer Marketing, Marketing, and Social Media Marketing",https://media.licdn.com/dms/image/v2/D560BAQF4nPg0nSaiLA/company-logo_100_100/company-logo_100_100/0/1699241543272/vivoindonesia_logo?e=1733356800&v=beta&t=X13rj-xyzBEHGZN6Rcjgg_-n3YrFlrw0N7ruPiQ2KN8,"On-site,Full-time,Associate","North Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4013936411/?alternateChannel=search&refId=iB1Uhj0ota2IzZqbYK9W4A%3D%3D&trackingId=B3AzmCeYfKNQRwfTI3YIwA%3D%3D&trk=d_flagship3_search_srp_jobs
Agung Logistics,Mobile Apps Developer,1 day ago,"Job Descriptions

Developing program in Android and IOS based
Design specific Mobile app and basic prototypes
Transform software design into high functioning code in programming languages.

Requirements

Bachelor Degree in Computer Science or IT with minimum 3 years experiences.
Experienced in Development application e-commerce, google maps, Digital Marketing, payment gateway, Digital Advertising, Search engine optimization, google playstore, app store, VPS.
Command with Android, IOS Mobile, Web, React Native, Xamarin Programming, Objective-C, Object -Oriented Programming (OOP), Java Programming, Java Script, CSS, Flutter.
Have a good skill UI/UX Design, Business Process Engineering, Business Intelligence, Internet of Thins (IoT) & Application Programming interfaces (APIs) to support mobile functionality.

Desired Skills and Experience
iOS Development, Software Development, Android Development","Android, Cascading Style Sheets (CSS), Computer Science, Java, Mobile Applications, Object-Oriented Programming (OOP), Objective-C, React Native, React.js, and Xamarin Products",https://media.licdn.com/dms/image/v2/C510BAQHgx_MPfsC-kg/company-logo_100_100/company-logo_100_100/0/1630631468811?e=1733356800&v=beta&t=MZ2xGmHkcLGaYMmLvWsOTE5RWKqnIZcT6iGeGJoGLQ0,"IDR5M/month,-,IDR6M/month,On-site,Full-time,Associate",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/4015265930/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=QbgsE2GCnYMyWWNU1NI0Iw%3D%3D&trk=d_flagship3_search_srp_jobs
Wings Group Indonesia (Sayap Mas Utama),Mobile Engineer,9 months ago,"Responsibilities

Develop various Mobile Application development projects based on business needs.
Creating and managing the project’s timeline according to pre-determined target
Develop and direct software system validation and testing methods
Testing new software and fixing bugs on a daily basis
Applying best practices and standard operating procedures
Make a planning analysis of the mobile application that is made
Make documentation and progress reports on the work he makes

Requirements

Candidate must possess at least Bachelor's Degree in Technical Information / Information System or any major with a minimum GPA of 3.00 (on a scale of 4.0)
Range experience 3 - 8 years (Senior/Lead) in Mobile Engineer
Having strong analysis, problem-solving skills, initiative, teamwork & Excellent communication skills
Expertise in React Native / at least one programming language is a must (Full Stack)
Experience in Agile Environment","Agile Environment, Communication, Full-Stack Development, Mobile Application Development, Problem Solving, Programming, Programming Languages, React Native, React.js, and Stack",https://media.licdn.com/dms/image/v2/C4D0BAQE1RcgZSzAY-w/company-logo_100_100/company-logo_100_100/0/1631335125292?e=1733356800&v=beta&t=csSEH49i-4bjo1-n5B6q2gNpqbeVMyPcv26ROcsvCpU,"On-site,Full-time,Entry,level","East Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3779652597/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=JIkxcUpSNna6Mkkyz%2FSASQ%3D%3D&trk=d_flagship3_search_srp_jobs
Youtap Technology Ltd,Senior Sales Executive - Mobile Applications,5 months ago,"Do you thrive in a fast-paced environment where you can leverage your passion for technology to solve real-world business problems? Are you a strategic thinker with a knack for building relationships and exceeding sales goals? If so, we want to hear from you!


About Us

We are a leading mobile application software development agency specializing in crafting innovative solutions for businesses in the consumer, retail, loyalty, and financial services industries. We take pride in our collaborative approach, working closely with our clients to understand their unique needs and deliver high-quality, user-centric mobile apps that drive results.

About The Role

As a Sales Executive, you will play a pivotal role in our continued growth by identifying, developing, and closing deals with new clients in the target markets. You will be a trusted advisor, translating complex technical concepts into clear business value propositions, and showcasing how our mobile app development expertise can empower their organizations.

Responsibilities

Prospect and qualify leads through various channels (networking events, industry conferences, cold calling, etc.)
Conduct in-depth needs assessments to understand client challenges and objectives
Develop and deliver compelling sales presentations that showcase our capabilities and the value proposition of our mobile app development services
Collaborate with the technical team to craft tailored solutions that meet specific client requirements
Negotiate contracts and pricing to achieve win-win outcomes
Manage the sales pipeline, track progress, and meet or exceed assigned sales targets
Build and maintain strong, long-term relationships with clients


Requirements


Qualifications

Minimum 3-4 years of experience in B2B sales, preferably within the software development industry or related fields
Proven experience in leading discussions for defining mobile application requirements with customers
Proven track record of exceeding sales quotas and achieving ambitious targets
Strong understanding of the mobile app development landscape and current trends
Excellent communication, presentation, and interpersonal skills
Ability to build rapport and trust with clients at all levels
A consultative selling style, focusing on understanding client needs and proposing solutions
Proficient in CRM software and sales methodologies (e.g., SPIN Selling)
Strong analytical and problem-solving skills
Self-motivated, results-oriented, and able to thrive in a fast-paced environment


Bonus Points

Experience selling mobile app development services in the consumer, retail, loyalty, or financial services sectors
A passion for technology and a strong understanding of mobile app development trends
Experience working in a startup or high-growth environment


Benefits


We Offer

Competitive salary and commission / incentive structure
Opportunity to work on cutting-edge mobile app projects with industry-leading clients
Collaborative and dynamic work environment","Client Relations, Consultative Selling, Contract Negotiation, Interpersonal Skills, Leading Discussions, Needs Assessment, Presentations, Problem Solving, Sales Presentations, and Sales Target Management",https://media.licdn.com/dms/image/v2/D560BAQH1qnnJWydNew/company-logo_100_100/company-logo_100_100/0/1695960065207/youtap_limited_logo?e=1733356800&v=beta&t=i6r3e5m0VKcaPHWp_x24Jrq7D4uiOpskT3nzTJcD4Hg,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3872616946/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=JIu%2FUgrW2jG%2BY5ph1TYNOw%3D%3D&trk=d_flagship3_search_srp_jobs
Akar Inti Enterprise,Mobile Developer (iOS),1 month ago,"Responsibilities

Design and build advanced applications for the Mobile platform. 
Building reusable components for future use. 
Developing new user-facing features using Flutter. 
Translating designs and wireframes into high quality code. 
Optimizing components for maximum performance across mobile devices. 
Work on bug fixing and improving application performance. 
Work with outside data source with APIs

Requirements

Bachelor’s degree in computer science or information technology from a reputable university 
Minimum of 2 years’ professional experience in mobile app development (iOS) 
Minimum of 1 year practical experience in mobile app development using Flutter framework 
Practical knowledge of converting UI/UX designs into codes 
Technical expertise and hands-on experience in state management, Firebase implementation, and online payment integration 
Existing portfolio: minimum of 1 published mobile app on Apple App Store, or GitHub 
English competency 
Excellent logical reasoning and problem-solving skills","Flutter, Logical Reasoning, Mobile Application Development, Mobile Applications, Problem Solving, Reasoning Skills, User Experience (UX), User Interface Design, Wireframing, and iOS",https://media.licdn.com/dms/image/v2/D560BAQHtJTkq4FSkoQ/company-logo_100_100/company-logo_100_100/0/1693218070124/akarintienterprise_logo?e=1733356800&v=beta&t=-QfH6AORY5ZTSaXh3B_pRDJLabcHCoCyFFrrjBNU8ow,"Hybrid,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3985575198/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=JBfugEduTnSAxSS6i8pOQA%3D%3D&trk=d_flagship3_search_srp_jobs
PT. RAKHASA ARTHA WISESA,Programmer Aplikasi Mobile Android (Kotlin),2 months ago,"Requirements

Minimum education S1 Informatics Engineering or equivalent.
Minimum 1 year experience in Mobile Developer Programmer using Kotlin.
Proficient in Kotlin Programming Language. Experienced in material design and Google API's.
Mastering application publication and release upgrades in Playstore.
Understand the development process for mobile applications.
Mastering REST and JSON data formats.
Mastering the Git version control application.
Mastering CI / CD development is a plus.

Responsibilities

Expert knowledge in Kotlin and Java
Hands-on experience with software development and app design
Experience with embedded databases 
Knowledge of RESTful APIs to connect to back-end services Understanding of UI design and a user-oriented focus
Understanding of object-oriented programming Strong backend programming skills Experience with SQL Familiarity with XML basics
Proficient Understanding of code versioning tools such as Git
Critical thinker and problem-solving skills
Being informed on new language developments
Great interpersonal and communication skills
Good time-management skills
Ability to work well in a team and individually
Experienced building Android/IOS applications using native frameworks.
Excellent at writing well architected code using design patterns such as MVC, MVVM and MVP.","Back-End Web Development, Google API, Kotlin, Mobile Application Design, Model-View-Controller (MVC), Model-view-viewmodel (MVVM), Object-Oriented Programming (OOP), Programming, SQL, and XML",https://media.licdn.com/dms/image/v2/C560BAQG8YwIMsiLl6A/company-logo_100_100/company-logo_100_100/0/1678623590325?e=1733356800&v=beta&t=kY5kFjgzLbD7me14zLEmXpfpV3UhERCtXcRjbr7OYp8,"On-site,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3982041952/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=wUHw8McUt0D%2Bjv5ldCHulA%3D%3D&trk=d_flagship3_search_srp_jobs
Talent Insider,Mobile Developer,1 month ago,"About the Company:

Talent Insider is an upcoming HR Consultancy Service, founded in 2021. Our clients have been some of the leading brands in Indonesia, and this service continues to expand.

Registered in Singapore & Indonesia, we can assist with your growth plans and strategies, and continue to expand our regional presence with strong regional partners to assist our client in recruitment and branding strategy.

Job Description:

 Building Multi-platform Applications For Android And IOS Using The Flutter Framework.
 Writing Clear And Easily Readable Code.
 Documenting The Entire Usage Process In Detail For Easy Utilization And Future Updates.
 Collaborating With Other Developers To Create, Implement, And Maintain Flutter-based Applications For Different Platforms.
 Writing And Reviewing Application Code.
 Overseeing And Reviewing Application Design.
 Building, Implementing, And Managing Product Modules And Their Subsystems.
 Resolving Existing Issues In The System And Suggesting And Adding New Features To The Overall System.


Job Requirements:

 Minimum of 1-2 years of experience in developing mobile applications for iOS and/or Android.
 Minimum of 1-2 years of experience in developing and delivering Flutter-based applications.
 Understanding of state management, Flutter flavors, and application architecture.
 Strong communication, initiative, and proactive skills.
 Solid experience with commonly used third-party libraries and services.
 Should have experience with Firestore, such as Cloud Firestore, Push Notifications, Cloud Functions, Maps, and Analytics.
 Should have experience with Git for managing and collaborating on various projects with the rest of the team.
 Able to work independently and as part of a team to resolve issues.
 Working from office 5 days in Kelapa Gading Area.","Android, Communication, Documentation, Flutter, Mobile Applications, iOS, and iOS Development",https://media.licdn.com/dms/image/v2/C560BAQE1tUpFj8bT_Q/company-logo_100_100/company-logo_100_100/0/1630662935364/talentinsider_logo?e=1733356800&v=beta&t=lFsw45nvGi3Y0_SIEAKk3eUP2t-qSBANBSXhXws0SDY,"On-site,Full-time",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3978985566/?alternateChannel=search&refId=tNlVNJC4FfGLifwpJi9XvQ%3D%3D&trackingId=Yu8OIG9yCvi64ZEu6U9k3w%3D%3D&trk=d_flagship3_search_srp_jobs
PT. Mahkota Giri Suprana,Mobile Application Developer,1 week ago,"Domisili : Semarang

Deskripsi Perusahaan

Vobis adalah perusahaan inovatif yang bergerak di bidang pengembangan software akuntansi. Kami fokus pada penyediaan solusi software yang mempermudah perusahaan dalam mengelola keuangan mereka dengan lebih efisien dan efektif. Sebagai bagian dari tim kami, Anda akan berperan dalam mengembangkan aplikasi mobile yang handal dan user-friendly untuk mendukung kebutuhan akuntansi klien kami.

Tanggung Jawab

Mengembangkan dan memelihara aplikasi mobile untuk platform iOS dan Android.

Berkolaborasi dengan tim UX/UI untuk memastikan desain yang intuitif dan ramah pengguna.

Mengintegrasikan aplikasi dengan backend API dan layanan cloud.

Melakukan uji coba dan debugging untuk memastikan performa aplikasi yang optimal.

Mengimplementasikan update dan fitur baru berdasarkan feedback pengguna dan tim internal.

Berpartisipasi dalam perencanaan dan pengembangan fitur-fitur baru yang inovatif untuk produk akuntansi kami.

Memberikan solusi teknis dan rekomendasi untuk meningkatkan kualitas aplikasi.

Kualifikasi

Pengalaman minimal 1 tahun dalam pengembangan aplikasi mobile (iOS dan/atau Android).

Mahir dalam bahasa pemrograman seperti Kotlin,

Pengalaman dengan RESTful APIs dan integrasi dengan layanan backend.

Pemahaman yang kuat tentang prinsip desain aplikasi mobile dan best practices UX/UI.

Familiaritas dengan tools pengembangan seperti Git, JIRA, dan CI/CD.

Pengalaman bekerja di industri fintech atau software akuntansi adalah nilai tambah.

Kemampuan problem-solving yang baik dan perhatian terhadap detail.

Komunikasi yang efektif dan kemampuan bekerja dalam tim.

Sudah pernah membuat apps yg medium ke kompleks dengan kotlin minimal 1x
Desired Skills and Experience
Familiarity With Mobile Ui/ux Design Principles, Strong Understanding Of Restful Apis And Backend Integration, Experience With Ios And Android Development, Proficiency In Swift, Kotlin, Or React Native, Ability To Work Collaboratively In A Team Environment",Mobile Application Development and iOS Development,https://media.licdn.com/dms/image/v2/C560BAQFZrdNYQsI0Eg/company-logo_100_100/company-logo_100_100/0/1640592148568?e=1733356800&v=beta&t=NMbj_5_29cZLSBugebpc3M2MpNiABwCn8w1g3sA8kaY,"IDR3.5M/month,-,IDR5M/month,Hybrid,Full-time,Associate","Semarang, Central Java, Indonesia",https://www.linkedin.com/jobs/view/4009786010/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=SLoqyeJrPGp42PW9IfqrDA%3D%3D&trk=d_flagship3_search_srp_jobs
Grab,"Software Engineer, Mobile (iOS) - Demand & Ads",Reposted 5 days ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Job Description

Get to know the Team

DNA (Demand and Ads) mobile team leverages promotions and advertisements to optimize user experience is a specialized group of professionals dedicated to enhancing user engagement within mobile applications. Our team combines the skills and responsibilities of mobile app development with the strategic use of promotions and ads to create a more engaging and user-friendly experience.

In order to optimize Grab's various services, our team should employ data-driven strategies such as user segmentation, geolocation-based promotions, and in-app ads while collaborating with multiple teams and components include partnering with local businesses and restaurants for cross-promotions, analyzing user feedback and survey data. Additionally, the team should focus on user engagement promotions, A/B testing, and continuously monitor ad performance. This multifaceted approach, involving various stakeholders and components, prioritizes user privacy and delivers a personalized and valuable user experience.

Get to know the Role

We are seeking for iOS Engineers who are highly experienced professionals responsible for leading the development of iOS applications. They excel in app development, architectural design, code review, and mentoring, ensuring app performance and adherence to best practices. Their expertise includes user interface design, API integration, security implementation, and device compatibility, making them valuable assets in delivering high-quality iOS apps.

The Critical Tasks You Will Perform

Create, enhance, and maintain the Grab app.
Ensure seamless integration of ads and promotions.
Develop features to improve user engagement.
Collaborate closely with QA and UX teams.
Continuously monitor and optimize app performance.
Participate in code reviews for quality assurance.
Document changes and integrations, and conduct end-of-day reviews to plan for the next day.

Qualifications

What Essential Skills You Will Need

Degree in Computer Science, Software Engineering, Information Technology, or related fields
Over 2 years of mobile engineering experience with a track record of building complex applications.
Strong CS fundamentals with expertise in algorithms and data structures.
Proficient in Swift, Xcode, UIKit, SwiftUI, and version control.
Good understanding of UX/UI design, focusing on intuitive and pixel-perfect interfaces.
Familiar with MVVM and Clean Architecture.
Up-to-date with modern iOS programming paradigms and knowledgeable in architectural approaches, caching, data storage, and security.

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Code Review, Computer Science, Interfaces, Model-view-viewmodel (MVVM), Quality Assurance, Software Development, Swift (Programming Language), UIKit, Xcode, and iOS Development",https://media.licdn.com/dms/image/v2/C510BAQGDlPEJILPXbw/company-logo_100_100/company-logo_100_100/0/1630575649647/grabapp_logo?e=1733356800&v=beta&t=I4_fUHI9UjEtxpCfLVP0DpvDOq0lD-9_iJgmsBwovsY,"Hybrid,Full-time,Associate","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4009434112/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=CJCgPpiFBLyjKG8XRLhtVQ%3D%3D&trk=d_flagship3_search_srp_jobs
Crypto.com,Senior Mobile Developer - Android,Reposted 2 weeks ago,"Requirements:

We're looking for self-starting engineers with strong experience developing sophisticated applications. You will be Involved in end-to-end mobile application development life cycle.
Interested in building first-class product to solve real world problems
Experienced with various technologies, a fast learner and have a “get things done” mentality
Strong organizational skills and interpersonal skills and the ability to juggle conflicting requirements from many different stakeholders
Humble to embrace better ideas from others, eager to make things better, open to challenges and possibilities
Experience building complex applications for the Android using Kotlin/Java
Mobile application development at the user interface and system levels
Experience and good understanding on Test-Driven-Development (TDD), implement instrumented unit tests
Experience with Jetpack Compose, Coroutine, MVVM and the multi-module architecture
Experience in building real time graph, displaying real time data etc.
Willing to learn

Life @  Crypto.com

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.

Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.

Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.

Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.

One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.

Are you ready to kickstart your future with us? 

Benefits

Competitive salary

Medical insurance package with extended coverage to dependents

Attractive annual leave entitlement including: birthday, work anniversary

Work Flexibility Adoption. Flexi-work hour and hybrid or remote set-up

Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.

Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.

About  Crypto.com :

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com .

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.","Android, Android Jetpack, Coroutines, Interpersonal Skills, Kotlin, Mobile Application Development, Mobile Applications, Model-view-viewmodel (MVVM), Organization Skills, and User Interface Design",https://media.licdn.com/dms/image/v2/D560BAQHIpxFJoR_AxA/company-logo_100_100/company-logo_100_100/0/1723706217039/cryptocom_logo?e=1733356800&v=beta&t=DSMk3mI99ZgU_a_P8ehk3HmY2dc5-HrPq1yAE2qvlrg,"Hybrid,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3948309669/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=F55M%2FZQflN7O8dulqSr38w%3D%3D&trk=d_flagship3_search_srp_jobs
Grab,"Software Engineer, Mobile (iOS) - Fulfilment",Reposted 5 days ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Job Description

Get to know our Team

The Fulfilment tech family is one of the most important pillars enabling Grab to out-serve our customers and partners in different businesses and marketplaces across Southeast Asia. We are working on high throughput, real-time distributed systems that use sophisticated machine learning techniques to solve hundreds of millions of requests per day. Our mission is to offer the best-in-class products and experiences to our driver partners as to increase adoption and engagement of our services. Improve driver partner opportunities and efficiency in order to fulfil customer orders without fail, rain or shine. And to create efficient marketplaces by determining an optimal price that is both sustainable and loved by our partners and customers.

Supply Planning is one of Fulfilment Tech Family’s empowered teams with goals to help drivers get more jobs and get them faster by understanding the marketplace condition and position drivers in the right time and location. The Supply Planning team has a wide range of products like heatmap, hot spot navigation, driver shifts, dynamic incentives, and so on. Currently our team members are in Indonesia and Singapore.

Get to know the Role

We are seeking talented & passionate Engineers to join our team. You will have opportunities to work on ios driver apps that are used by millions of driver partners everyday. It is very important that our team members take the initiatives to identify problems and have the right mindset and skill sets to solve them.

The Critical Tasks You Will Perform

Design and develop mobile components with Swift to enhance availability, scalability, latency, and efficiency of Grab's Driver App services.
Investigate Driver app stability, perform application performance analysis, and optimize for better performance.
Collaborate with backend teams to build modular, reusable components and design scalable APIs.
Work with product and experience teams to finalize feature specifications, build prototypes, and design experiments.
Collaborate with various engineering teams to explore and create new designs/architectures focused on scalability and performance.
Participate in code and design reviews to uphold high development standards.
Join on-call rotations to debug production issues and enhance system stability.

Qualifications

What Essential Skills You Will Need

Degree in Computer Science, Software Engineering, Information Technology, or related fields.
1-3 years of experience in mobile application development, with strong fundamentals in algorithms and data structures.
Familiar with maintaining large-scale mobile applications and understanding iOS system internals and networking.
Experience with real-time communication between mobile apps and backend services.
Proficient in application performance optimization and profiling to identify bottlenecks.
Strong knowledge of testing frameworks for unit, integration, and E2E testing, along with hands-on experience with CI/CD pipelines.
Fluent in English and capable of critically evaluating systems for growth and stability.

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Algorithms, Application Development, Back-End Web Development, Computer Science, Continuous Delivery (CD), Data Structures, E2E, Mobile Application Development, Mobile Applications, and Swift (Programming Language)",https://media.licdn.com/dms/image/v2/C510BAQGDlPEJILPXbw/company-logo_100_100/company-logo_100_100/0/1630575649647/grabapp_logo?e=1733356800&v=beta&t=I4_fUHI9UjEtxpCfLVP0DpvDOq0lD-9_iJgmsBwovsY,"Hybrid,Full-time,Associate","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4009434103/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=gyWEWN7CerhwE0RG%2FijmFg%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Swift Engineer - AI-powered Mobile Development,3 months ago,"A prominent US-based client is seeking Swift developers.

Join the team and be part of expanding the power of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Job Responsibilities:

Develop efficient Swift code to improve AI capabilities in the mobile coding ecosystem
Utilize the MVVM design pattern for scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Job Requirements:

Open to applicants of all levels, from junior to industry experts.
Bachelor's degree in Engineering, Computer Science, or equivalent practical experience.
Knowledge of Mobile Engineering practices
Good understanding of Swift and MVVM design pattern
Ability to do modular development and code testing
Familiarity with QA technologies is a plus
Excellent verbal and written communication skills in English

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Receive a competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Take the leap and test your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team today and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Engineering, Computer Science, Design Patterns, English, Model-view-viewmodel (MVVM), Swift (Programming Language), Written Communication, and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3923598240/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=GMi3HY78GI7uOlYSB%2FKJpg%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Swift Engineer - AI-powered Mobile Development,3 months ago,"Our client, a renowned company from the US, is in need of skilled Swift developers.

By joining this team, you will have the opportunity to contribute to the advancement of AI in the mobile coding ecosystem by creating powerful AI-driven tools for developers.

Responsibilities:

Develop efficient Swift code to enhance AI capabilities in mobile coding
Utilize the MVVM design pattern to create scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Requirements:

Open to individuals across all experience levels, from junior to industry leader.
Bachelor’s degree in Engineering, Computer Science, or equivalent hands-on experience is required.
Required knowledge of mobile engineering.
Good understanding of Swift and MVVM design patterns.
Must be able to carry out modular development and testing of code.
Knowledge of QA technologies will be considered an asset.
Must have excellent English communication skills, both in writing and speaking.

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Apply today and showcase your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team now and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Engineering, Computer Science, Design Patterns, English, Model-view-viewmodel (MVVM), Modular Construction, Swift (Programming Language), and iOS Development",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3953648612/?alternateChannel=search&refId=n1YttR670urzygt3fVTMBQ%3D%3D&trackingId=Ak2wY0VcK27bl%2BVBjVUI3A%3D%3D&trk=d_flagship3_search_srp_jobs
